83910,Caceres,ESP,2,39.47,-6.33,1,405,SWEC,,,,,,,,,1.047197551,
Año,mes,día,hora,GHI,DNI,DHI,T seca,T humeda,Presión,Wdir,Wspd,Alb,Topocentric sun declination,Topocentric local hour angle,Azimut,Elevacion,Topocentric zenith angle,Top. azimuth angle (westward from S)
1989,1,9,5,0,0,0,9.4,3.5,96512,999,0.7,0.16,-22.078412,231.899189,264.006618,-42.842212,132.842212,264.006618
1989,1,9,6,0,0,0,9.4,3.5,96512,999,1.4,0.16,-22.072612,246.894629,273.788339,-31.324262,121.324262,273.788339
1989,1,9,7,0,0,0,9.4,3.8,96512,20,2.1,0.16,-22.066818,261.890203,282.612322,-19.920746,109.920746,282.612322
1989,1,9,8,0,0,0,8.9,4,96512,350,2.1,0.16,-22.061019,276.885921,291.360007,-8.899144,98.899144,291.360007
1989,1,9,9,9,0,9,8.9,4.6,96512,999,1.5,0.16,-22.055202,291.881782,300.646374,1.748919,88.251081,300.646374
1989,1,9,10,15,0,15,9.4,4.8,96512,40,1,0.16,-22.049354,306.877777,310.989973,10.891775,79.108225,310.989973
1989,1,9,11,72,31,62,10,5.3,96512,999,1,0.16,-22.043463,321.873889,322.830462,18.749197,71.250803,322.830462
1989,1,9,12,211,129,157,10.6,5.8,96512,999,1,0.16,-22.037522,336.870092,336.401847,24.587077,65.412923,336.401847
1989,1,9,13,299,198,207,11.1,6,96512,100,1,0.16,-22.031524,351.866354,351.476825,27.788639,62.211361,351.476825
1989,1,9,14,324,217,222,11.7,6.3,96512,999,0.7,0.16,-22.025464,6.86264,7.200231,27.928176,62.071824,7.200231
1989,1,9,15,328,271,214,12.8,6.5,96512,999,0.3,0.16,-22.019344,21.858913,22.377172,24.985369,65.014631,22.377172
1989,1,9,16,287,309,185,12.8,6.5,96512,0,0,0.16,-22.013166,36.855138,36.102604,19.35727,70.64273,36.102604
1989,1,9,17,179,223,134,12.2,6.5,96512,999,0,0.16,-22.006937,51.851283,48.096239,11.652885,78.347115,48.096239
1989,1,9,18,66,53,64,12.2,6.5,96512,999,0,0.16,-22.000665,66.847321,58.563124,2.571272,87.428728,58.563124
1989,1,9,19,15,0,0,11.7,6.3,96512,0,0,0.16,-21.994361,81.843234,67.932935,-7.948823,97.948823,67.932935
1989,1,9,20,0,0,0,11.7,5.8,96512,0,0,0.16,-21.988038,96.839013,76.719902,-18.922083,108.922083,76.719902
1989,1,9,21,0,0,0,11.1,5.6,96512,999,0,0.16,-21.981709,111.834656,85.528747,-30.298663,120.298663,85.528747
1989,1,9,22,0,0,0,11.1,5.1,96512,0,0,0.16,-21.975386,126.830172,95.209168,-41.811715,131.811715,95.209168
1989,1,9,23,0,0,0,10.6,4.8,96512,999,0,0.16,-21.969079,141.825581,107.293705,-53.107469,143.107469,107.293705
1989,1,9,24,0,0,0,10,4.3,96512,0,0,0.16,-21.962798,156.820907,125.199459,-63.466262,153.466262,125.199459
1989,1,10,1,0,0,0,10,4,96512,20,2.1,0.16,-21.95655,171.816181,156.206504,-70.898316,160.898316,156.206504
1989,1,10,2,0,0,0,9.4,3.8,96512,0,0,0.16,-21.950338,186.81144,200.051741,-71.286517,161.286517,200.051741
1989,1,10,3,0,0,0,10,3.5,96512,90,3.6,0.16,-21.944162,201.80672,232.620731,-64.303017,154.303017,232.620731
1989,1,10,4,0,0,0,10,3.5,96512,80,3.1,0.16,-21.938018,216.802057,251.345904,-54.092106,144.092106,251.345904
1989,1,10,5,0,0,0,9.4,3.5,96512,999,2.8,0.16,-21.931901,231.797481,263.769105,-42.837094,132.837094,263.769105
1989,1,10,6,0,0,0,9.4,3.8,96512,999,2.4,0.16,-21.925802,246.793021,273.584207,-31.31982,121.31982,273.584207
1989,1,10,7,0,0,0,9.4,4,96512,30,2.1,0.16,-21.919709,261.788693,282.426885,-19.910583,109.910583,282.426885
1989,1,10,8,0,0,0,9.4,4.3,96512,999,2.8,0.16,-21.913611,276.784509,291.184302,-8.878245,98.878245,291.184302
1989,1,10,9,15,0,15,9.4,4.6,96512,70,3.6,0.16,-21.907495,291.780468,300.475075,1.782653,88.217347,300.475075
1989,1,10,10,85,0,85,9.4,5.1,96512,20,2.1,0.16,-21.901348,306.776562,310.821061,10.947932,79.052068,310.821061
1989,1,10,11,189,236,113,9.4,5.6,96512,999,2.4,0.16,-21.89516,321.772773,322.666209,18.83021,71.16979,322.666209
1989,1,10,12,318,466,123,10.6,5.8,96512,999,2.8,0.16,-21.888921,336.769074,336.250266,24.695854,65.304146,336.250266
1989,1,10,13,435,719,98,10.6,6.3,96512,60,3.1,0.16,-21.882625,351.765436,351.350961,27.924647,62.075353,351.350961
1989,1,10,14,466,757,109,11.7,6.5,96512,60,2.6,0.16,-21.876269,6.761821,7.11236,28.086047,61.913953,7.11236
1989,1,10,15,429,675,142,12.2,6.5,96512,999,2.8,0.16,-21.869852,21.758194,22.331342,25.156447,64.843553,22.331342
1989,1,10,16,343,574,152,11.7,6.7,96512,70,3.1,0.16,-21.863378,36.75452,36.093816,19.533162,70.466838,36.093816
1989,1,10,17,233,495,133,11.7,6.5,96512,999,2.1,0.16,-21.856853,51.750765,48.115873,11.827536,78.172464,48.115873
1989,1,10,18,104,324,90,11.7,6.5,96512,999,1,0.16,-21.850286,66.746905,58.603687,2.734936,87.265064,58.603687
1989,1,10,19,18,0,0,11.7,6.3,96512,0,0,0.16,-21.843687,81.74292,67.989655,-7.780876,97.780876,67.989655
1989,1,10,20,0,0,0,11.1,6,96512,999,0.4,0.16,-21.837069,96.7388,76.790544,-18.757871,108.757871,76.790544
1989,1,10,21,0,0,0,10.6,5.6,96512,999,0.7,0.16,-21.830445,111.734545,85.612846,-30.136716,120.136716,85.612846
1989,1,10,22,0,0,0,10.6,5.3,96512,999,1,0.16,-21.823826,126.730164,95.306537,-41.649541,131.649541,95.306537
1989,1,10,23,0,0,0,10,4.8,96512,999,1.4,0.16,-21.817224,141.725675,107.399113,-52.941235,142.941235,107.399113
1989,1,10,24,0,0,0,10.6,4.3,96512,999,1.7,0.16,-21.810648,156.721104,125.277124,-63.291576,153.291576,125.277124
1989,1,11,1,0,0,0,10,4,96512,50,2.1,0.16,-21.804104,171.716481,156.096675,-70.723684,160.723684,156.096675
1989,1,11,2,0,0,0,10,3.8,96512,999,2.1,0.16,-21.797596,186.711842,199.642635,-71.165944,161.165944,199.642635
1989,1,11,3,0,0,0,9.4,3.5,96512,999,2.1,0.16,-21.791124,201.707225,232.228757,-64.248231,154.248231,232.228757
1989,1,11,4,0,0,0,9.4,3.5,96512,20,2.1,0.16,-21.784684,216.702663,251.043358,-54.069321,144.069321,251.043358
1989,1,11,5,0,0,0,8.9,3.5,96512,999,2.1,0.16,-21.778271,231.698189,263.525303,-42.825788,132.825788,263.525303
1989,1,11,6,0,0,0,8.9,3.5,96512,40,2.1,0.16,-21.771875,246.693831,273.374621,-31.309387,121.309387,273.374621
1989,1,11,7,0,0,0,8.9,3.8,96512,999,1.9,0.16,-21.765486,261.689605,282.236687,-19.894421,109.894421,282.236687
1989,1,11,8,0,0,0,8.3,4,96512,999,1.8,0.16,-21.759092,276.685522,291.004425,-8.8512,98.8512,291.004425
1989,1,11,9,15,0,15,8.3,4.6,96512,999,1.6,0.16,-21.75268,291.681583,300.300174,1.822367,88.177633,300.300174
1989,1,11,10,94,0,94,8.9,4.8,96512,40,1.5,0.16,-21.746238,306.677779,310.649214,11.010734,78.989266,310.649214
1989,1,11,11,223,482,66,8.9,5.3,96512,999,1.9,0.16,-21.739754,321.674091,322.499935,18.918188,71.081812,322.499935
1989,1,11,12,350,630,85,9.4,5.6,96512,999,2.2,0.16,-21.733221,336.670495,336.097969,24.811793,65.188207,336.097969
1989,1,11,13,438,738,90,10,6,96512,70,2.6,0.16,-21.72663,351.666959,351.226102,28.067774,61.932226,351.226102
1989,1,11,14,473,776,105,10,6.3,96512,999,2.1,0.16,-21.71998,6.663447,7.02738,28.250641,61.749359,7.02738
1989,1,11,15,444,744,126,11.1,6.3,96512,999,1.5,0.16,-21.71327,21.659924,22.290006,25.333527,64.666473,22.290006
1989,1,11,16,359,643,143,11.1,6.5,96512,50,1,0.16,-21.706503,36.656352,36.090576,19.71417,70.28583,36.090576
1989,1,11,17,236,498,133,10.6,6.3,96512,999,1,0.16,-21.699686,51.652702,48.141635,12.006436,77.993564,48.141635
1989,1,11,18,104,328,89,10.6,6.3,96512,999,1,0.16,-21.692826,66.648946,58.650705,2.902459,87.097541,58.650705
1989,1,11,19,18,0,0,10,6,96512,300,1,0.16,-21.685935,81.645066,68.053115,-7.610026,97.610026,68.053115
1989,1,11,20,0,0,0,9.4,5.6,96512,60,1,0.16,-21.679025,96.641051,76.868321,-18.591165,108.591165,76.868321
1989,1,11,21,0,0,0,9.4,5.3,96512,999,0.5,0.16,-21.672109,111.636901,85.704714,-29.972483,119.972483,85.704714
1989,1,11,22,0,0,0,9.4,4.8,96512,0,0,0.16,-21.665198,126.632626,95.412711,-41.48504,131.48504,95.412711
1989,1,11,23,0,0,0,8.9,4.3,96512,0,0,0.16,-21.658304,141.628242,107.514985,-52.772262,142.772262,107.514985
1989,1,11,24,0,0,0,8.9,4,96512,999,0,0.16,-21.651435,156.623776,125.367735,-63.113099,153.113099,125.367735
1989,1,12,1,0,0,0,8.9,3.5,96512,0,0,0.16,-21.644599,171.619259,156.001773,-70.543106,160.543106,156.001773
1989,1,12,2,0,0,0,8.9,3.2,96512,999,0,0.16,-21.637798,186.614726,199.238942,-71.037182,161.037182,199.238942
1989,1,12,3,0,0,0,8.3,2.9,96512,999,0,0.16,-21.631033,201.610214,231.831588,-64.185714,154.185714,231.831588
1989,1,12,4,0,0,0,8.3,2.9,96512,0,0,0.16,-21.6243,216.605757,250.734104,-54.039759,144.039759,250.734104
1989,1,12,5,0,0,0,7.8,2.9,96512,999,0,0.16,-21.617593,231.601389,263.275415,-42.808239,132.808239,263.275415
1989,1,12,6,0,0,0,7.2,2.9,96512,999,0,0.16,-21.610904,246.597135,273.159731,-31.292924,121.292924,273.159731
1989,1,12,7,0,0,0,6.7,3.2,96512,0,0,0.16,-21.604222,261.593014,282.041852,-19.872233,109.872233,282.041852
1989,1,12,8,0,0,0,6.1,3.5,96512,999,0,0.16,-21.597535,276.589036,290.82048,-8.817998,98.817998,290.82048
1989,1,12,9,15,0,15,6.1,4,96512,0,0,0.16,-21.59083,291.585201,300.121763,1.868078,88.131922,300.121763
1989,1,12,10,85,0,85,6.7,4.3,96512,0,0,0.16,-21.584095,306.581502,310.474514,11.080165,78.919835,310.474514
1989,1,12,11,195,296,98,7.8,4.8,96512,999,0,0.16,-21.57732,321.577919,322.331709,19.013098,70.986902,322.331709
1989,1,12,12,305,410,132,8.3,5.1,96512,999,0,0.16,-21.570494,336.574428,335.945017,24.934849,65.065151,335.945017
1989,1,12,13,394,542,137,9.4,5.3,96512,0,0,0.16,-21.563613,351.570997,351.102309,28.217963,61.782037,351.102309
1989,1,12,14,441,646,133,11.1,5.6,96512,999,0.7,0.16,-21.556673,6.567591,6.945353,28.42189,61.57811,6.945353
1989,1,12,15,438,716,130,11.7,5.8,96512,999,1.4,0.16,-21.549672,21.564173,22.253219,25.516527,64.483473,22.253219
1989,1,12,16,356,634,141,12.2,5.8,96512,50,2.1,0.16,-21.542615,36.560709,36.092925,19.900202,70.099798,36.092925
1989,1,12,17,214,372,136,12.2,5.8,96512,999,1.9,0.16,-21.535508,51.557165,48.173543,12.189489,77.810511,48.173543
1989,1,12,18,82,110,77,11.1,5.6,96512,999,1.7,0.16,-21.528359,66.553516,58.704178,3.073737,86.926263,58.704178
1989,1,12,19,15,0,0,10.6,5.3,96512,50,1.5,0.16,-21.52118,81.549743,68.123294,-7.436364,97.436364,68.123294
1989,1,12,20,0,0,0,10,5.1,96512,999,2,0.16,-21.513981,96.545837,76.953187,-18.422048,108.422048,76.953187
1989,1,12,21,0,0,0,8.9,4.6,96512,40,2.6,0.16,-21.506776,111.541795,85.804282,-29.806039,119.806039,85.804282
1989,1,12,22,0,0,0,8.3,4,96512,40,2.1,0.16,-21.499576,126.537628,95.527584,-41.318278,131.318278,95.527584
1989,1,12,23,0,0,0,8.3,3.8,96512,999,3.1,0.16,-21.492393,141.533353,107.64115,-52.600612,142.600612,107.64115
1989,1,12,24,0,0,0,7.8,3.2,96512,999,4.1,0.16,-21.485235,156.528996,125.471018,-62.9309,152.9309,125.471018
1989,1,13,1,0,0,0,7.8,2.9,96512,70,5.1,0.16,-21.478109,171.524587,155.921587,-70.356689,160.356689,155.921587
1989,1,13,2,0,0,0,7.2,2.4,96512,999,5.5,0.16,-21.471019,186.520162,198.841272,-70.900304,160.900304,198.841272
1989,1,13,3,0,0,0,7.2,2.4,96512,999,5.8,0.16,-21.463963,201.515758,231.429786,-64.115432,154.115432,231.429786
1989,1,13,4,0,0,0,7.2,2.1,96512,70,6.2,0.16,-21.45694,216.511409,250.41846,-54.003364,144.003364,250.41846
1989,1,13,5,0,0,0,7.2,2.1,96512,999,3.6,0.16,-21.449944,231.507149,263.019645,-42.784399,132.784399,263.019645
1989,1,13,6,0,0,0,6.7,2.4,96512,20,1,0.16,-21.442965,246.503003,272.93969,-31.270394,121.270394,272.93969
1989,1,13,7,0,0,0,7.2,2.4,96512,70,2.1,0.16,-21.435992,261.498989,281.842501,-19.843998,109.843998,281.842501
1989,1,13,8,0,0,0,6.7,2.9,96512,999,3.6,0.16,-21.429015,276.495119,290.632572,-8.778631,98.778631,290.632572
1989,1,13,9,15,0,15,7.2,3.2,96512,999,5.2,0.16,-21.42202,291.491392,299.939933,1.919805,88.080195,299.939933
1989,1,13,10,94,0,94,7.2,3.8,96512,60,6.7,0.16,-21.414996,306.4878,310.29704,11.156203,78.843797,310.29704
1989,1,13,11,227,479,70,8.3,4,96512,999,7.6,0.16,-21.407932,321.484325,322.161601,19.114903,70.885097,322.161601
1989,1,13,12,353,627,87,9.4,4.6,96512,999,8.4,0.16,-21.400818,336.480942,335.791468,25.064975,64.935025,335.791468
1989,1,13,13,444,735,94,10.6,4.8,96512,70,9.3,0.16,-21.393649,351.477619,350.979636,28.375153,61.624847,350.979636
1989,1,13,14,479,776,107,11.7,5.1,96512,70,8.7,0.16,-21.38642,6.474321,6.866335,28.599722,61.400278,6.866335
1989,1,13,15,451,744,129,12.8,5.3,96512,999,8.2,0.16,-21.379133,21.471013,22.221036,25.705365,64.294635,22.221036
1989,1,13,16,365,643,145,13.3,5.3,96512,90,7.7,0.16,-21.37179,36.467657,36.100902,20.091169,69.908831,36.100902
1989,1,13,17,242,498,136,13.3,5.3,96512,999,6.2,0.16,-21.364396,51.464223,48.211618,12.376601,77.623399,48.211618
1989,1,13,18,110,324,93,12.2,5.1,96512,999,4.6,0.16,-21.356961,66.460684,58.764102,3.248666,86.751334,58.764102
1989,1,13,19,22,0,0,11.7,4.8,96512,90,3.1,0.16,-21.349496,81.457021,68.200166,-7.259979,97.259979,68.200166
1989,1,13,20,0,0,0,11.1,4.6,96512,999,3.1,0.16,-21.342012,96.453225,77.045097,-18.250601,108.250601,77.045097
1989,1,13,21,0,0,0,10,4,96512,999,3.1,0.16,-21.334521,111.449295,85.911479,-29.637456,119.637456,85.911479
1989,1,13,22,0,0,0,9.4,3.5,96512,60,3.1,0.16,-21.327036,126.445239,95.651048,-41.149318,131.149318,95.651048
1989,1,13,23,0,0,0,8.9,3.2,96512,999,3.1,0.16,-21.319567,141.441075,107.777438,-52.42634,142.42634,107.777438
1989,1,13,24,0,0,0,8.9,2.7,96512,999,3.1,0.16,-21.312123,156.436828,125.586693,-62.745041,152.745041,125.586693
1989,1,14,1,0,0,0,8.3,2.4,96512,60,3.1,0.16,-21.304711,171.432531,155.855876,-70.164539,160.164539,155.855876
1989,1,14,2,0,0,0,7.8,2.1,96512,60,2.6,0.16,-21.297334,186.428217,198.450196,-70.755384,160.755384,198.450196
1989,1,14,3,0,0,0,7.8,1.8,96512,999,2.9,0.16,-21.289992,201.423924,231.023914,-64.037356,154.037356,231.023914
1989,1,14,4,0,0,0,7.2,1.4,96512,999,3.2,0.16,-21.282682,216.419686,250.096749,-53.960084,143.960084,250.096749
1989,1,14,5,0,0,0,6.7,1.8,96512,999,3.5,0.16,-21.275398,231.415537,262.758203,-42.754221,132.754221,262.758203
1989,1,14,6,0,0,0,5.6,1.8,96512,999,3.8,0.16,-21.268132,246.411501,272.71465,-31.241761,121.241761,272.71465
1989,1,14,7,0,0,0,5.6,2.1,96512,40,4.1,0.16,-21.260873,261.407598,281.638758,-19.809694,109.809694,281.638758
1989,1,14,8,0,0,0,5,2.4,96512,70,4.1,0.16,-21.253609,276.403837,290.440805,-8.733093,98.733093,290.440805
1989,1,14,9,18,0,18,4.4,2.9,96512,999,4.1,0.16,-21.246328,291.400221,299.754773,1.977566,88.022434,299.754773
1989,1,14,10,94,0,94,5,3.2,96512,60,4.1,0.16,-21.239017,306.396739,310.116869,11.238826,78.761174,310.116869
1989,1,14,11,208,384,81,6.1,3.8,96512,999,4.3,0.16,-21.231667,321.393375,321.989675,19.223566,70.776434,321.989675
1989,1,14,12,309,429,126,8.3,4.3,96512,999,4.4,0.16,-21.224268,336.390102,335.637381,25.202119,64.797881,335.637381
1989,1,14,13,403,574,129,10.6,4.6,96512,50,4.6,0.16,-21.216814,351.38689,350.858141,28.539284,61.460716,350.858141
1989,1,14,14,466,744,108,12.2,4.8,96512,999,4.1,0.16,-21.209301,6.383703,6.790385,28.784065,61.215935,6.790385
1989,1,14,15,419,627,145,13.3,5.1,96512,999,3.6,0.16,-21.20173,21.380506,22.193508,25.899958,64.100042,22.193508
1989,1,14,16,312,406,172,14.4,5.1,96512,60,3.1,0.16,-21.194103,36.377262,36.114545,20.286977,69.713023,36.114545
1989,1,14,17,227,435,133,14.4,5.1,96512,999,2.4,0.16,-21.186427,51.37394,48.255876,12.567679,77.432321,48.255876
1989,1,14,18,107,302,91,13.3,5.1,96512,999,1.7,0.16,-21.178709,66.370514,58.830473,3.427141,86.572859,58.830473
1989,1,14,19,22,0,0,11.7,4.8,96512,50,1,0.16,-21.170961,81.366964,68.283706,-7.080958,97.080958,68.283706
1989,1,14,20,0,0,0,10.6,4.3,96512,999,1,0.16,-21.163195,96.363281,77.144004,-18.076904,108.076904,77.144004
1989,1,14,21,0,0,0,9.4,4,96512,999,1,0.16,-21.155422,111.359464,86.02623,-29.466804,119.466804,86.02623
1989,1,14,22,0,0,0,8.9,3.5,96512,80,1,0.16,-21.147654,126.355522,95.78299,-40.97822,130.97822,95.78299
1989,1,14,23,0,0,0,8.3,3.2,96512,999,1,0.16,-21.139903,141.351471,107.923671,-52.249501,142.249501,107.923671
1989,1,14,24,0,0,0,7.8,2.7,96512,999,1,0.16,-21.132176,156.347339,125.714474,-62.555586,152.555586,125.714474
1989,1,15,1,0,0,0,7.2,2.4,96512,50,1,0.16,-21.124481,171.343155,155.80438,-69.966761,159.966761,155.80438
1989,1,15,2,0,0,0,6.7,2.1,96512,999,2,0.16,-21.116821,186.338955,198.06624,-70.602505,160.602505,198.06624
1989,1,15,3,0,0,0,6.1,1.8,96512,999,3.1,0.16,-21.109196,201.334776,230.614537,-63.951466,153.951466,230.614537
1989,1,15,4,0,0,0,5.6,1.8,96512,40,4.1,0.16,-21.101602,216.330652,249.769303,-53.90987,143.90987,249.769303
1989,1,15,5,0,0,0,5.6,1.8,96512,999,4.4,0.16,-21.094035,231.326615,262.4913,-42.717661,132.717661,262.4913
1989,1,15,6,0,0,0,5,2.1,96512,999,4.8,0.16,-21.086485,246.322692,272.484768,-31.206994,121.206994,272.484768
1989,1,15,7,0,0,0,5,2.4,96512,60,5.1,0.16,-21.078942,261.318902,281.430749,-19.769304,109.769304,281.430749
1989,1,15,8,0,0,0,4.4,2.7,96512,999,4.6,0.16,-21.071394,276.315255,290.245285,-8.681381,98.681381,290.245285
1989,1,15,9,15,0,15,4.4,3.2,96512,999,4.1,0.16,-21.06383,291.311751,299.566375,2.041378,87.958622,299.566375
1989,1,15,10,53,0,53,5,3.8,96512,30,3.6,0.16,-21.056236,306.308382,309.93408,11.32801,78.67199,309.93408
1989,1,15,11,151,132,107,6.1,4,96512,60,5.1,0.16,-21.048603,321.305131,321.815997,19.339048,70.660952,321.815997
1989,1,15,12,290,299,162,8.3,4.6,96512,999,5.1,0.16,-21.040922,336.301971,335.482814,25.346231,64.653769,335.482814
1989,1,15,13,388,479,158,10,5.1,96512,60,5.1,0.16,-21.033187,351.298872,350.737878,28.710294,61.289706,350.737878
1989,1,15,14,419,514,170,12.2,5.3,96512,999,4.1,0.16,-21.025393,6.295799,6.717558,28.974845,61.025155,6.717558
1989,1,15,15,406,539,169,13.9,5.6,96512,999,3.1,0.16,-21.017542,21.292716,22.17069,26.10022,63.89978,22.17069
1989,1,15,16,372,675,137,14.4,5.6,96512,80,2.1,0.16,-21.009635,36.289586,36.133892,20.487533,69.512467,36.133892
1989,1,15,17,249,533,133,14.4,5.6,96512,999,1.4,0.16,-21.001679,51.286379,48.306333,12.762626,77.237374,48.306333
1989,1,15,18,113,353,93,13.3,5.3,96512,999,0.7,0.16,-20.993682,66.283068,58.903283,3.609056,86.390944,58.903283
1989,1,15,19,22,0,0,11.7,5.3,96512,0,0,0.16,-20.985655,81.279634,68.373884,-6.899391,96.899391,68.373884
1989,1,15,20,0,0,0,10.6,4.8,96512,999,0,0.16,-20.97761,96.276066,77.249856,-17.901037,107.901037,77.249856
1989,1,15,21,0,0,0,9.4,4.6,96512,999,0,0.16,-20.969558,111.272365,86.148459,-29.294155,119.294155,86.148459
1989,1,15,22,0,0,0,8.3,4.3,96512,0,0,0.16,-20.961511,126.268539,95.923295,-40.805047,130.805047,95.923295
1989,1,15,23,0,0,0,7.8,3.8,96512,0,0,0.16,-20.953481,141.264605,108.079671,-52.070149,142.070149,108.079671
1989,1,15,24,0,0,0,7.2,3.2,96512,999,0,0.16,-20.945475,156.260589,125.85407,-62.362592,152.362592,125.85407
1989,1,16,1,0,0,0,6.7,2.9,96512,0,0,0.16,-20.937501,171.256522,155.766819,-69.763455,159.763455,155.766819
1989,1,16,2,0,0,0,6.1,2.7,96512,999,0.7,0.16,-20.929561,186.252438,197.689897,-70.441753,160.441753,197.689897
1989,1,16,3,0,0,0,5.6,2.7,96512,999,1.5,0.16,-20.921656,201.248375,230.202219,-63.857747,153.857747,230.202219
1989,1,16,4,0,0,0,5.6,2.4,96512,60,1.5,0.16,-20.913782,216.244367,249.436458,-53.852678,143.852678,249.436458
1989,1,16,5,0,0,0,5,2.7,96512,999,1,0.16,-20.905934,231.240446,262.219157,-42.674678,132.674678,262.219157
1989,1,16,6,0,0,0,4.4,2.7,96512,999,0.5,0.16,-20.898104,246.236639,272.250204,-31.166064,121.166064,272.250204
1989,1,16,7,0,0,0,4.4,2.9,96512,0,0,0.16,-20.890281,261.232964,281.2186,-19.722813,109.722813,281.2186
1989,1,16,8,0,0,0,3.9,3.2,96512,0,0,0.16,-20.882453,276.229433,290.046118,-8.623495,98.623495,290.046118
1989,1,16,9,15,0,15,3.3,3.3,96512,999,0,0.16,-20.874608,291.226044,299.37483,2.111256,87.888744,299.37483
1989,1,16,10,94,0,94,4.4,4,96512,0,0,0.16,-20.866735,306.222791,309.74875,11.423725,78.576275,309.74875
1989,1,16,11,230,466,75,5.6,4.8,96512,999,0,0.16,-20.858823,321.219654,321.640635,19.461306,70.538694,321.640635
1989,1,16,12,328,466,127,7.8,5.3,96512,999,0,0.16,-20.850864,336.21661,335.327823,25.497257,64.502743,335.327823
1989,1,16,13,410,555,142,10,5.6,96512,0,0,0.16,-20.84285,351.213627,350.618903,28.888116,61.111884,350.618903
1989,1,16,14,485,769,110,12.2,5.8,96512,0,0,0.16,-20.834779,6.21067,6.647914,29.171985,60.828015,6.647914
1989,1,16,15,441,659,149,13.9,6,96512,999,1.5,0.16,-20.82665,21.207704,22.152634,26.306062,63.693938,22.152634
1989,1,16,16,356,545,164,14.4,6.3,96512,280,3.1,0.16,-20.818467,36.204691,36.15898,20.692741,69.307259,36.15898
1989,1,16,17,249,495,139,14.4,6.3,96512,260,1.5,0.16,-20.810235,51.201601,48.363003,12.961343,77.038657,48.363003
1989,1,16,18,116,328,96,13.3,6,96512,999,1.8,0.16,-20.801963,66.198407,58.982524,3.794301,86.205699,58.982524
1989,1,16,19,25,0,0,11.7,5.8,96512,230,2.1,0.16,-20.79366,81.195091,68.470671,-6.715367,96.715367,68.470671
1989,1,16,20,0,0,0,10,5.6,96512,999,2.1,0.16,-20.785339,96.191642,77.362601,-17.723082,107.723082,77.362601
1989,1,16,21,0,0,0,8.9,5.3,96512,999,2.1,0.16,-20.777012,111.188059,86.278085,-29.119578,119.119578,86.278085
1989,1,16,22,0,0,0,7.8,4.8,96512,210,2.1,0.16,-20.768691,126.184352,96.071847,-40.629858,130.629858,96.071847
1989,1,16,23,0,0,0,7.2,4.6,96512,999,2.1,0.16,-20.760385,141.180537,108.245255,-51.888337,141.888337,108.245255
1989,1,16,24,0,0,0,6.7,4,96512,999,2.1,0.16,-20.752104,156.17664,126.005188,-62.166119,152.166119,126.005188
1989,1,17,1,0,0,0,6.1,3.8,96512,220,2.1,0.16,-20.743853,171.172691,155.742901,-69.554724,159.554724,155.742901
1989,1,17,2,0,0,0,5.6,3.5,96512,999,2.1,0.16,-20.735637,186.168726,197.321619,-70.273223,160.273223,197.321619
1989,1,17,3,0,0,0,5.6,3.2,96512,999,2.1,0.16,-20.727455,201.164782,229.787528,-63.75619,153.75619,229.787528
1989,1,17,4,0,0,0,5.6,3.2,96512,190,2.1,0.16,-20.719305,216.160892,249.098561,-53.788469,143.788469,249.098561
1989,1,17,5,0,0,0,5,3.2,96512,180,3.1,0.16,-20.711181,231.15709,261.941997,-42.625234,132.625234,261.941997
1989,1,17,6,0,0,0,4.4,3.5,96512,999,2,0.16,-20.703073,246.153401,272.011123,-31.118945,121.118945,272.011123
1989,1,17,7,0,0,0,4.4,3.8,96512,210,1,0.16,-20.694973,261.149844,281.002443,-19.670208,109.670208,281.002443
1989,1,17,8,0,0,0,3.9,3.9,96512,190,2.1,0.16,-20.686869,276.14643,289.843415,-8.559437,98.559437,289.843415
1989,1,17,9,18,0,18,3.9,3.9,96512,999,2.1,0.16,-20.678748,291.14316,299.180232,2.187215,87.812785,299.180232
1989,1,17,10,100,0,100,4.4,4.4,96512,190,2.1,0.16,-20.670599,306.140024,309.56096,11.525944,78.474056,309.56096
1989,1,17,11,233,495,67,6.1,5.3,96512,999,4.1,0.16,-20.662411,321.137006,321.463656,19.590296,70.409704,321.463656
1989,1,17,12,350,570,103,8.3,5.8,96512,999,6.2,0.16,-20.654177,336.13408,335.172468,25.655137,64.344863,335.172468
1989,1,17,13,432,643,120,10.6,6,96512,210,8.2,0.16,-20.645888,351.131215,350.501274,29.072683,60.927317,350.501274
1989,1,17,14,473,706,127,12.8,6.3,96512,200,6.7,0.16,-20.637543,6.128377,6.581512,29.375403,60.624597,6.581512
1989,1,17,15,451,700,139,14.4,6.5,96512,200,8.2,0.16,-20.629141,21.125529,22.139395,26.517391,63.482609,22.139395
1989,1,17,16,378,665,142,15.6,6.5,96512,200,6.7,0.16,-20.620685,36.122635,36.189847,20.902499,69.097501,36.189847
1989,1,17,17,252,511,137,15,6.5,96512,999,6.9,0.16,-20.612181,51.119665,48.4259,13.163728,76.836272,48.4259
1989,1,17,18,116,290,97,14.4,6.3,96512,999,7,0.16,-20.603637,66.116591,59.068185,3.982763,86.017237,59.068185
1989,1,17,19,25,0,0,12.8,6.3,96512,180,7.2,0.16,-20.595063,81.113395,68.574033,-6.52898,96.52898,68.574033
1989,1,17,20,0,0,0,11.1,5.8,96512,999,6.9,0.16,-20.58647,96.110067,77.482183,-17.543123,107.543123,77.482183
