"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - TES is full | (MWt)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Nov 1, 09:00 am",0,121.887,145.778,100.6,1,0.95691,0.992462,1,35.1265,0.55375,-68.7575,28.3736,39.4753,0.329604,3.35666,1.31715,48.2652,0,997,127.045,72.0682,3.42812,4.7,4.6,123,-355.488,0,0,-0.3703,0,0,0,0,0.817884,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 10:00 am",0,151.634,162.218,52.1909,1,0.912588,0.99159,1,43.5416,0.419517,-53.3871,14.026,20.4797,0.417122,4.47599,1.75638,28.2528,0,997,139.815,63.6416,4.1625,5.1,5.1,72,-355.488,0,0,-0.3703,0,0,0,0,0.724874,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 11:00 am",0,160.792,163.151,19.8091,1,0.857005,0.990694,1,50.2824,0.221924,-34.3698,4.99483,7.7731,0.438969,4.73062,1.85629,12.1644,0,997,154.875,57.3694,4.75,5.1,6,31,-355.488,0,0,-0.3703,0,0,0,0,0.639004,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 12:00 pm",0,204.941,232.696,147.765,1,0.813421,0.990066,1,54.1001,0.3094,-11.1937,35.3415,57.9832,0.971888,9.61954,3.77471,98.8848,0,997,172.001,54.0557,5.77187,5.8,7.1,252,-355.488,0,0,-0.3703,0,0,0,0,0.586371,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 01:00 pm",0,231.866,240.868,64.8536,1,0.81633,0.990106,1,53.8729,0.225194,13.87,15.5673,25.4485,1.25121,11.7122,4.59586,43.164,0,997,189.925,54.2654,5.39063,6.5,7.5,110,-355.488,0,0,-0.3703,0,0,0,0,0.589578,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 02:00 pm",0,289.732,329.524,224.501,1,0.862901,0.990783,1,49.686,0.322357,36.6379,57.002,88.094,3.29348,25.0139,9.81546,136.163,0,997,206.855,57.9594,5.6,4.4,8.1,347,-355.488,0,0,-0.3703,0,0,0,0,0.646976,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 03:00 pm",0,294.532,290.952,8.08008,1,0.91788,0.991684,1,42.7306,0,55.2088,2.18428,3.17062,2.69023,20.768,8.14938,4.3164,0,997,221.638,64.5238,5.2,3.3,7.7,11,-355.488,0,0,-0.3703,0,0,0,0,0.734553,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 04:00 pm",0,279.646,276.516,0,1,0.960507,0.992545,0.953989,34.2167,0,70.2714,0,0,2.24508,17.9768,7.0541,0,0,997,234.155,73.1516,4.57813,4,7,0,-355.488,0,0,-0.3703,0,0,0,0,0.826917,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 05:00 pm",0,266.446,263.65,0,0.250042,0.987948,0.993496,0.545895,24.6992,0,78.8626,0,0,1.90221,15.9676,6.26567,0,0,997,244.885,83.1097,4.2125,6.5,6.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.908514,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 06:00 pm",0,254.754,252.269,0,0,1.00084,0.996085,0,15.4744,0,0,0,0,1.63857,14.0414,5.50985,0,0,997,254.474,93.5808,3.74687,5.4,5.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.96375,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 07:00 pm",0,244.277,242.042,0,0,1.00342,0.998472,0,6.16586,0,0,0,0,1.42557,12.5242,4.9145,0,0,997,263.585,104.995,3.24687,5.1,5.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.994215,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 08:00 pm",0,234.775,232.745,0,0,1.00194,0.999356,0,2.60624,0,0,0,0,1.25561,11.2924,4.43112,0,0,997,272.941,116.614,3.0375,5.1,4.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.998966,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 09:00 pm",0,226.022,224.151,0,0,1.00342,0.997393,0,10.4461,0,0,0,0,1.1139,10.3596,4.06509,0,0,997,283.516,128.12,2.69375,6.5,4.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.983426,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 10:00 pm",0,217.95,216.23,0,0,0.99958,0.995707,0,16.8875,0,0,0,0,0.996878,9.46548,3.71426,0,0,997,296.918,139.041,2.42812,6.5,3.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.956877,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 1, 11:00 pm",0,210.516,208.938,0,0,0.994136,0.994504,0,21.2368,0,0,0,0,0.901174,8.6082,3.37786,0,0,997,316.068,148.434,1.69375,5.1,3.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.932091,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 12:00 am",0,203.598,202.135,0,0,0.990662,0.99391,0,23.2991,0,0,0,0,0.820639,7.92326,3.10909,0,0,997,344.641,154.288,1.40625,4.7,2.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.918453,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 01:00 am",0,197.08,195.708,0,0,0.990855,0.993941,0,23.1931,0,0,0,0,0.746314,7.40139,2.90431,0,0,997,18.9522,153.927,1.61875,5.6,2.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.919183,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 02:00 am",0,190.976,189.702,0,0,0.994708,0.994612,0,20.859,0,0,0,0,0.684412,6.82543,2.6783,0,0,997,46.4652,147.569,1.2625,4.7,2.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.934459,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 03:00 am",0,185.24,184.051,0,0,1.00025,0.995902,0,16.1626,0,0,0,0,0.630704,6.32183,2.48069,0,0,997,64.826,137.95,0.928125,4,2.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.960476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 04:00 am",0,179.765,178.639,0,0,1.00358,0.997619,0,9.55763,0,0,0,0,0.584086,5.9663,2.34118,0,0,997,77.8276,126.944,0.671875,4.7,2,0,-355.488,0,0,-0.3703,0,0,0,0,0.986119,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 05:00 am",0,174.546,173.484,0,0,1.00127,0.999607,0,1.59108,0,0,0,0,0.542965,5.59878,2.19696,0,0,997,88.2221,115.421,0.828125,4.7,2,0,-355.488,0,0,-0.3703,0,0,0,0,0.999614,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 06:00 am",0,169.454,168.425,0,0,1.00361,0.998196,0,7.27025,0,0,0,0,0.50715,5.42075,2.1271,0,0,997,97.5249,103.827,0.728125,7.6,1.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.99196,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 07:00 am",0,164.491,163.499,0,0,0.999823,0.995775,0,16.6341,0,0,0,0,0.474241,5.2156,2.0466,0,0,997,106.667,92.4748,0.90625,10.3,2,0,-355.488,0,0,-0.3703,0,0,0,0,0.958153,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 08:00 am",0,159.75,158.816,0,0.343075,0.985419,0.993234,0.574451,25.8825,0,-78.2719,0,0,0.444734,4.87498,1.91294,0,0,997,116.36,82.1218,1.20625,9.3,2.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.899691,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 09:00 am",0,155.138,154.238,0.815341,1,0.955877,0.992439,1,35.3789,0,-68.9815,0.229709,0.31994,0.418297,4.68799,1.83957,0.3924,0,997,127.261,72.3098,1.37188,11.9,2.7,1,-355.488,0,0,-0.3703,0,0,0,0,0.815341,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 10:00 am",0,150.812,149.983,1.44329,1,0.910784,0.991558,1,43.8094,0,-53.6013,0.387098,0.566348,0.394636,4.25692,1.67042,0.7848,0,997,140.001,63.9116,1.68125,7.3,3.4,2,-355.488,0,0,-0.3703,0,0,0,0,0.721646,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 11:00 am",0,196.934,226.49,147.352,1,0.854084,0.99065,1,50.5697,0.35836,-34.5361,37.0264,57.8211,0.89121,8.94815,3.51125,91.0368,0,997,155.006,57.6667,3.14375,6.5,5.8,232,-355.488,0,0,-0.3703,0,0,0,0,0.63514,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 12:00 pm",0,255.428,286.314,179.287,1,0.809492,0.990011,1,54.4016,0.280863,-11.2514,42.6712,70.3522,2.02534,17.0769,6.70098,120.859,0,997,172.048,54.3705,4.475,5.8,7.6,308,-355.488,0,0,-0.3703,0,0,0,0,0.582101,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 01:00 pm",0,287.31,299.758,102.438,1,0.812496,0.990053,1,54.1717,0.196663,13.9524,24.4722,40.1966,2.68805,21.099,8.27926,68.67,0,997,189.875,54.5798,4.90625,4,8.5,175,-355.488,0,0,-0.3703,0,0,0,0,0.585359,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 02:00 pm",165.356,293,393,356.349,1,0.860151,0.990741,1,49.9669,0.330548,36.8189,90.187,139.831,4.73358,34.6474,13.5956,217.39,40.3902,997,206.723,58.2559,5.5375,4,9.6,554,-404.632,0,0,-0.421492,0,20.4155,0,0,0.64323,0.421492,0.0278132,0,0,0.2893,0.104378,0,0,0,0.421492
"Nov 2, 03:00 pm",417.967,293,393,446.19,1,0.916208,0.991654,1,42.9911,0.42652,55.4288,120.395,175.085,4.69265,34.6802,13.6085,239.364,102.094,997,221.454,64.7932,6.25937,3.3,10.4,610,35518.3,39.6206,39.6206,36.9983,0,0,0,102.094,0.73146,2.62234,0.1971,1.1321,0,0.2893,0.104378,0.89946,0,2.62234,0
"Nov 2, 04:00 pm",81.7131,293,393,142.638,1,0.959555,0.992523,0.943525,34.4623,0.294017,70.4966,38.0656,55.9712,4.71821,34.1182,13.388,67.8852,19.9594,997,233.942,73.3935,5.99375,2.7,9.9,173,-371.854,0,0,-0.387348,0,19.9594,0,0,0.824498,0.387348,-0.00633019,0,0,0.2893,0.104378,0,0,0,0.387348
"Nov 2, 05:00 pm",0,323.388,318.809,0,0.232342,0.987462,0.993425,0.540136,24.9347,0,78.9816,0,0,3.73607,27.1057,10.6363,0,0,997,244.655,83.3257,5.61875,2.4,8.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.906789,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 06:00 pm",0,304.606,300.716,0,0,1.00064,0.996022,0,15.7126,0,0,0,0,3.03511,22.6644,8.89352,0,0,997,254.23,93.7837,4.69688,2,7.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.962632,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 07:00 pm",0,288.523,285.158,0,0,1.00348,0.998411,0,6.40999,0,0,0,0,2.49583,19.4046,7.61436,0,0,997,263.324,105.188,5.04375,2.3,7.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.993748,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 08:00 pm",0,274.553,271.607,0,0,1.00178,0.999419,0,2.35127,0,0,0,0,2.08793,16.8343,6.60576,0,0,997,272.658,116.805,5.07813,2.4,7.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.999158,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 09:00 pm",0,262.239,259.626,0,0,1.00348,0.997461,0,10.1772,0,0,0,0,1.77384,14.8228,5.81647,0,0,997,283.201,128.319,4.97813,2.6,7.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.984266,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 10:00 pm",0,251.381,249.069,0,0,0.999851,0.995783,0,16.6044,0,0,0,0,1.5342,12.9651,5.08751,0,0,997,296.57,139.262,5.77187,1.2,7.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.958301,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 2, 11:00 pm",0,241.581,239.484,0,0,0.994575,0.994586,0,20.9478,0,0,0,0,1.33775,11.6931,4.58836,0,0,997,315.727,148.697,5.98438,1.6,7,0,-355.488,0,0,-0.3703,0,0,0,0,0.933906,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 12:00 am",0,232.58,230.652,0,0,0.991198,0.993996,0,23.0031,0,0,0,0,1.1784,10.7211,4.20694,0,0,997,344.485,154.596,5.78438,2.8,6.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.920484,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 01:00 am",0,224.318,222.551,0,0,0.99139,0.994028,0,22.8953,0,0,0,0,1.05071,9.75971,3.82971,0,0,997,19.1481,154.231,5.15,2.8,6.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.921218,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 02:00 am",0,216.642,215.003,0,0,0.995137,0.994694,0,20.5666,0,0,0,0,0.948117,9.00119,3.53207,0,0,997,46.8165,147.824,4.8625,3.3,5.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.936265,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 03:00 am",0,209.444,207.913,0,0,1.0005,0.995977,0,15.8806,0,0,0,0,0.853356,8.39073,3.29252,0,0,997,65.1735,138.165,4.60625,4.7,5.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.961834,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 04:00 am",0,202.803,201.399,0,0,1.00362,0.997687,0,9.28982,0,0,0,0,0.774674,7.62008,2.99012,0,0,997,78.1402,127.139,4.975,3.1,5.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.986884,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 05:00 am",0,196.578,195.268,0,0,1.00109,0.99967,0,1.33712,0,0,0,0,0.708906,7.07197,2.77504,0,0,997,88.5035,115.608,4.85313,3.1,5.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.999728,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 06:00 am",0,190.762,189.547,0,0,1.00363,0.998135,0,7.51364,0,0,0,0,0.654157,6.49945,2.55038,0,0,997,97.7836,104.017,4.86562,2.1,5.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.991414,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 07:00 am",0,185.275,184.137,0,0,0.999595,0.995711,0,16.8719,0,0,0,0,0.604508,6.05167,2.37467,0,0,997,106.91,92.6755,4.86562,1.9,5.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.956956,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 08:00 am",0,180.075,179.005,0,0.325352,0.98489,0.993216,0.568683,26.1173,0,-78.3913,0,0,0.558543,5.65993,2.22096,0,0,997,116.588,82.337,5.26563,1.9,5.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.897895,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 09:00 am",0,175.061,174.038,0.812841,1,0.954852,0.992416,1,35.6256,0,-69.2064,0.228754,0.318959,0.51836,5.40639,2.12147,0.3924,0,997,127.471,72.5507,5.5875,3.1,5.9,1,-355.488,0,0,-0.3703,0,0,0,0,0.812841,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 10:00 am",0,170.222,169.244,0,1,0.908991,0.991527,1,44.0714,0,-53.8176,0,0,0.48328,5.1496,2.0207,0,0,997,140.181,64.1801,5.675,4.2,6.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.718474,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 11:00 am",0,165.597,164.674,6.31336,1,0.85117,0.990607,1,50.8512,0,-34.7063,1.58092,2.47736,0.450672,4.83584,1.89759,3.924,0,997,155.131,57.9615,6.24062,4.2,7.1,10,-355.488,0,0,-0.3703,0,0,0,0,0.631336,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 12:00 pm",0,161.198,160.332,0,1,0.805551,0.989957,1,54.698,0,-11.3145,0,0,0.426329,4.49915,1.76547,0,0,997,172.091,54.6818,6.18437,3.1,7.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.577887,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 01:00 pm",0,156.892,156.049,0,1,0.808638,0.989999,1,54.4663,0,14.0291,0,0,0.404143,4.36385,1.71238,0,0,997,189.822,54.8898,6.15,5.1,7.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.581181,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 02:00 pm",0,162.656,166.438,26.2199,1,0.857384,0.990699,1,50.2447,0.265136,36.9942,6.61426,10.2887,0.442622,4.85736,1.90603,16.0884,0,997,206.59,58.5475,6.3375,5.6,7.9,41,-355.488,0,0,-0.3703,0,0,0,0,0.63951,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 03:00 pm",0,160.539,159.658,0,1,0.914525,0.991624,1,43.2493,0,55.6433,0,0,0.419355,4.60627,1.8075,0,0,997,221.27,65.0578,6.49375,6.1,7.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.728379,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 04:00 pm",0,156.149,155.291,0,1,0.958596,0.992501,0.933297,34.7063,0,70.7164,0,0,0.399731,4.47141,1.75458,0,0,997,233.73,73.6304,6.6625,8.7,7.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.822082,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 05:00 pm",0,151.872,151.047,0,0.21507,0.98697,0.993355,0.534509,25.1692,0,79.0977,0,0,0.382764,4.26825,1.67486,0,0,997,244.427,83.5366,6.49687,9.3,7.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.905056,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 06:00 pm",0,147.791,147.016,0,0,1.00044,0.995958,0,15.9496,0,0,0,0,0.367658,3.95761,1.55297,0,0,997,253.988,93.9814,6.19688,6.5,6.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.961504,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 07:00 pm",0,143.841,143.1,0,0,1.00352,0.998351,0,6.65297,0,0,0,0,0.354288,3.75534,1.47359,0,0,997,263.065,105.375,6.05312,6.1,6.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.993266,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 08:00 pm",0,139.949,139.226,0,0,1.00162,0.999482,0,2.09766,0,0,0,0,0.342547,3.64612,1.43074,0,0,997,272.375,116.99,6.04375,7.8,6.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.99933,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 09:00 pm",0,136.136,135.437,0,0,1.00353,0.997529,0,9.91005,0,0,0,0,0.332324,3.49756,1.37244,0,0,997,282.886,128.512,5.54375,8.1,5.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.985079,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 10:00 pm",0,132.396,131.718,0,0,1.00011,0.995858,0,16.3237,0,0,0,0,0.322848,3.36472,1.32032,0,0,997,296.22,139.478,5.14375,8.7,5.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.959689,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 3, 11:00 pm",0,128.69,128.026,0,0,0.994998,0.994667,0,20.6623,0,0,0,0,0.315488,3.28159,1.28769,0,0,997,315.38,148.953,4.32188,10.3,4.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.935677,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 12:00 am",0,125.133,124.507,0,0,0.991713,0.994081,0,22.7116,0,0,0,0,0.305314,3.04632,1.19538,0,0,997,344.32,154.9,4.475,7.8,5.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.92246,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 01:00 am",0,121.661,121.056,0,0,0.991904,0.994113,0,22.6023,0,0,0,0,0.298004,2.91619,1.14431,0,0,997,19.3383,154.532,4.45313,7.8,5,0,-355.488,0,0,-0.3703,0,0,0,0,0.923195,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 02:00 am",0,118.265,117.681,0,0,0.995548,0.994775,0,20.279,0,0,0,0,0.29183,2.78723,1.09371,0,0,997,47.1631,148.077,4.30937,7.3,4.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.938016,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 03:00 am",0,114.944,114.381,0,0,1.00073,0.996051,0,15.6036,0,0,0,0,0.286075,2.66337,1.04511,0,0,997,65.5161,138.379,4.10938,6.8,4.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.963145,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 04:00 am",0,111.686,111.14,0,0,1.00364,0.997753,0,9.0271,0,0,0,0,0.280845,2.55966,1.00441,0,0,997,78.4477,127.332,4.06563,6.8,4.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.987614,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 05:00 am",0,108.489,107.959,0,0,1.0009,0.999731,0,1.08836,0,0,0,0,0.275916,2.45877,0.96482,0,0,997,88.78,115.795,3.96562,6.8,4.2,0,-355.488,0,0,-0.3703,0,0,0,0,0.99982,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 06:00 am",0,105.329,104.809,0,0,1.00365,0.998075,0,7.7517,0,0,0,0,0.271505,2.39389,0.939363,0,0,997,98.0373,104.207,3.76563,8.1,4,0,-355.488,0,0,-0.3703,0,0,0,0,0.990862,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 07:00 am",0,102.178,101.662,0,0,0.999366,0.995648,0,17.1043,0,0,0,0,0.267632,2.36358,0.92747,0,0,997,107.147,92.876,3.44375,11.1,3.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.955771,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 08:00 am",0,99.135,98.6464,0,0.307609,0.984365,0.993199,0.562907,26.3467,0,-78.5108,0,0,0.2623,2.20275,0.86436,0,0,997,116.811,82.5517,4.26563,9,4.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.896125,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 09:00 am",0,96.1564,95.6817,0,1,0.953837,0.992393,0.992852,35.8664,0,-69.4321,0,0,0.258311,2.11839,0.831256,0,0,997,127.676,72.7906,4.54375,9.6,4.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.810386,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 10:00 am",0,93.2583,92.8023,0,1,0.907213,0.991496,1,44.3273,0,-54.036,0,0,0.253958,2.00818,0.788009,0,0,997,140.354,64.4469,5.16563,9.3,5.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.71536,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 11:00 am",0,90.4183,89.9748,0.627597,1,0.848265,0.990564,1,51.127,0,-34.8804,0.156613,0.246269,0.249646,1.93476,0.759201,0.3924,0,997,155.251,58.2536,5.65312,11.9,6.2,1,-355.488,0,0,-0.3703,0,0,0,0,0.627597,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 12:00 pm",0,87.6826,87.2625,0,1,0.8016,0.989902,1,54.9892,0,-11.3831,0,0,0.245496,1.79925,0.706027,0,0,997,172.128,54.9893,5.98438,9,7,0,-355.488,0,0,-0.3703,0,0,0,0,0.573731,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 01:00 pm",0,85.0198,84.6141,0,1,0.804759,0.989946,1,54.7568,0,14.0999,0,0,0.241738,1.71569,0.673238,0,0,997,189.766,55.1952,6.17188,9.3,7.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.577048,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 02:00 pm",0,82.4361,82.0469,3.17909,1,0.8546,0.990658,1,50.5193,0,37.1637,0.799324,1.24748,0.23787,1.62152,0.636283,1.962,0,997,206.457,58.8342,6.77188,8.5,8.1,5,-355.488,0,0,-0.3703,0,0,0,0,0.635818,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 03:00 pm",0,132.56,160.759,124.028,1,0.912831,0.991594,1,43.5052,0.468699,55.8521,33.341,48.6688,0.35852,3.90566,1.53258,67.1004,0,997,221.087,65.3173,6.64688,6.1,8.6,171,-355.488,0,0,-0.3703,0,0,0,0,0.725312,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 04:00 pm",0,143.199,142.482,4.09834,1,0.95763,0.992479,0.923313,34.9485,0,70.9307,1.06809,1.60819,0.346324,3.61457,1.41836,1.962,0,997,233.519,73.8623,6.50313,4.7,8.3,5,-355.488,0,0,-0.3703,0,0,0,0,0.819667,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Nov 4, 05:00 pm",0,139.445,138.752,0,0.198234,0.986471,0.993284,0.529018,25.4026,0,79.2111,0,0,0.335978,3.47232,1.36254,0,0,997,244.199,83.7422,6.2375,5.1,7.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.903315,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
