"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jan 3, 07:00 pm",1,0,0,-5.83072,0,0,0,0,0,0,0,1,0,0.0157662,0,0,0.54149,0,0,-0.537464,300.419,299.289,0,204,393,0,293,0,0,296.071,281.35,1.7,6.45959,-6.45959,0,0,0,0,10.8,20,1,999,253.678,105.84,8.02656,4.5,0.0157662,0,0,0,-273.15,0,0,0,-273.15,0,68
"Jan 3, 08:00 pm",1,0,0,-6.17892,0,0,0,0,0,0,0,1,0,0.015673,0,0,0.540123,0,0,-0.243395,290.943,290.425,0,204,393,0,293,0,0,295.104,282.078,1.7,6.43748,-6.43748,0,0,0,0,10.1,21,1,999,262.197,117.196,7.52188,2.7,0.015673,0,0,0,-273.15,0,0,0,-273.15,0,69
"Jan 3, 09:00 pm",1,0,0,-6.00018,0,0,0,0,0,0,0,1,0,0.0155283,0,0,0.538041,0,0,-0.185671,285.61,285.211,0,204,393,0,293,0,0,290.907,278.752,1.7,6.18889,-6.18889,0,0,0,0,9.3,22,1,999,271.264,128.788,7.19063,2.4,0.0155283,0,0,0,-273.15,0,0,0,-273.15,0,70
"Jan 3, 10:00 pm",1,0,0,-5.75228,0,0,0,0,0,0,0,1,0,0.015385,0,0,0.535991,0,0,-0.169699,281.111,280.745,0,204,393,0,293,0,0,286.4,274.771,1.7,5.92325,-5.92325,0,0,0,0,8.5,23,1,999,282.137,140.32,6.78125,2.7,0.015385,0,0,0,-273.15,0,0,0,-273.15,0,71
"Jan 3, 11:00 pm",1,0,0,-5.51441,0,0,0,0,0,0,0,1,0,0.01525,0,0,0.534071,0,0,-0.160802,276.895,276.546,0,204,393,0,293,0,0,282.015,270.823,1.7,5.67619,-5.67619,0,0,0,0,7.7,0,1,999,297.598,151.258,6.29375,2.4,0.01525,0,0,0,-273.15,0,0,0,-273.15,0,72
"Jan 4, 12:00 am",1,0,0,-5.29417,0,0,0,0,0,0,0,1,0,0.0151237,0,0,0.532284,0,0,-0.153515,272.862,272.527,0,204,393,0,293,0,0,277.803,267.006,1.7,5.44859,-5.44859,0,0,0,0,7,1,1,999,324.549,160.088,5.90625,2.6,0.0151237,0,0,0,-273.15,0,0,0,-273.15,0,73
"Jan 4, 01:00 am",1,0,0,-5.08979,0,0,0,0,0,0,0,1,0,0.0150052,0,0,0.530618,0,0,-0.146904,268.987,268.665,0,204,393,0,293,0,0,273.759,263.329,1.7,5.23755,-5.23755,0,0,0,0,6.1,2,1,999,9.60625,162.82,5.00625,2.4,0.0150052,0,0,0,-273.15,0,0,0,-273.15,0,74
"Jan 4, 02:00 am",1,0,0,-4.90008,0,0,0,0,0,0,0,1,0,0.0148939,0,0,0.529064,0,0,-0.140823,265.257,264.947,0,204,393,0,293,0,0,269.871,259.783,1.7,5.04172,-5.04172,0,0,0,0,5.1,3,1,999,48.18,157.004,4.1625,2.4,0.0148939,0,0,0,-273.15,0,0,0,-273.15,0,75
"Jan 4, 03:00 am",1,0,0,-4.72464,0,0,0,0,0,0,0,1,0,0.0147891,0,0,0.52761,0,0,-0.13524,261.662,261.363,0,204,393,0,293,0,0,266.128,256.357,1.7,4.86066,-4.86066,0,0,0,0,4.1,4,1,999,69.3394,147.011,3.31875,3.7,0.0147891,0,0,0,-273.15,0,0,0,-273.15,0,76
"Jan 4, 04:00 am",1,0,0,-4.55658,0,0,0,0,0,0,0,1,0,0.0146904,0,0,0.526251,0,0,-0.129879,258.192,257.904,0,204,393,0,293,0,0,262.519,253.054,1.7,4.68719,-4.68719,0,0,0,0,3.6,5,1,999,82.4622,135.738,2.975,4.5,0.0146904,0,0,0,-273.15,0,0,0,-273.15,0,77
"Jan 4, 05:00 am",1,0,0,-4.39807,0,0,0,0,0,0,0,1,0,0.0145973,0,0,0.524979,0,0,-0.124861,254.844,254.565,0,204,393,0,293,0,0,259.037,249.863,1.7,4.52362,-4.52362,0,0,0,0,3.1,6,1,999,92.4061,124.134,2.70937,4.7,0.0145973,0,0,0,-273.15,0,0,0,-273.15,0,78
"Jan 4, 06:00 am",1,0,0,-4.24706,0,0,0,0,0,0,0,1,0,0.0145096,0,0,0.523799,0,0,-0.120107,251.609,251.34,0,204,393,0,293,0,0,255.676,246.779,1.7,4.36782,-4.36782,0,0,0,0,2.7,7,1,999,101.145,112.6,2.30938,3,0.0145096,0,0,0,-273.15,0,0,0,-273.15,0,79
"Jan 4, 07:00 am",1,0,0,-4.10536,0,0,0,0,0,0,0,1,0,0.0144283,0,0,0.522753,0,0,-0.11569,248.483,248.223,0,204,393,0,293,0,0,252.428,243.795,1.7,4.22167,-4.22167,0,0,0,0,2.4,8,1,999,109.665,101.398,2.0875,2.1,0.0144283,0,0,0,-273.15,0,0,0,-273.15,0,80
"Jan 4, 08:00 am",1,0,0,-3.97209,0,0,0,0,0,0,0,1,0,0.0143535,0,0,0.521852,0,0,-0.111572,245.458,245.206,0,204,393,0,293,0,0,249.289,240.903,1.7,4.08425,-4.08425,0,0,0,0,2.3,9,1,999,118.609,90.7918,2.14375,2,0.0143535,0,0,0,-273.15,0,0,0,-273.15,0,81
"Jan 4, 09:00 am",2,0,0,4.46583,88.5509,0.790633,0.945348,0.991831,0.643997,37.7553,0.033632,1,0,0.0145536,0.261238,0,0.524165,43.9488,34.7474,0.208981,245.726,246.197,0,204,393,0,293,0,0,246.86,254.242,1.7,4.42262,4.65472,9.07734,0,0,112,4,10,1,999,128.503,81.5582,3.29688,2.2,0.0481857,0,0,0,-273.15,0,0,0,-273.15,0,82
"Jan 4, 10:00 am",2,6,0,102.112,465.228,0.684158,0.888274,0.989768,1,46.8294,0.06,1,0,0.138725,0.678583,0,2.23237,266.832,182.555,14.4648,285.353,300.381,68.8083,342.626,384.124,68.8083,293,0.0378446,7.64828,262.624,366.241,3.42862,9.46925,114.413,123.882,0,0,680,5.9,11,1,999,139.805,73.2582,4.80625,1.9,0.23657,0,0,0,-273.15,0,0,0,-273.15,0,83
"Jan 4, 11:00 am",6,0,0,27.7717,444.42,0.575674,0.803455,0.987263,1,54.8532,0.06,1,0,0.107266,0.612233,0,1.87242,302.933,174.39,67.7691,293,367.938,373.608,0,367.938,373.608,293,0.205484,67.7691,288.57,392.359,3.1134,11.5649,95.2026,106.768,-5.16745e-05,0,772,7.7,12,1,999,152.82,66.8094,5.90312,2.4,0.37275,0,0,0,-273.15,0,0,0,-273.15,0,84
"Jan 4, 12:00 pm",6,0,0,6.24294,437.471,0.494877,0.712587,0.984891,1,60.3383,0.06,1,0,0.0730788,0.541686,0,1.45027,346.882,171.664,75.0618,293,386.535,327.686,0,386.535,327.686,293,0.180227,75.0618,291.985,392.703,2.73072,11.7084,81.2796,92.9879,-8.81331e-05,0,884,9.2,13,1,999,167.466,62.8501,6.15312,2.3,0.313306,0,0,0,-273.15,0,0,0,-273.15,0,85
"Jan 4, 01:00 pm",6,0,0,1.53224,380.449,0.472021,0.680674,0.984101,1,61.8344,0.06,1,0,0.0392712,0.517012,0,0.960995,316.274,149.288,63.9064,293,390.987,265.571,0,390.987,265.571,293,0.146064,63.9064,292.713,392.839,2.21309,11.7539,65.4299,77.1838,-8.21182e-05,0,806,10.2,14,1,999,183.043,61.8814,6.7625,3.7,0.245335,0,0,0,-273.15,0,0,0,-273.15,0,86
"Jan 4, 02:00 pm",6,0,0,0.307502,458.274,0.519585,0.743674,0.985679,1,58.6956,0.06,1,0,0.103454,0.56577,0,1.82569,346.097,179.827,89.7305,293,392.134,368.305,0,392.134,368.305,293,0.202568,89.7305,292.92,392.457,3.0692,11.7164,90.0242,101.741,-0.000117933,0,882,10.8,15,1,999,198.385,64.0432,7.20625,2.4,0.366022,0,0,0,-273.15,0,0,0,-273.15,0,87
"Jan 4, 03:00 pm",6,0,0,0.189967,534.378,0.614228,0.837547,0.988222,1,52.1042,0.06,1,0,0.253674,0.638831,0,3.3041,341.388,209.69,122.043,293,392.513,498.909,0,392.513,498.909,293,0.2744,122.043,292.986,392.652,4.15757,11.7411,122.215,133.956,-0.000161591,0,870,10.8,16,1,999,212.451,69.0332,6.97188,2,0.588074,0,0,0,-273.15,0,0,0,-273.15,0,88
"Jan 4, 04:00 pm",6,0,0,-0.0886127,416.076,0.72361,0.911883,0.990562,0.905229,43.6467,0.06,1,0,0.108048,0.631105,0,1.87898,225.63,163.268,91.4241,293,392.513,373.74,0,392.513,373.74,293,0.205557,91.4241,292.998,392.413,3.1145,11.7166,91.3227,103.039,-0.00012105,0,575,10,17,1,999,224.792,76.2729,6.5625,2,0.373606,0,0,0,-273.15,0,0,0,-273.15,0,89
"Jan 4, 05:00 pm",6,0,0,-36.0075,239.427,0.828468,0.961113,0.992527,0.504109,34.0583,0.0082312,1,0,0.0160797,0.0509184,0,0.5454,113.404,93.9513,34.947,293,363.951,204,0,363.951,204,293,0.1122,34.947,292.999,305.348,1.7,6.91948,-2.13563,4.78385,-2.39472e-05,0,289,8.8,18,1,999,235.508,85.0939,5.675,2.2,0.136511,0,0,0,-273.15,0,0,0,-273.15,0,90
"Jan 4, 06:00 pm",6,0,0,-20.6591,0,1,1,1,0,0,0,1,0,0.0156808,0,0,0.540148,0,0,14.8514,293,323.926,204,0,323.926,204,293,0.1122,14.8514,293,282.139,1.7,6.33364,-6.33364,0,-1.98309e-06,0,0,8.2,19,1,999,244.983,94.7889,6.09062,2.6,0.127881,0,0,0,-273.15,0,0,0,-273.15,0,91
"Jan 4, 07:00 pm",1,0,0,-5.82445,0,0,0,0,0,0,0,1,0,0.0158001,0,0,0.541985,0,0,-0.585491,302.479,301.251,0,204,393,0,293,0,0,296.803,281.821,1.7,6.51359,-6.51359,0,0,0,0,7.6,20,1,999,253.708,105.657,6.11562,2.3,0.0158001,0,0,0,-273.15,0,0,0,-273.15,0,92
"Jan 4, 08:00 pm",1,0,0,-6.25803,0,0,0,0,0,0,0,1,0,0.0157138,0,0,0.540711,0,0,-0.2545,292.302,291.761,0,204,393,0,293,0,0,296.324,283.066,1.7,6.52992,-6.52992,0,0,0,0,7,21,1,999,262.239,117.015,5.59375,2.4,0.0157138,0,0,0,-273.15,0,0,0,-273.15,0,93
"Jan 4, 09:00 pm",1,0,0,-6.08727,0,0,0,0,0,0,0,1,0,0.0155672,0,0,0.538598,0,0,-0.189727,286.798,286.392,0,204,393,0,293,0,0,292.138,279.812,1.7,6.28035,-6.28035,0,0,0,0,6.4,22,1,999,271.316,128.607,5.38438,1.6,0.0155672,0,0,0,-273.15,0,0,0,-273.15,0,94
"Jan 4, 10:00 pm",1,0,0,-5.8333,0,0,0,0,0,0,0,1,0,0.015421,0,0,0.536506,0,0,-0.172482,282.221,281.849,0,204,393,0,293,0,0,287.575,275.795,1.7,6.00711,-6.00711,0,0,0,0,5.8,23,1,999,282.191,140.138,4.8625,1.9,0.015421,0,0,0,-273.15,0,0,0,-273.15,0,95
"Jan 4, 11:00 pm",1,0,0,-5.58785,0,0,0,0,0,0,0,1,0,0.0152834,0,0,0.534545,0,0,-0.163137,277.945,277.592,0,204,393,0,293,0,0,283.129,271.802,1.7,5.75197,-5.75197,0,0,0,0,5.2,0,1,999,297.623,151.072,4.34062,1.8,0.0152834,0,0,0,-273.15,0,0,0,-273.15,0,96
"Jan 5, 12:00 am",1,0,0,-5.36087,0,0,0,0,0,0,0,1,0,0.0151546,0,0,0.53272,0,0,-0.155608,273.861,273.522,0,204,393,0,293,0,0,278.86,267.94,1.7,5.51739,-5.51739,0,0,0,0,4.6,1,1,999,324.435,159.943,4.20937,1.6,0.0151546,0,0,0,-273.15,0,0,0,-273.15,0,97
"Jan 5, 01:00 am",1,0,0,-5.15369,0,0,0,0,0,0,0,1,0,0.0150339,0,0,0.53102,0,0,-0.148923,269.938,269.612,0,204,393,0,293,0,0,274.764,264.216,1.7,5.30349,-5.30349,0,0,0,0,4.3,2,1,999,9.19498,162.726,3.3625,3.5,0.0150339,0,0,0,-273.15,0,0,0,-273.15,0,98
"Jan 5, 02:00 am",1,0,0,-4.95734,0,0,0,0,0,0,0,1,0,0.0149206,0,0,0.529436,0,0,-0.142595,266.163,265.85,0,204,393,0,293,0,0,270.828,260.632,1.7,5.10075,-5.10075,0,0,0,0,4,3,1,999,47.7893,156.984,2.98438,4.5,0.0149206,0,0,0,-273.15,0,0,0,-273.15,0,99
"Jan 5, 03:00 am",1,0,0,-4.77052,0,0,0,0,0,0,0,1,0,0.0148143,0,0,0.527958,0,0,-0.136595,262.531,262.229,0,204,393,0,293,0,0,267.041,257.184,1.7,4.90788,-4.90788,0,0,0,0,3.8,4,1,999,69.0595,147.026,2.8625,3.5,0.0148143,0,0,0,-273.15,0,0,0,-273.15,0,100
"Jan 5, 04:00 am",1,0,0,-4.59565,0,0,0,0,0,0,0,1,0,0.0147142,0,0,0.526578,0,0,-0.131042,259.032,258.741,0,204,393,0,293,0,0,263.395,253.858,1.7,4.72741,-4.72741,0,0,0,0,3.7,5,1,999,82.247,135.764,2.68438,2.7,0.0147142,0,0,0,-273.15,0,0,0,-273.15,0,101
"Jan 5, 05:00 am",1,0,0,-4.43449,0,0,0,0,0,0,0,1,0,0.0146198,0,0,0.525285,0,0,-0.125987,255.658,255.377,0,204,393,0,293,0,0,259.882,250.641,1.7,4.56117,-4.56117,0,0,0,0,3.6,6,1,999,92.2254,124.162,2.58437,4.5,0.0146198,0,0,0,-273.15,0,0,0,-273.15,0,102
"Jan 5, 06:00 am",1,0,0,-4.2802,0,0,0,0,0,0,0,1,0,0.0145307,0,0,0.524076,0,0,-0.121137,252.398,252.127,0,204,393,0,293,0,0,256.493,247.536,1.7,4.40199,-4.40199,0,0,0,0,3.5,7,1,999,100.983,112.623,2.875,3.7,0.0145307,0,0,0,-273.15,0,0,0,-273.15,0,103
"Jan 5, 07:00 am",1,0,0,-4.13684,0,0,0,0,0,0,0,1,0,0.0144479,0,0,0.523,0,0,-0.116674,249.249,248.986,0,204,393,0,293,0,0,253.22,244.529,1.7,4.25414,-4.25414,0,0,0,0,3.4,8,1,999,109.511,101.413,2.61875,4.7,0.0144479,0,0,0,-273.15,0,0,0,-273.15,0,104
"Jan 5, 08:00 am",1,0,0,-3.99979,0,0,0,0,0,0,0,1,0,0.0143715,0,0,0.522062,0,0,-0.112427,246.202,245.948,0,204,393,0,293,0,0,250.057,241.62,1.7,4.11281,-4.11281,0,0,0,0,3.5,9,1,999,118.458,90.7936,2.5625,3.3,0.0143715,0,0,0,-273.15,0,0,0,-273.15,0,105
"Jan 5, 09:00 am",2,0,0,-3.71774,1.58449,0.792244,0.946062,0.99186,0.643745,37.6043,0.0336001,1,0,0.0143059,0.261093,0,0.521307,0.7848,0.621753,-0.10254,243.312,243.08,0,204,393,0,293,0,0,247.008,239.104,1.7,3.9828,-3.82046,0.162336,0,0,2,4.3,10,1,999,128.35,81.5429,3.12813,2.8,0.047906,0,0,0,-273.15,0,0,0,-273.15,0,106
"Jan 5, 10:00 am",2,0,0,43.5699,192.178,0.683909,0.88814,0.989764,1,46.8501,0.06,1,0,0.0160181,0.678477,0,0.545171,110.264,75.4108,1.64317,257.967,261.603,0,204,393,0,293,0,0,247.443,322.605,1.7,7.02319,44.1413,51.1645,0,0,281,4.9,11,1,999,139.651,73.221,3.72813,2.4,0.0760181,0,0,0,-273.15,0,0,0,-273.15,0,107
"Jan 5, 11:00 am",2,0,0,-2.26251,9.82128,0.577722,0.805396,0.987317,1,54.7095,0.06,1,0,0.014943,0.613744,0,0.529737,6.6708,3.85387,-0.337801,283.264,282.536,0,204,393,0,293,0,0,263.72,270.668,1.7,5.01155,-2.64626,2.36529,0,0,17,6.1,12,1,999,152.67,66.7462,4.77187,2,0.074943,0,0,0,-273.15,0,0,0,-273.15,0,108
"Jan 5, 12:00 pm",2,0,0,-3.86439,4.47125,0.496805,0.715134,0.984955,1,60.2111,0.06,1,0,0.0149944,0.543658,0,0.530451,3.5316,1.75452,-0.283287,272.436,271.819,0,204,393,0,293,0,0,271.11,261.631,1.7,5.13197,-4.17811,0.953857,0,0,9,6.7,13,1,999,167.329,62.7591,5.37187,1.9,0.0749944,0,0,0,-273.15,0,0,0,-273.15,0,109
"Jan 5, 01:00 pm",2,0,0,7.09765,64.8662,0.473476,0.682804,0.984153,1,61.7398,0.06,1,0,0.0153715,0.518657,0,0.535482,53.7588,25.4535,0.28988,271.3,271.932,0,204,393,0,293,0,0,270.792,282.382,1.7,5.84929,7.35235,13.2016,0,0,137,7.4,14,1,999,182.932,61.7648,4.9,1.8,0.0753715,0,0,0,-273.15,0,0,0,-273.15,0,110
"Jan 5, 02:00 pm",2,0,0,60.4168,324.229,0.520432,0.744682,0.985705,1,58.6388,0.06,1,0,0.0350688,0.566552,0,0.894806,244.465,127.228,2.91288,299.499,304.347,0,257.317,393,0,293,0,0,279.086,365.18,2.14431,9.94159,62.1394,72.081,0,0,623,8.3,15,1,999,198.308,63.9075,5.56563,2.4,0.0950688,0,0,0,-273.15,0,0,0,-273.15,0,111
"Jan 5, 03:00 pm",6,0,0,31.6959,413.04,0.614644,0.837888,0.988232,1,52.074,0.06,1,0,0.108042,0.639098,0,1.87909,263.693,162.077,60.725,293,360.436,373.781,0,360.436,373.781,293,0.20558,60.725,293.026,392.095,3.11484,11.7344,91.8487,103.583,-3.76739e-05,0,672,9.2,16,1,999,212.407,68.8863,5.99687,2.3,0.373622,0,0,0,-273.15,0,0,0,-273.15,0,112
"Jan 5, 04:00 pm",6,0,0,8.24122,529.105,0.72381,0.911995,0.990566,0.914283,43.6301,0.06,1,0,0.244082,0.637498,0,3.22109,286.844,207.621,112.408,293,386.233,492.404,0,386.233,492.404,293,0.270822,112.408,293.005,392.663,4.10337,11.7555,120.602,132.358,-0.000131156,0,731,9.4,17,1,999,224.775,76.1214,6.11875,2.3,0.574904,0,0,0,-273.15,0,0,0,-273.15,0,113
"Jan 5, 05:00 pm",6,0,0,-37.4929,67.1156,0.828588,0.961159,0.992529,0.508671,34.0461,0.00906574,1,0,0.0159806,0.0565912,0,0.54401,31.7844,26.3362,33.457,293,361.05,204,0,361.05,204,293,0.1122,33.457,293.001,299.956,1.7,6.68429,-5.1939,1.4904,-2.11284e-05,0,81,8.7,18,1,999,235.512,84.9449,5.41875,3.3,0.137246,0,0,0,-273.15,0,0,0,-273.15,0,114
"Jan 5, 06:00 pm",6,0,0,-19.3165,0,1,1,1,0,0,0,1,0,0.0156651,0,0,0.539952,0,0,13.4719,293,321.103,204,0,321.103,204,293,0.1122,13.4719,293,281.165,1.7,6.32509,-6.32509,0,-1.4882e-06,0,0,8,19,1,999,245.003,94.6368,4.71875,4.2,0.127865,0,0,0,-273.15,0,0,0,-273.15,0,115
"Jan 5, 07:00 pm",1,0,0,-5.84796,0,0,0,0,0,0,0,1,0,0.0157721,0,0,0.541577,0,0,-0.547587,300.821,299.67,0,204,393,0,293,0,0,296.215,281.414,1.7,6.48957,-6.48957,0,0,0,0,7.4,20,1,999,253.74,105.507,4.275,4.2,0.0157721,0,0,0,-273.15,0,0,0,-273.15,0,116
"Jan 5, 08:00 pm",1,0,0,-6.21146,0,0,0,0,0,0,0,1,0,0.01568,0,0,0.540224,0,0,-0.246165,291.188,290.664,0,204,393,0,293,0,0,295.336,282.228,1.7,6.47329,-6.47329,0,0,0,0,6.8,21,1,999,262.282,116.866,3.90938,2.6,0.01568,0,0,0,-273.15,0,0,0,-273.15,0,117
"Jan 5, 09:00 pm",1,0,0,-6.03837,0,0,0,0,0,0,0,1,0,0.0155343,0,0,0.538127,0,0,-0.187139,285.806,285.405,0,204,393,0,293,0,0,291.129,278.898,1.7,6.22864,-6.22864,0,0,0,0,6.1,22,1,999,271.368,128.458,3.6,4,0.0155343,0,0,0,-273.15,0,0,0,-273.15,0,118
"Jan 5, 10:00 pm",1,0,0,-5.78607,0,0,0,0,0,0,0,1,0,0.0153901,0,0,0.536065,0,0,-0.170767,281.276,280.908,0,204,393,0,293,0,0,286.596,274.899,1.7,5.95813,-5.95813,0,0,0,0,5.5,23,1,999,282.248,139.988,3.15625,4.2,0.0153901,0,0,0,-273.15,0,0,0,-273.15,0,119
"Jan 5, 11:00 pm",1,0,0,-5.54374,0,0,0,0,0,0,0,1,0,0.0152543,0,0,0.534133,0,0,-0.161646,277.036,276.686,0,204,393,0,293,0,0,282.185,270.935,1.7,5.70636,-5.70636,0,0,0,0,4.9,0,1,999,297.659,150.919,2.63438,3.5,0.0152543,0,0,0,-273.15,0,0,0,-273.15,0,120
"Jan 6, 12:00 am",1,0,0,-5.32182,0,0,0,0,0,0,0,1,0,0.0151272,0,0,0.532334,0,0,-0.154328,272.982,272.646,0,204,393,0,293,0,0,277.95,267.098,1.7,5.47705,-5.47705,0,0,0,0,4.2,1,1,999,324.337,159.792,2.16875,4,0.0151272,0,0,0,-273.15,0,0,0,-273.15,0,121
"Jan 6, 01:00 am",1,0,0,-5.11609,0,0,0,0,0,0,0,1,0,0.015008,0,0,0.530658,0,0,-0.14768,269.088,268.764,0,204,393,0,293,0,0,273.884,263.401,1.7,5.26463,-5.26463,0,0,0,0,3.5,2,1,999,8.79013,162.625,1.39063,5,0.015008,0,0,0,-273.15,0,0,0,-273.15,0,122
"Jan 6, 02:00 am",1,0,0,-4.92358,0,0,0,0,0,0,0,1,0,0.0148962,0,0,0.529095,0,0,-0.141496,265.34,265.028,0,204,393,0,293,0,0,269.976,259.84,1.7,5.06589,-5.06589,0,0,0,0,2.7,3,1,999,47.3905,156.956,0.590625,5.2,0.0148962,0,0,0,-273.15,0,0,0,-273.15,0,123
"Jan 6, 03:00 am",1,0,0,-4.74493,0,0,0,0,0,0,0,1,0,0.0147909,0,0,0.527635,0,0,-0.135802,261.728,261.428,0,204,393,0,293,0,0,266.214,256.402,1.7,4.88151,-4.88151,0,0,0,0,1.8,4,1,999,68.7705,147.033,-0.153125,6.2,0.0147909,0,0,0,-273.15,0,0,0,-273.15,0,124
"Jan 6, 04:00 am",1,0,0,-4.57365,0,0,0,0,0,0,0,1,0,0.0146918,0,0,0.526271,0,0,-0.13034,258.245,257.956,0,204,393,0,293,0,0,262.59,253.089,1.7,4.70472,-4.70472,0,0,0,0,1.4,5,1,999,82.0239,135.784,-0.475,5.7,0.0146918,0,0,0,-273.15,0,0,0,-273.15,0,125
"Jan 6, 05:00 am",1,0,0,-4.41234,0,0,0,0,0,0,0,1,0,0.0145984,0,0,0.524994,0,0,-0.12524,254.886,254.606,0,204,393,0,293,0,0,259.094,249.89,1.7,4.53826,-4.53826,0,0,0,0,1,6,1,999,92.0381,124.184,-0.640625,4.5,0.0145984,0,0,0,-273.15,0,0,0,-273.15,0,126
"Jan 6, 06:00 am",1,0,0,-4.2613,0,0,0,0,0,0,0,1,0,0.0145104,0,0,0.523809,0,0,-0.120511,251.642,251.372,0,204,393,0,293,0,0,255.721,246.796,1.7,4.38247,-4.38247,0,0,0,0,0.7,7,1,999,100.814,112.64,-1.01875,4.2,0.0145104,0,0,0,-273.15,0,0,0,-273.15,0,127
"Jan 6, 07:00 am",1,0,0,-4.11946,0,0,0,0,0,0,0,1,0,0.0144288,0,0,0.522759,0,0,-0.116096,248.505,248.244,0,204,393,0,293,0,0,252.463,243.8,1.7,4.23618,-4.23618,0,0,0,0,0.4,8,1,999,109.352,101.422,-1.1625,4.5,0.0144288,0,0,0,-273.15,0,0,0,-273.15,0,128
"Jan 6, 08:00 am",1,0,0,-3.98545,0,0,0,0,0,0,0,1,0,0.0143537,0,0,0.521855,0,0,-0.111949,245.469,245.216,0,204,393,0,293,0,0,249.313,240.899,1.7,4.098,-4.098,0,0,0,0,0.3,9,1,999,118.301,90.7892,-1.18438,4.7,0.0143537,0,0,0,-273.15,0,0,0,-273.15,0,129
"Jan 6, 09:00 am",2,0,0,4.48782,88.9161,0.793894,0.946789,0.991891,0.643675,37.4491,0.0335994,1,0,0.0145548,0.261268,0,0.52418,43.9488,34.8907,0.209944,245.74,246.214,0,204,393,0,293,0,0,246.876,254.296,1.7,4.43832,4.67749,9.11581,0,0,112,2.1,10,1,999,128.194,81.5212,0.38125,4.7,0.0481541,0,0,0,-273.15,0,0,0,-273.15,0,130
"Jan 6, 10:00 am",2,6,0,102.787,467.849,0.688013,0.890723,0.989848,1,46.5258,0.06,1,0,0.142563,0.680508,0,2.27246,266.832,183.584,14.7986,285.625,300.819,69.8188,345.265,384.236,69.8188,293,0.0384003,7.87484,262.855,366.534,3.45904,9.51797,115.415,124.933,0,0,680,4.1,11,1,999,139.494,73.177,1.6,3.7,0.240964,0,0,0,-273.15,0,0,0,-273.15,0,131
"Jan 6, 11:00 am",6,0,0,27.592,447.637,0.57984,0.807386,0.987371,1,54.5607,0.06,1,0,0.110911,0.615295,0,1.91403,302.933,175.653,69.1881,293,368.639,377.731,0,368.639,377.731,293,0.207752,69.1881,288.801,392.729,3.14776,11.6315,96.4467,108.078,-5.3724e-05,0,772,6,12,1,999,152.517,66.6758,2.71875,4.5,0.378663,0,0,0,-273.15,0,0,0,-273.15,0,132
"Jan 6, 12:00 pm",6,0,0,5.8889,440.96,0.498824,0.717778,0.985021,1,60.0778,0.06,1,0,0.0772168,0.545704,0,1.50418,346.882,173.033,76.8109,293,386.933,333.818,0,386.933,333.818,293,0.1836,76.8109,292.058,392.681,2.78182,11.7489,82.6758,94.4248,-9.09329e-05,0,884,7.5,13,1,999,167.192,62.6607,2.96875,5.7,0.320817,0,0,0,-273.15,0,0,0,-273.15,0,133
"Jan 6, 01:00 pm",6,0,0,1.42119,382.881,0.475039,0.685077,0.984209,1,61.6381,0.06,1,0,0.0410975,0.520413,0,0.990337,316.274,150.243,64.9908,293,391.12,269.688,0,391.12,269.688,293,0.148328,64.9908,292.739,392.807,2.2474,11.785,66.4032,78.1883,-8.37318e-05,0,806,8.6,14,1,999,182.822,61.6411,3.83438,7,0.249426,0,0,0,-273.15,0,0,0,-273.15,0,134
