"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Jan 4, 09:00 am",0,190.721,195.936,88.5509,0.560534,0.945348,0.992212,0.643997,37.7553,0.130694,-76.7813,8.9484,34.7474,0.695369,6.39444,2.50918,43.9488,0,999,128.503,81.5582,3.29688,2.2,4,112,-355.488,0,0,-0.3703,0,0,0,0.790633,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 10:00 am",56.8153,293,393,463.762,1,0.886917,0.991158,1,46.9996,0.388101,-64.9661,121.673,181.98,4.92624,33.6098,13.1885,266.832,13.8778,999,139.805,73.2582,4.80625,1.9,5.9,680,-364.003,0,0,-0.37917,0,0,0,0.682004,0.37917,-0.0145083,0,0,0.2893,0.104378,0,0,0,0.37917
"Jan 4, 11:00 am",358.241,293,393,444.42,1,0.803455,0.989928,1,54.8532,0.288859,-46.8316,105.495,174.39,4.83183,33.5319,13.1579,302.933,87.5048,999,152.82,66.8094,5.90312,2.4,7.7,772,27397.1,31.0001,31.0001,28.5386,0,0,81.408,0.575674,2.46147,0.14618,1.02215,0,0.2893,0.104378,0.89946,0,2.46147,0
"Jan 4, 12:00 pm",303.48,293,393,437.471,1,0.712587,0.988742,1,60.3383,0.2137,-22.9776,91.9902,171.664,4.75415,33.4033,13.1075,346.882,74.1286,999,167.466,62.8501,6.15312,2.3,9.2,884,24538.3,27.9437,27.9437,25.5608,0,0,74.1286,0.494877,2.38291,0.10661,0.983166,0,0.2893,0.104378,0.89946,0,2.38291,0
"Jan 4, 01:00 pm",239.761,293,393,380.449,1,0.680674,0.988347,1,61.8344,0.18517,5.69889,76.3864,149.288,4.70286,33.4325,13.1189,316.274,58.5646,999,183.043,61.8814,6.7625,3.7,10.2,806,18792.8,21.3851,21.3851,19.5758,0,0,58.5646,0.472021,1.80929,0.0663675,0.899515,0,0.2893,0.104378,0.44973,0,1.80929,0
"Jan 4, 02:00 pm",339.069,293,393,458.274,1,0.743674,0.989136,1,58.6956,0.239302,33.131,100.609,179.827,4.67228,33.4213,13.1145,346.097,82.8218,999,198.385,64.0432,7.20625,2.4,10.8,882,27972.2,31.5923,31.5923,29.1377,0,0,82.8218,0.519585,2.45464,0.131802,1.0297,0,0.2893,0.104378,0.89946,0,2.45464,0
"Jan 4, 03:00 pm",468.579,293,393,534.378,1,0.837547,0.990407,1,52.1042,0.335267,54.7793,132.295,209.69,4.67228,33.5538,13.1665,341.388,114.456,999,212.451,69.0332,6.97188,2,10.8,870,40334.5,44.7456,44.7456,42.0151,0,0,114.456,0.614228,2.73051,0.239903,1.19746,0,0.2893,0.104378,0.89946,0,2.73051,0
"Jan 4, 04:00 pm",343.066,293,393,416.076,1,0.911883,0.991577,0.905229,43.6467,0.371396,71.2508,101.641,163.268,4.71309,33.4598,13.1296,225.63,83.798,999,224.792,76.2729,6.5625,2,10,575,28356.7,32.001,32.001,29.5382,0,0,83.798,0.72361,2.46281,0.134753,1.03491,0,0.2893,0.104378,0.89946,0,2.46281,0
"Jan 4, 05:00 pm",0,323.611,319.12,239.427,0.137187,0.961113,0.99256,0.504109,34.0583,0,79.6886,4.71425,93.9513,3.7519,26.6272,10.4485,113.404,0,999,235.508,85.0939,5.675,2.2,8.8,289,-355.488,0,0,-0.3703,0,0,0,0.828468,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 06:00 pm",0,305.171,301.38,0,0,0.987558,0.993439,0,24.8888,0,0,0,0,3.04671,22.0874,8.66709,0,0,999,244.983,94.7889,6.09062,2.6,8.2,0,-355.488,0,0,-0.3703,0,0,0,0.907127,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 07:00 pm",0,289.401,286.124,0,0,1.00073,0.99605,0,15.605,0,0,0,0,2.52866,18.8534,7.39806,0,0,999,253.708,105.657,6.11562,2.3,7.6,0,-355.488,0,0,-0.3703,0,0,0,0.963139,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 08:00 pm",0,275.687,272.813,0,0,1.00356,0.998299,0,6.85705,0,0,0,0,2.13489,16.3584,6.41905,0,0,999,262.239,117.015,5.59375,2.4,7,0,-355.488,0,0,-0.3703,0,0,0,0.992847,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 09:00 pm",0,263.625,261.081,0,0,1.00084,0.999749,0,1.01575,0,0,0,0,1.83385,14.3207,5.61943,0,0,999,271.316,128.607,5.38438,1.6,6.4,0,-355.488,0,0,-0.3703,0,0,0,0.999843,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 10:00 pm",0,252.848,250.564,0,0,1.00364,0.998103,0,7.63893,0,0,0,0,1.59555,12.7536,5.00453,0,0,999,282.191,140.138,4.8625,1.9,5.8,0,-355.488,0,0,-0.3703,0,0,0,0.991125,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 11:00 pm",0,243.134,241.069,0,0,1.00263,0.996822,0,12.666,0,0,0,0,1.40422,11.4323,4.48605,0,0,999,297.623,151.072,4.34062,1.8,5.2,0,-355.488,0,0,-0.3703,0,0,0,0.975665,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 12:00 am",0,234.304,232.425,0,0,1.00068,0.996033,0,15.6713,0,0,0,0,1.24845,10.3212,4.05004,0,0,999,324.435,159.943,4.20937,1.6,4.6,0,-355.488,0,0,-0.3703,0,0,0,0.962827,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 01:00 am",0,226.149,224.413,0,0,0.999945,0.99581,0,16.5042,0,0,0,0,1.11384,9.50201,3.72859,0,0,999,9.19498,162.726,3.3625,3.5,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.958799,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 02:00 am",0,218.587,216.98,0,0,1.00125,0.996226,0,14.9407,0,0,0,0,1.00269,8.74712,3.43237,0,0,999,47.7893,156.984,2.98438,4.5,4,0,-355.488,0,0,-0.3703,0,0,0,0.966193,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 03:00 am",0,211.596,210.117,0,0,1.00325,0.997228,0,11.0897,0,0,0,0,0.906858,7.99751,3.13822,0,0,999,69.0595,147.026,2.8625,3.5,3.8,0,-355.488,0,0,-0.3703,0,0,0,0.981327,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 04:00 am",0,205.105,203.737,0,0,1.00321,0.998673,0,5.36095,0,0,0,0,0.824907,7.34828,2.88346,0,0,999,82.247,135.764,2.68438,2.7,3.7,0,-355.488,0,0,-0.3703,0,0,0,0.995626,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 05:00 am",0,198.976,197.689,0,0,1.00144,0.999548,0,1.83249,0,0,0,0,0.754481,6.88848,2.70304,0,0,999,92.2254,124.162,2.58437,4.5,3.6,0,-355.488,0,0,-0.3703,0,0,0,0.999489,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 06:00 am",0,193.218,192.018,0,0,1.0035,0.997481,0,10.0982,0,0,0,0,0.694295,6.38156,2.50412,0,0,999,100.983,112.623,2.875,3.7,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.984509,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 07:00 am",0,187.751,186.618,0,0,0.997141,0.995108,0,19.081,0,0,0,0,0.642124,5.9938,2.35197,0,0,999,109.511,101.413,2.61875,4.7,3.4,0,-355.488,0,0,-0.3703,0,0,0,0.945057,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 08:00 am",0,182.593,181.535,0,0,0.979136,0.993034,0,28.4505,0,0,0,0,0.595511,5.56178,2.18244,0,0,999,118.458,90.7936,2.5625,3.3,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.879229,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 09:00 am",0,177.717,176.726,1.58449,0.560002,0.946062,0.992226,0.643745,37.6043,0,-76.7866,0.160027,0.621753,0.549842,5.185,2.03459,0.7848,0,999,128.35,81.5429,3.12813,2.8,4.3,2,-355.488,0,0,-0.3703,0,0,0,0.792244,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 10:00 am",0,235.684,274.858,192.178,1,0.88814,0.991178,1,46.8501,0.394154,-64.9923,50.4904,75.4108,1.69839,13.5853,5.33087,110.264,0,999,139.651,73.221,3.72813,2.4,4.9,281,-355.488,0,0,-0.3703,0,0,0,0.683909,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 11:00 am",0,246.414,244.282,9.82128,1,0.805396,0.989955,1,54.7095,0,-46.9008,2.33703,3.85387,1.45209,11.8677,4.6569,6.6708,0,999,152.67,66.7462,4.77187,2,6.1,17,-355.488,0,0,-0.3703,0,0,0,0.577722,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 12:00 pm",0,237.361,235.435,4.47125,1,0.715134,0.988774,1,60.2111,0,-23.1261,0.943592,1.75452,1.26552,10.6676,4.18596,3.5316,0,999,167.329,62.7591,5.37187,1.9,6.7,9,-355.488,0,0,-0.3703,0,0,0,0.496805,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 01:00 pm",0,245.39,251.696,64.8662,1,0.682804,0.988373,1,61.7398,0.125466,5.46746,13.0649,25.4535,1.49298,12.3013,4.82704,53.7588,0,999,182.932,61.7648,4.9,1.8,7.4,137,-355.488,0,0,-0.3703,0,0,0,0.473476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 02:00 pm",0,312.684,361.648,324.229,1,0.744682,0.989149,1,58.6388,0.223276,32.8792,71.278,127.228,4.50661,31.0606,12.1882,244.465,0,999,198.308,63.9075,5.56563,2.4,8.3,623,-355.488,0,0,-0.3703,0,0,0,0.520432,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 03:00 pm",330.006,293,393,413.04,1,0.837888,0.990412,1,52.074,0.32012,54.5538,102.298,162.077,4.75415,33.4614,13.1303,263.693,80.608,999,212.407,68.8863,5.99687,2.3,9.2,672,19562.8,22.2572,22.2572,20.3779,0,0,60.6333,0.614644,1.87925,0.125202,0.910637,0,0.2893,0.104378,0.44973,0,1.87925,0
"Jan 5, 04:00 pm",460.974,293,393,529.105,1,0.911995,0.991579,0.914283,43.6301,0.392542,71.0562,130.561,207.621,4.74386,33.6868,13.2187,286.844,112.599,999,224.775,76.1214,6.11875,2.3,9.4,731,39611.2,43.9752,43.9752,41.2616,0,0,112.599,0.72381,2.71362,0.232843,1.18764,0,0.2893,0.104378,0.89946,0,2.71362,0
"Jan 5, 05:00 pm",0,323.666,319.187,67.1156,0.151096,0.961159,0.992561,0.508671,34.0461,0,79.5943,1.46871,26.3362,3.75883,26.5102,10.4026,31.7844,0,999,235.512,84.9449,5.41875,3.3,8.7,81,-355.488,0,0,-0.3703,0,0,0,0.828588,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 06:00 pm",0,305.149,301.34,0,0,0.987586,0.993443,0,24.8753,0,0,0,0,3.05303,22.219,8.71872,0,0,999,245.003,94.6368,4.71875,4.2,8,0,-355.488,0,0,-0.3703,0,0,0,0.907225,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 07:00 pm",0,289.291,285.995,0,0,1.00075,0.996055,0,15.5856,0,0,0,0,2.53126,18.986,7.45012,0,0,999,253.74,105.507,4.275,4.2,7.4,0,-355.488,0,0,-0.3703,0,0,0,0.96323,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 08:00 pm",0,275.562,272.687,0,0,1.00355,0.998307,0,6.82782,0,0,0,0,2.137,16.3585,6.41908,0,0,999,262.282,116.866,3.90938,2.6,6.8,0,-355.488,0,0,-0.3703,0,0,0,0.992908,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 09:00 pm",0,263.404,260.838,0,0,1.00087,0.999739,0,1.05816,0,0,0,0,1.83553,14.4745,5.67978,0,0,999,271.368,128.458,3.6,4,6.1,0,-355.488,0,0,-0.3703,0,0,0,0.999829,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 10:00 pm",0,252.541,250.24,0,0,1.00365,0.998089,0,7.69718,0,0,0,0,1.59519,12.8732,5.05146,0,0,999,282.248,139.988,3.15625,4.2,5.5,0,-355.488,0,0,-0.3703,0,0,0,0.99099,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 11:00 pm",0,242.769,240.693,0,0,1.0026,0.996802,0,12.7426,0,0,0,0,1.4028,11.5086,4.51596,0,0,999,297.659,150.919,2.63438,3.5,4.9,0,-355.488,0,0,-0.3703,0,0,0,0.975371,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 12:00 am",0,233.861,231.966,0,0,1.0006,0.996008,0,15.7649,0,0,0,0,1.24751,10.4314,4.09327,0,0,999,324.337,159.792,2.16875,4,4.2,0,-355.488,0,0,-0.3703,0,0,0,0.962385,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 01:00 am",0,225.659,223.914,0,0,0.999841,0.99578,0,16.6151,0,0,0,0,1.11887,9.5407,3.74377,0,0,999,8.79013,162.625,1.39063,5,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.958247,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 02:00 am",0,218.059,216.445,0,0,1.00115,0.996192,0,15.0724,0,0,0,0,1.01422,8.75726,3.43635,0,0,999,47.3905,156.956,0.590625,5.2,2.7,0,-355.488,0,0,-0.3703,0,0,0,0.965598,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 03:00 am",0,210.96,209.457,0,0,1.0032,0.997191,0,11.2343,0,0,0,0,0.925365,8.10129,3.17895,0,0,999,68.7705,147.033,-0.153125,6.2,1.8,0,-355.488,0,0,-0.3703,0,0,0,0.980839,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 04:00 am",0,204.338,202.944,0,0,1.00325,0.998635,0,5.51241,0,0,0,0,0.843851,7.46813,2.93049,0,0,999,82.0239,135.784,-0.475,5.7,1.4,0,-355.488,0,0,-0.3703,0,0,0,0.995375,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 05:00 am",0,198.15,196.854,0,0,1.00133,0.999586,0,1.67778,0,0,0,0,0.774579,6.88885,2.70319,0,0,999,92.0381,124.184,-0.640625,4.5,1,0,-355.488,0,0,-0.3703,0,0,0,0.999571,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 06:00 am",0,192.325,191.112,0,0,1.00352,0.997521,0,9.94227,0,0,0,0,0.714027,6.40556,2.51354,0,0,999,100.814,112.64,-1.01875,4.2,0.7,0,-355.488,0,0,-0.3703,0,0,0,0.984982,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 07:00 am",0,186.801,185.66,0,0,0.997335,0.995151,0,18.9249,0,0,0,0,0.66156,5.99737,2.35337,0,0,999,109.352,101.422,-1.1625,4.5,0.4,0,-355.488,0,0,-0.3703,0,0,0,0.945945,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 08:00 am",0,181.549,180.473,0,0,0.97955,0.993046,0,28.2945,0,0,0,0,0.614156,5.62416,2.20692,0,0,999,118.301,90.7892,-1.18438,4.7,0.3,0,-355.488,0,0,-0.3703,0,0,0,0.880523,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 09:00 am",0,189.234,194.46,88.9161,0.559989,0.946789,0.992242,0.643675,37.4491,0.131114,-76.788,8.98605,34.8907,0.699664,6.43239,2.52407,43.9488,0,999,128.194,81.5212,0.38125,4.7,2.1,112,-355.488,0,0,-0.3703,0,0,0,0.793894,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 10:00 am",56.961,293,393,466.39,1,0.88939,0.991198,1,46.6961,0.391252,-65.0111,122.708,183.012,5.02197,33.8627,13.2877,266.832,13.9134,999,139.494,73.177,1.6,3.7,4.1,680,-364.046,0,0,-0.379214,0,0,0,0.685868,0.379214,-0.0144643,0,0,0.2893,0.104378,0,0,0,0.379214
"Jan 6, 11:00 am",362.736,293,393,447.637,1,0.807386,0.989982,1,54.5607,0.292483,-46.962,106.784,175.653,4.92096,33.7923,13.2601,302.933,88.6027,999,152.517,66.6758,2.71875,4.5,6,772,27843.8,31.4749,31.4749,29.004,0,0,82.5414,0.57984,2.47098,0.149633,1.0282,0,0.2893,0.104378,0.89946,0,2.47098,0
"Jan 6, 12:00 pm",308.322,293,393,440.96,1,0.717778,0.988807,1,60.0778,0.21711,-23.2672,93.4054,173.033,4.84225,33.7709,13.2517,346.882,75.3114,999,167.192,62.6607,2.96875,5.7,7.5,884,25006.6,28.4411,28.4411,26.0485,0,0,75.3114,0.498824,2.39257,0.109923,0.98951,0,0.2893,0.104378,0.89946,0,2.39257,0
"Jan 6, 01:00 pm",242.981,293,393,382.881,1,0.685077,0.988401,1,61.6381,0.187657,5.23991,77.3762,150.243,4.78511,33.7412,13.2401,316.274,59.3511,999,182.822,61.6411,3.83438,7,8.6,806,19105.1,21.7166,21.7166,19.9012,0,0,59.3511,0.475039,1.8154,0.0682513,0.903743,0,0.2893,0.104378,0.44973,0,1.8154,0
"Jan 6, 02:00 pm",340.576,293,393,459.865,1,0.745818,0.989163,1,58.5745,0.240366,32.6265,101.252,180.451,4.75415,33.9133,13.3076,346.097,83.19,999,198.234,63.7652,4.66875,7.8,9.2,882,28117.2,31.7465,31.7465,29.2888,0,0,83.19,0.521389,2.45772,0.132912,1.03167,0,0.2893,0.104378,0.89946,0,2.45772,0
"Jan 6, 03:00 pm",468.645,293,393,535.188,1,0.83831,0.990418,1,52.0366,0.335314,54.3247,132.617,210.008,4.749,34.1392,13.3962,341.388,114.472,999,212.368,68.7335,4.69063,8.6,9.3,870,40340.8,44.7524,44.7524,42.0217,0,0,114.472,0.615158,2.73065,0.239965,1.19755,0,0.2893,0.104378,0.89946,0,2.73065,0
"Jan 6, 04:00 pm",350.718,293,393,416.353,1,0.912153,0.991582,0.92353,43.6066,0.37968,70.8572,103.796,163.377,4.79546,33.9789,13.3333,225.63,85.6672,999,224.764,75.9649,4.025,7.5,8.4,575,29092.2,32.7829,32.7829,30.3044,0,0,85.6672,0.724093,2.4785,0.140471,1.04489,0,0.2893,0.104378,0.89946,0,2.4785,0
"Jan 6, 05:00 pm",0,323.379,318.833,239.515,0.165341,0.961231,0.992562,0.513349,34.0273,0,79.4975,5.78871,93.9856,3.81045,26.904,10.5571,113.404,0,999,235.522,84.7917,3.37187,5.7,7.2,289,-355.488,0,0,-0.3703,0,0,0,0.828771,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 06:00 pm",0,304.837,301.029,0,0,0.987627,0.993449,0,24.8552,0,0,0,0,3.09376,22.092,8.66888,0,0,999,245.03,94.481,3.1625,3,6.6,0,-355.488,0,0,-0.3703,0,0,0,0.907373,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 07:00 pm",0,288.999,285.707,0,0,1.00077,0.996062,0,15.5594,0,0,0,0,2.56733,18.8523,7.39763,0,0,999,253.779,105.353,2.875,2.7,6,0,-355.488,0,0,-0.3703,0,0,0,0.963353,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 08:00 pm",0,275.271,272.395,0,0,1.00355,0.998316,0,6.79176,0,0,0,0,2.1686,16.2731,6.38555,0,0,999,262.333,116.714,2.66563,1.8,5.4,0,-355.488,0,0,-0.3703,0,0,0,0.992983,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 09:00 pm",0,263.166,260.612,0,0,1.00091,0.999727,0,1.10759,0,0,0,0,1.86253,14.3086,5.6147,0,0,999,271.429,128.307,2.3,1.8,4.8,0,-355.488,0,0,-0.3703,0,0,0,0.999813,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 10:00 pm",0,252.402,250.122,0,0,1.00365,0.998072,0,7.76265,0,0,0,0,1.61936,12.6517,4.96451,0,0,999,282.315,139.835,2.1125,1.1,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.990836,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 11:00 pm",0,242.7,240.637,0,0,1.00256,0.99678,0,12.8265,0,0,0,0,1.42585,11.3495,4.45354,0,0,999,297.709,150.762,1.5125,1.1,3.7,0,-355.488,0,0,-0.3703,0,0,0,0.975047,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 12:00 am",0,233.895,232.021,0,0,1.00051,0.995981,0,15.8656,0,0,0,0,1.26849,10.2206,4.01058,0,0,999,324.255,159.635,0.990625,0.7,3.1,0,-355.488,0,0,-0.3703,0,0,0,0.961906,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 01:00 am",0,225.831,224.115,0,0,0.99973,0.995749,0,16.7324,0,0,0,0,1.13359,9.30013,3.64937,0,0,999,8.39249,162.515,0.76875,0.7,2.8,0,-355.488,0,0,-0.3703,0,0,0,0.95766,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 02:00 am",0,218.395,216.814,0,0,1.00104,0.996155,0,15.2103,0,0,0,0,1.02403,8.50146,3.33597,0,0,999,46.9843,156.92,0.68125,0.5,2.4,0,-355.488,0,0,-0.3703,0,0,0,0.964969,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 03:00 am",0,211.477,210.011,0,0,1.00316,0.997152,0,11.385,0,0,0,0,0.928567,7.84436,3.07813,0,0,999,68.4726,147.034,0.615625,0.7,2.1,0,-355.488,0,0,-0.3703,0,0,0,0.980323,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 04:00 am",0,205.008,203.643,0,0,1.0033,0.998596,0,5.66949,0,0,0,0,0.846144,7.26765,2.85183,0,0,999,81.7933,135.798,0.18125,0.9,1.9,0,-355.488,0,0,-0.3703,0,0,0,0.995108,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 05:00 am",0,198.949,197.678,0,0,1.00122,0.999625,0,1.51793,0,0,0,0,0.775841,6.72702,2.63968,0,0,999,91.8443,124.2,0.29375,0.7,1.7,0,-355.488,0,0,-0.3703,0,0,0,0.999649,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 06:00 am",0,193.247,192.058,0,0,1.00355,0.997562,0,9.78161,0,0,0,0,0.714372,6.25552,2.45467,0,0,999,100.641,112.652,0.428125,0.6,1.6,0,-355.488,0,0,-0.3703,0,0,0,0.985462,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 07:00 am",0,187.858,186.742,0,0,0.997531,0.995196,0,18.7643,0,0,0,0,0.661251,5.83617,2.29011,0,0,999,109.188,101.425,0.484375,0.5,1.5,0,-355.488,0,0,-0.3703,0,0,0,0.94685,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 08:00 am",0,182.734,181.682,0,0,0.979971,0.993059,0,28.1343,0,0,0,0,0.614113,5.47776,2.14947,0,0,999,118.141,90.7787,0.40625,0.6,1.5,0,-355.488,0,0,-0.3703,0,0,0,0.881845,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 09:00 am",0,224.2,252.038,361.193,0.560497,0.947528,0.992257,0.643789,37.2899,0.173075,-76.7857,36.5716,141.732,1.36106,11.1551,4.37725,178.15,0,999,128.034,81.4931,1.8375,0.6,3.4,454,-355.488,0,0,-0.3703,0,0,0,0.79558,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 10:00 am",167.026,293,393,468.445,1,0.890663,0.991219,1,46.5376,0.394327,-65.0224,123.428,183.818,4.93681,33.4284,13.1173,267.224,40.7982,999,139.335,73.126,2.96562,0.7,5.7,681,-404.864,0,0,-0.421733,20.8235,0,0,0.687879,0.421733,0.028055,0,0,0.2893,0.104378,0,0,0,0.421733
"Jan 7, 11:00 am",376.872,293,393,459.8,1,0.809423,0.99001,1,54.4068,0.296957,-47.0151,109.965,180.426,4.82142,33.3543,13.0882,309.996,92.0556,999,152.364,66.5982,4.38438,1,7.9,790,31599.5,35.4488,35.4488,32.9161,0,0,92.0556,0.582026,2.53272,0.160693,1.07889,0,0.2893,0.104378,0.89946,0,2.53272,0
"Jan 7, 12:00 pm",315.325,293,393,445.829,1,0.720513,0.988841,1,59.9384,0.220544,-23.4006,94.7998,174.943,4.72845,33.2554,13.0494,349.236,77.0219,999,167.054,62.555,5.48125,1.2,9.7,890,25683.1,29.1598,29.1598,26.7532,0,0,77.0219,0.500931,2.40659,0.114779,0.998677,0,0.2893,0.104378,0.89946,0,2.40659,0
"Jan 7, 01:00 pm",222.481,293,393,355.148,1,0.687488,0.98843,1,61.5293,0.185894,5.01656,72.0264,139.36,4.70286,33.078,12.9798,292.338,54.3438,999,182.715,61.5102,5.98125,1,10.2,745,17117.4,19.6074,19.6074,17.8306,0,0,54.3438,0.476709,1.77678,0.0565292,0.876842,0,0.2893,0.104378,0.44973,0,1.77678,0
"Jan 7, 02:00 pm",69.795,293,393,157.259,1,0.747078,0.98918,1,58.5028,0.14434,32.3732,34.684,61.7086,4.70286,32.9583,12.9328,118.112,17.0483,999,198.163,63.6164,5.59062,1.6,10.2,301,-367.885,0,0,-0.383213,17.0483,0,0,0.522456,0.383213,-0.0104651,0,0,0.2893,0.104378,0,0,0,0.383213
"Jan 7, 03:00 pm",38.9855,293,393,109.608,1,0.838813,0.990426,1,51.9919,0.136336,54.0923,27.1768,43.01,4.72333,32.9531,12.9308,69.8472,9.52268,999,212.334,68.575,5.425,1.8,9.8,178,-359.077,0,0,-0.374038,9.52268,0,0,0.615773,0.374038,-0.0196403,0,0,0.2893,0.104378,0,0,0,0.374038
