date;DNI;DryBulb;Pressure;Wspd;Elev;Azimuth;SB.NO.SAM;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
04/02/2007 3:00;0;1,6;998;1,9;0;103,8903089;204;204;191,476;190,225;-0,3703;-0,3703;0;9,187637478;8,651879359;316,0958226;0;0;0,3703
04/02/2007 4:00;0;1,2;998;2,3;0;103,8747441;204;204;185,79;184,608;-0,3703;-0,3703;0;9,12608125;8,54947725;320,5684972;0;0;0,3703
04/02/2007 5:00;0;1;998;1,4;0;103,8590745;204;204;180,443;179,343;-0,3703;-0,3703;0;9,082590696;8,5119152;336,7247375;0;0;0,3703
04/02/2007 6:00;0;0,8;998;1,4;0;104,675303;204;204;175,349;174,309;-0,3703;-0,3703;0;9,044467758;8,481440688;363,9417862;0;0;0,3703
04/02/2007 7:00;0;0,7;998;2,3;0;112,4638714;204;204;170,415;169,416;-0,3703;-0,3703;0;8,974195433;8,392101041;350,2663746;0;0;0,3703
04/02/2007 8:00;215;2,1;998;2,4;11,61103352;122,5982596;204;204;204,783;227,434;-0,3703;-0,3703;0;8,875845667;8,311796214;330,3590398;0;0;0,3703
04/02/2007 9:00;134;3,2;998;2,1;20,68124913;134,2133736;204;204;243,341;262,376;-0,3703;-0,3703;0;10,91206254;9,264669306;302,9824341;0;0;0,3703
04/02/2007 10:00;526;4,9;998;2,3;27,98168617;147,8494273;63,3044;204;293;393;-0,381312;-0,381312;0;14,1631339;12,74318886;386,8515737;0;0;0,381312
04/02/2007 11:00;652;6,3;998;5,5;32,75799832;163,582091;301,083;301,083;293;393;25,3623;-2,38031;27,7426;18,14210244;14,92620851;373,6021464;70,0168;0;2,38031
04/02/2007 12:00;747;7,8;998;4,7;34,38990165;180,7213728;322,589;322,589;293;393;29,1743;-2,44486;31,6191;20,80793285;17,24842963;353,0229117;78,7963;0;2,44486
04/02/2007 13:00;254;8,1;998;5,1;32,58108322;197,8220403;73,7622;204;293;393;-0,384689;-0,384689;0;20,6574515;17,063778;320,7328994;0;0;0,384689
04/02/2007 14:00;1;7,3;998;4,9;27,55335948;213,4020657;204;204;323,11;318,462;-0,3703;-0,3703;0;20,73435693;17,044554;323,3170664;0;0;0,3703
04/02/2007 15:00;1;6,6;998;3,8;20,08783798;226,83573;204;204;304,122;300,188;-0,3703;-0,3703;0;21,42168813;17,45837186;308,3089503;0;0;0,3703
04/02/2007 16:00;2;5,8;998;4,5;10,91844015;238,3337913;204;204;287,822;284,409;-0,3703;-0,3703;0;21,79446033;17,66619678;343,90843;0;0;0,3703
04/02/2007 17:00;0;4,9;998;4,5;0;248,3896248;204;204;273,637;270,644;-0,3703;-0,3703;0;18,70185206;15,74609175;332,2846548;0;0;0,3703
04/02/2007 18:00;0;4,5;998;2,4;0;255,7344133;204;204;261,273;258,652;-0,3703;-0,3703;0;14,23041824;13,08259108;257,266274;0;0;0,3703
04/02/2007 19:00;0;4;998;0,8;0;256,3593767;204;204;250,411;248,097;-0,3703;-0,3703;0;12,11954513;11,19560234;246,0445337;0;0;0,3703
04/02/2007 20:00;0;3,6;998;1;0;256,3813999;204;204;240,609;238,512;-0,3703;-0,3703;0;11,3004428;10,76653894;253,0537244;0;0;0,3703
04/02/2007 21:00;0;3,2;998;1,8;0;256,3980515;204;204;231,611;229,683;-0,3703;-0,3703;0;11,1583035;10,57188943;263,8471087;0;0;0,3703
04/02/2007 22:00;0;2,8;998;1,4;0;256,4136175;204;204;223,385;221,626;-0,3703;-0,3703;0;11,03747292;10,43632992;300,4898529;0;0;0,3703
04/02/2007 23:00;0;2,4;998;1;0;256,4296675;204;204;215,822;214,207;-0,3703;-0,3703;0;10,81805157;10,28560238;308,1840429;0;0;0,3703
05/02/2007 0:00;0;2;998;0,7;0;173,622476;204;204;208,827;207,339;-0,3703;-0,3703;0;10,69727833;10,1711034;320,9890869;0;0;0,3703
05/02/2007 1:00;0;1,6;998;0,8;0;103,5378817;204;204;202,277;200,889;-0,3703;-0,3703;0;10,65476765;10,03522522;299,8687882;0;0;0,3703
05/02/2007 2:00;0;1,3;998;3,5;0;103,521986;204;204;195,925;194,584;-0,3703;-0,3703;0;10,55735507;10,02967524;305,5716029;0;0;0,3703
05/02/2007 3:00;0;1,1;998;4,5;0;103,5057088;204;204;189,865;188,599;-0,3703;-0,3703;0;10,45620453;9,900222212;307,9153921;0;0;0,3703
05/02/2007 4:00;0;0,9;998;3,2;0;103,4894756;204;204;184,184;183,009;-0,3703;-0,3703;0;10,4544962;9,878034625;312,0259821;0;0;0,3703
05/02/2007 5:00;0;0,8;998;3,5;0;103,4734466;204;204;178,777;177,665;-0,3703;-0,3703;0;10,33486687;9,796155158;331,1081813;0;0;0,3703
05/02/2007 6:00;0;0,7;998;4;0;104,3415342;204;204;173,593;172,538;-0,3703;-0,3703;0;10,22356878;9,691173556;342,3920359;0;0;0,3703
05/02/2007 7:00;0;0,7;998;3,5;0;112,2131618;204;204;168,655;167,662;-0,3703;-0,3703;0;10,21128557;9,65789585;317,0001094;0;0;0,3703
05/02/2007 8:00;301;3,5;998;2,9;11,8186848;122,3680446;204;204;218,706;252,062;-0,3703;-0,3703;0;9,999977222;9,372184955;296,1486201;0;0;0,3703
05/02/2007 9:00;771;6,1;998;3;20,90167893;133,99009;312,736;312,736;293;393;20,2828;-1,86735;22,1501;10,37090231;9,572407848;295,9695008;57,4005;0;1,86735
05/02/2007 10:00;874;8,3;998;3,5;28,22506167;147,6547857;541,012;541,012;293;393;52,1171;-2,9381;55,0552;10,66534185;9,689568395;276,99838;132,149;0;2,9381
05/02/2007 11:00;920;10,1;998;4;33,04476912;163,4565837;463,115;463,115;293;393;43,8767;-2,75279;46,6295;10,7449067;9,7016884;264,7058446;113,122;0;2,75279
05/02/2007 12:00;791;11,3;998;4,9;34,70139263;180,6947424;352,183;352,183;293;393;32,2889;-2,50735;34,7962;10,70315267;9,766636441;248,7544967;86,025;0;2,50735
05/02/2007 13:00;528;11,7;998;5,5;32,87807115;197,8452802;238,208;238,208;293;393;20,6745;-1,82366;22,4981;11,54847493;10,41827456;233,3270162;58,1851;0;1,82366
05/02/2007 14:00;796;12;998;7,1;27,8491841;213,4960037;495,958;495,958;293;393;47,3221;-2,82938;50,1514;12,83214757;11,93981561;183,7046743;121,144;0;2,82938
05/02/2007 15:00;784;11,8;998;6;20,3562956;227,0098422;606,127;606,127;293;393;52,3944;-3,01495;55,4094;12,05867323;11,11423956;179,2215246;133,082;14,9718;3,01495
05/02/2007 16:00;598;10,8;998;4,9;11,14573792;238,5254571;213,472;213,472;293;393;18,0447;-1,77545;19,8202;11,17475765;10,31631742;175,9997705;52,1431;0;1,77545
05/02/2007 17:00;157;9,3;998;4,9;0;248,5985962;204;204;323,14;318,499;-0,3703;-0,3703;0;10,87382674;10,10981504;198,5424235;0;0;0,3703
05/02/2007 18:00;0;8,5;998;4,9;0;256,0590491;204;204;304,193;300,268;-0,3703;-0,3703;0;10,35718723;9,838870111;241,2381468;0;0;0,3703
05/02/2007 19:00;0;7,6;998;4,5;0;256,7280423;204;204;287,987;284,595;-0,3703;-0,3703;0;10,55474084;10,008997;238,3941793;0;0;0,3703
05/02/2007 20:00;0;6,8;998;4;0;256,7701384;204;204;273,92;270,952;-0,3703;-0,3703;0;10,4316465;9,89838225;239,4619079;0;0;0,3703
05/02/2007 21:00;0;6;998;3,7;0;256,7869643;204;204;261,52;258,887;-0,3703;-0,3703;0;10,33392958;9,778423621;244,8467806;0;0;0,3703
05/02/2007 22:00;0;5,2;998;3,8;0;256,8028981;204;204;250,435;248,071;-0,3703;-0,3703;0;10,23501357;9,67654731;274,2566167;0;0;0,3703
05/02/2007 23:00;0;4,4;998;2,9;0;256,8192409;204;204;240,481;238,354;-0,3703;-0,3703;0;10,14132453;9,618765382;255,2666061;0;0;0,3703
06/02/2007 0:00;0;3,6;998;3,5;0;173,5896709;204;204;231,377;229,429;-0,3703;-0,3703;0;10,06145719;9,495999207;303,6155442;0;0;0,3703
06/02/2007 1:00;0;2,7;998;3,8;0;103,1472588;204;204;222,987;221,193;-0,3703;-0,3703;0;9,991346448;9,442580789;300,4577484;0;0;0,3703
06/02/2007 2:00;0;1,8;998;5,3;0;103,1311478;204;204;215,139;213,465;-0,3703;-0,3703;0;9,985580188;9,384489;313,6401911;0;0;0,3703
06/02/2007 3:00;0;1,4;998;5,1;0;103,1148483;204;204;207,839;206,289;-0,3703;-0,3703;0;9,899091464;9,335621516;301,2109126;0;0;0,3703
06/02/2007 4:00;0;0,9;998;3,5;0;103,0980251;204;204;201,092;199,668;-0,3703;-0,3703;0;9,863767333;9,275154622;301,0416463;0;0;0,3703
06/02/2007 5:00;0;0,6;998;2,3;0;103,0819718;204;204;194,832;193,518;-0,3703;-0,3703;0;9,75923097;9,226484286;308,8187337;0;0;0,3703
06/02/2007 6:00;0;0,3;998;1,6;0;104,0181904;204;204;188,976;187,756;-0,3703;-0,3703;0;9,707184364;9,152784375;312,2073344;0;0;0,3703
06/02/2007 7:00;0;0,2;998;1,8;0;111,9720785;204;204;183,418;182,267;-0,3703;-0,3703;0;9,646940333;9,105088974;266,8365965;0;0;0,3703
06/02/2007 8:00;5;1,7;998;1,3;12,01477085;122,1320278;204;204;178,214;177,148;-0,3703;-0,3703;0;9,685146783;8,922030359;247,3866399;0;0;0,3703
06/02/2007 9:00;49;3,6;998;1,1;21,14443092;133,7906877;204;204;187,758;194,203;-0,3703;-0,3703;0;11,17116057;10,08874124;240,1652084;0;0;0,3703
06/02/2007 10:00;742;5,9;998;1,6;28,49353813;147,474103;79,8627;204;293;393;-0,386737;-0,386737;0;11,91102634;11,0242206;220,7559969;0;0;0,386737
06/02/2007 11:00;929;7,8;998;2,4;33,32694213;163,3173586;474,278;474,278;293;393;45,0447;-2,77859;47,8233;11,97404937;11,28378829;211,6449366;115,848;0;2,77859
06/02/2007 12:00;947;9,3;998;3;34,99197665;180,6548129;442,672;442,672;293;393;41,7424;-2,70611;44,4485;10,93707021;10,05476096;196,7464356;108,128;0;2,70611
06/02/2007 13:00;936;10,2;998;2,6;33,17743685;197,9047584;485,759;485,759;293;393;46,2491;-2,80537;49,0544;11,15632142;10,15950047;180,0493843;118,653;0;2,80537
06/02/2007 14:00;907;10,5;998;4,3;28,13056237;213,6132286;580,506;580,506;293;393;52,4237;-2,9857;55,4094;10,82299568;9,90584824;182,9557917;133,082;8,71338;2,9857
06/02/2007 15:00;836;10,3;998;5,1;20,62720043;227,1543775;654,539;654,539;293;393;52,3363;-3,07302;55,4094;10,74172858;9,832231382;184,737691;133,082;26,7968;3,07302
06/02/2007 16:00;681;9,3;998;5,3;11,39860938;238,7124247;266,009;266,009;293;393;23,6308;-1,87901;25,5098;10,67431391;9,706519923;188,0572367;64,9758;0;1,87901
06/02/2007 17:00;216;7,8;998;4,7;0;248,7930675;204;204;323,021;318,352;-0,3703;-0,3703;0;10,27512646;9,484936794;210,4972656;0;0;0,3703
06/02/2007 18:00;0;7,1;998;2,6;0;256,4039947;204;204;304,154;300,25;-0,3703;-0,3703;0;9,650273;9,121654;248,4801236;0;0;0,3703
06/02/2007 19:00;0;6,4;998;4,3;0;257,1343038;204;204;287,909;284,505;-0,3703;-0,3703;0;9,720220167;9,198959769;254,01907;0;0;0,3703
06/02/2007 20:00;0;5,7;998;3,5;0;257,1653821;204;204;273,821;270,85;-0,3703;-0,3703;0;9,668486895;9,078550333;260,6266042;0;0;0,3703
06/02/2007 21:00;0;5;998;2,3;0;257,1819115;204;204;261,48;258,862;-0,3703;-0,3703;0;9,553728;8,959989375;258,2522944;0;0;0,3703
06/02/2007 22:00;0;4,3;998;1,1;0;257,1990625;204;204;250,577;248,253;-0,3703;-0,3703;0;9,5160502;8,948774438;269,0203619;0;0;0,3703
06/02/2007 23:00;0;3,6;998;1,8;0;257,2151553;204;204;240,678;238,559;-0,3703;-0,3703;0;9,423432704;8,840297765;272,4808441;0;0;0,3703
07/02/2007 0:00;0;3,2;998;1,4;0;173,5561665;204;204;231,7;229,78;-0,3703;-0,3703;0;9,3457928;8,73061175;251,0596914;0;0;0,3703
07/02/2007 1:00;0;2,7;998;1;0;102,7518599;204;204;223,508;221,756;-0,3703;-0,3703;0;9,307889821;8,709031;236,5048938;0;0;0,3703
07/02/2007 2:00;0;2,3;998;2,3;0;102,7353781;204;204;215,824;214,182;-0,3703;-0,3703;0;9,23316;8,662859303;242,4856351;0;0;0,3703
07/02/2007 3:00;0;2;998;1,9;0;102,7182658;204;204;208,703;207,189;-0,3703;-0,3703;0;9,197568857;8,61552235;246,3269788;0;0;0,3703
07/02/2007 4:00;0;1,8;998;0,8;0;102,7019923;204;204;202,155;200,77;-0,3703;-0,3703;0;9,1713162;8,5706615;249,7553731;0;0;0,3703
07/02/2007 5:00;0;1,7;998;1,6;0;102,6854883;204;204;195,945;194,636;-0,3703;-0,3703;0;9,099912583;8,525020205;267,4398669;0;0;0,3703
07/02/2007 6:00;0;1,5;998;1,6;0;103,681054;204;204;190,078;188,852;-0,3703;-0,3703;0;9,08252368;8,4104445;304,2048446;0;0;0,3703
07/02/2007 7:00;0;1,5;998;2,4;0;111,7202767;204;204;184,471;183,307;-0,3703;-0,3703;0;8,972807;8,389349167;262,3012494;0;0;0,3703
07/02/2007 8:00;654;4,2;998;3,2;12,2144863;121,8904562;204;204;287,025;361,586;-0,3703;-0,3703;0;9,175507645;8,388814893;243,2040459;0;0;0,3703
07/02/2007 9:00;802;6,7;998;3,8;21,3656988;133,55888;567,663;567,663;293;393;46,6057;-2,89608;49,5018;10,14574252;9,048534041;239,7198884;119,669;0;2,89608
07/02/2007 10:00;749;8,7;998;2,4;28,75817877;147,2969058;461,846;461,846;293;393;43,744;-2,74987;46,4939;11,03832755;10,0050617;234,8135229;112,811;0;2,74987
07/02/2007 11:00;838;10,5;998;2,6;33,62484035;163,2197647;426,673;426,673;293;393;40,0742;-2,67007;42,7443;13,08733773;11,80916343;229,7605375;104,22;0;2,67007
07/02/2007 12:00;753;11,8;998;2,6;35,30041922;180,6220781;342,789;342,789;293;393;31,3019;-2,48739;33,7892;14,44032099;13,05396414;224,8903717;83,7305;0;2,48739
07/02/2007 13:00;831;12,6;998;4,3;33,48540998;197,9648887;428,48;428,48;293;393;40,2627;-2,67412;42,9368;16,08875213;14,26067971;308,1838638;104,662;0;2,67412
07/02/2007 14:00;806;13;998;3,7;28,42899835;213,7330948;512,763;512,763;293;393;49,0987;-2,8694;51,9681;16,3514662;14,49786413;309,815387;125,249;0;2,8694
07/02/2007 15:00;428;12,4;998;4;20,88115055;227,3349403;301,467;301,467;293;393;26,9423;-2,40099;29,3433;14,85758684;13,75575403;306,7893412;73,6371;0;2,40099
07/02/2007 16:00;325;11,4;998;2,6;11,64198895;238,9062343;95,5802;204;293;393;5,7691;-1,56228;7,33138;16,51062169;14,92923429;311,1393534;23,3466;0;1,56228
07/02/2007 17:00;56;9,9;998;2,9;0;249,0106432;204;204;323,376;318,791;-0,3703;-0,3703;0;16,80404466;15,60232307;359,8105321;0;0;0,3703
07/02/2007 18:00;0;9;998;1,9;0;256,7262095;204;204;304,667;300,791;-0,3703;-0,3703;0;14,99236126;13,44354598;312,6076023;0;0;0,3703
07/02/2007 19:00;0;8;998;0,8;0;257,5308726;204;204;288,757;285,428;-0,3703;-0,3703;0;12,168607;11,44451032;284,5143214;0;0;0,3703
07/02/2007 20:00;0;7,1;998;1;0;257,5664421;204;204;274,894;271,967;-0,3703;-0,3703;0;11,35664521;10,82055692;295,0316307;0;0;0,3703
07/02/2007 21:00;0;6,2;998;0,2;0;257,5828064;204;204;262,779;260,208;-0,3703;-0,3703;0;11,15557571;10,63906627;268,198585;0;0;0,3703
07/02/2007 22:00;0;5,3;998;0,3;0;257,599525;204;204;251,94;249,625;-0,3703;-0,3703;0;11,02238575;10,48834754;269,304672;0;0;0,3703
07/02/2007 23:00;0;4,4;998;0,2;0;257,6168441;204;204;242,169;240,078;-0,3703;-0,3703;0;10,87116743;10,30702676;274,0373579;0;0;0,3703
08/02/2007 0:00;0;3,4;998;0,4;0;173,5229206;204;204;233,22;231,3;-0,3703;-0,3703;0;10,691537;10,22506468;292,2167277;0;0;0,3703
08/02/2007 1:00;0;2,3;998;0,4;0;102,3500488;204;204;224,983;223,219;-0,3703;-0,3703;0;10,63516539;10,1211373;293,5486206;0;0;0,3703
08/02/2007 2:00;0;1,3;998;1,6;0;102,3334328;204;204;217,219;215,557;-0,3703;-0,3703;0;10,58943771;10,0139442;284,2158854;0;0;0,3703
08/02/2007 3:00;0;0,7;998;1,9;0;102,3159756;204;204;209,954;208,407;-0,3703;-0,3703;0;10,50282597;9,962881191;274,6878845;0;0;0,3703
08/02/2007 4:00;0;0,1;998;1,8;0;102,2993766;204;204;203,167;201,729;-0,3703;-0,3703;0;10,42910519;9,901265977;272,5553927;0;0;0,3703
08/02/2007 5:00;0;-0,3;998;3;0;102,2826473;204;204;196,716;195,356;-0,3703;-0,3703;0;10,35387896;9,828156918;282,5524755;0;0;0,3703
08/02/2007 6:00;0;-0,7;998;1,4;0;103,3441732;204;204;190,729;189,48;-0,3703;-0,3703;0;10,28791452;9,716309294;290,4777914;0;0;0,3703
08/02/2007 7:00;0;-0,8;998;2,3;0;111,4570986;204;204;185,013;183,825;-0,3703;-0,3703;0;10,25434028;9,697396782;253,5775314;0;0;0,3703
08/02/2007 8:00;708;1,9;998;2,1;12,42775378;121,6538318;204;204;297,198;379,755;-0,3703;-0,3703;0;10,43108406;9,760300565;228,1783226;0;0;0,3703
08/02/2007 9:00;862;4,2;998;1,4;21,60006092;133,3447364;660,974;660,974;293;393;52,3284;-3,08102;55,4094;9,146909795;8,253772754;236,958504;133,082;9,37957;3,08102
08/02/2007 10:00;945;6,2;998;1,4;29,03822803;147,1182824;607,141;607,141;293;393;52,3932;-3,01613;55,4094;9,04358113;8,00275291;234,4845911;133,082;15,2194;3,01613
08/02/2007 11:00;977;7,8;998;1,1;33,91896427;163,093074;515,995;515,995;293;393;49,4418;-2,87717;52,319;9,054975464;8,011807009;221,6888581;126,038;0;2,87717
08/02/2007 12:00;966;9;998;0,8;35,6145634;180,5875732;467,245;467,245;293;393;44,3086;-2,76231;47,0709;9,020643262;8,002034236;189,215535;114,13;0;2,76231
08/02/2007 13:00;957;9,7;998;0,8;33,79757533;198,016626;511,315;511,315;293;393;48,9451;-2,86593;51,811;8,99451802;7,969512357;195,4113121;124,895;0;2,86593
08/02/2007 14:00;935;10;998;1,1;28,71101282;213,8842236;611,836;611,836;293;393;52,3878;-3,02161;55,4094;9,007291881;7,964889057;189,31813;133,082;16,3663;3,02161
08/02/2007 15:00;856;9,6;998;1,6;21,15263575;227,5124974;680,165;680,165;293;393;52,3041;-3,10524;55,4094;8,997729578;7,9556674;191,9219546;133,082;33,0564;3,10524
08/02/2007 16:00;579;8,5;998;2,4;11,88808513;239,0994252;238,47;238,47;293;393;20,7024;-1,82418;22,5265;8,959146281;7,912843158;190,7049832;58,2491;0;1,82418
08/02/2007 17:00;77;6,9;998;1,9;0;249,2248983;204;204;323,262;318,65;-0,3703;-0,3703;0;8,781792222;7,741352218;222,3644453;0;0;0,3703
08/02/2007 18:00;0;6;998;3,5;0;257,0359249;204;204;304,255;300,312;-0,3703;-0,3703;0;8,205900152;7,433197623;268,0787834;0;0;0,3703
08/02/2007 19:00;0;5,1;998;2,6;0;257,9546758;204;204;288,027;284,632;-0,3703;-0,3703;0;7,975738581;7,351097871;244,6827663;0;0;0,3703
08/02/2007 20:00;0;4,2;998;2,1;0;257,9722034;204;204;273,958;270,991;-0,3703;-0,3703;0;7,869367643;7,309293657;253,2466415;0;0;0,3703
08/02/2007 21:00;0;3,3;998;2,9;0;257,9894594;204;204;261,478;258,827;-0,3703;-0,3703;0;7,872915125;7,299774386;253,5159301;0;0;0,3703
08/02/2007 22:00;0;2,3;998;3,2;0;258,0058504;204;204;250,293;247,908;-0,3703;-0,3703;0;7,820005429;7,204345421;260,4754809;0;0;0,3703
08/02/2007 23:00;0;1,4;998;2,9;0;258,02349;204;204;240,211;238,057;-0,3703;-0,3703;0;7,723646167;7,159568895;261,4848137;0;0;0,3703
09/02/2007 0:00;0;0,8;998;2,3;0;176,0898078;204;204;231,079;229,127;-0,3703;-0,3703;0;7,692746952;7,116209143;263,6696612;0;0;0,3703
09/02/2007 1:00;0;0,2;998;1,8;0;101,9421121;204;204;222,742;220,961;-0,3703;-0,3703;0;7,632704071;7,022962625;273,0903862;0;0;0,3703
09/02/2007 2:00;0;-0,5;998;3,2;0;101,9252807;204;204;214,929;213,261;-0,3703;-0,3703;0;7,63308029;7,044262088;274,4135401;0;0;0,3703
09/02/2007 3:00;0;-0,8;998;3;0;101,9082494;204;204;207,672;206,132;-0,3703;-0,3703;0;7,626787636;7,027216724;295,2400493;0;0;0,3703
09/02/2007 4:00;0;-1,2;998;1,9;0;101,8906526;204;204;200,964;199,549;-0,3703;-0,3703;0;7,599599364;6,945951667;297,0269736;0;0;0,3703
09/02/2007 5:00;0;-1,5;998;1,8;0;101,8738927;204;204;194,677;193,357;-0,3703;-0,3703;0;7,542066583;6,945323958;308,2608159;0;0;0,3703
09/02/2007 6:00;0;-1,7;998;1,8;0;103,0077471;204;204;188,744;187,507;-0,3703;-0,3703;0;7,544813321;6,963148167;313,3012166;0;0;0,3703
09/02/2007 7:00;0;-1,8;998;2,4;0;111,2066902;204;204;183,085;181,913;-0,3703;-0,3703;0;5,918432469;5,689071857;272,5256221;0;0;0,3703
09/02/2007 8:00;617;0,7;998;4,9;12,63843285;121,4098811;204;204;285,921;360,531;-0,3703;-0,3703;0;6,221541604;5,93642245;247,7459463;0;0;0,3703
09/02/2007 9:00;814;3,1;998;5,7;21,8406532;133,1178344;581,171;581,171;293;393;48,028;-2,92967;50,9577;8,055271659;7,142840711;245,5021886;122,969;0;2,92967
09/02/2007 10:00;904;5,3;998;6,2;29,30393795;146,9278778;581,112;581,112;293;393;52,4229;-2,98645;55,4094;8,529450083;7,332677833;228,7130196;133,082;8,87592;2,98645
09/02/2007 11:00;954;7;998;7,8;34,22211358;162,9792388;506,434;506,434;293;393;48,4282;-2,85426;51,2825;8,431379333;7,279811;240,0699382;123,703;0;2,85426
09/02/2007 12:00;971;8,3;998;8,6;35,93981438;180,5751145;474,595;474,595;293;393;45,078;-2,77933;47,8573;8,377688694;7,236967143;240,9431648;115,926;0;2,77933
09/02/2007 13:00;976;9,1;998;6,5;34,1057254;198,1083781;527,5;527,5;293;393;50,6675;-2,90501;53,5725;8,33555571;7,204565391;241,4400785;128,848;0;2,90501
09/02/2007 14:00;947;9,4;998;6,2;28,99936958;214,0257174;624,272;624,272;293;393;52,3731;-3,03629;55,4094;8,315458371;7,189112189;232,1943832;133,082;19,4039;3,03629
09/02/2007 15:00;881;9,1;998;6,5;21,4227313;227,687882;704,59;704,59;293;393;52,2725;-3,1369;55,4094;8,325450878;7,179829836;233,2090645;133,082;39,0225;3,1369
09/02/2007 16:00;737;8;998;6,8;12,1209631;239,3209905;337,471;337,471;293;393;30,7424;-2,47614;33,2186;8,269987083;7,1523724;233,5755081;82,4315;0;2,47614
09/02/2007 17:00;247;6,4;998;4,3;0;249,4616508;204;204;322,938;318,249;-0,3703;-0,3703;0;8,028866372;6,93849606;264,261586;0;0;0,3703
09/02/2007 18:00;0;5,6;998;3,5;0;257,4082795;204;204;303,918;299,981;-0,3703;-0,3703;0;7,286088667;6,616239554;291,022175;0;0;0,3703
09/02/2007 19:00;0;4,8;998;2,4;0;258,3500782;204;204;287,734;284,348;-0,3703;-0,3703;0;7,132444667;6,5630588;289,493545;0;0;0,3703
09/02/2007 20:00;0;4;998;1;0;258,3837782;204;204;273,804;270,868;-0,3703;-0,3703;0;7,153094333;6,5476512;316,0299387;0;0;0,3703
09/02/2007 21:00;0;3,1;998;0,8;0;258,4014106;204;204;261,541;258,937;-0,3703;-0,3703;0;7,1040326;6,439371;294,2610728;0;0;0,3703
09/02/2007 22:00;0;2,3;998;0,4;0;258,4184914;204;204;250,648;248,324;-0,3703;-0,3703;0;7,153750368;6,550321649;293,9746252;0;0;0,3703
09/02/2007 23:00;0;1,5;998;0,6;0;258,4355527;204;204;240,784;238,673;-0,3703;-0,3703;0;7,709984645;6,878393863;291,9677815;0;0;0,3703
10/02/2007 0:00;0;1;998;1,1;0;173,4551219;204;204;231,741;229,804;-0,3703;-0,3703;0;7,675972556;6,847994241;297,1362823;0;0;0,3703
10/02/2007 1:00;0;0,4;998;1;0;101,5292152;204;204;223,447;221,674;-0,3703;-0,3703;0;7,62362481;6,789091171;297,7842077;0;0;0,3703
10/02/2007 2:00;0;-0,2;998;0,7;0;101,5122787;204;204;215,81;214,18;-0,3703;-0,3703;0;9,20405964;8,079912291;294,5218043;0;0;0,3703
10/02/2007 3:00;0;-0,5;998;1;0;101,4950041;204;204;208,683;207,167;-0,3703;-0,3703;0;13,79470541;10,4899877;292,500298;0;0;0,3703
10/02/2007 4:00;0;-0,8;998;1,3;0;101,4773231;204;204;201,992;200,576;-0,3703;-0,3703;0;12,40634701;9,958745459;288,13134;0;0;0,3703
10/02/2007 5:00;0;-1;998;1,3;0;101,4602522;204;204;195,708;194,387;-0,3703;-0,3703;0;8,742940472;7,607037448;304,2303757;0;0;0,3703
10/02/2007 6:00;0;-1,2;998;1,4;0;102,6690461;204;204;189,773;188,533;-0,3703;-0,3703;0;8,476306622;7,420815358;308,1274271;0;0;0,3703
10/02/2007 7:00;0;-1,2;998;1,6;0;110,9588624;204;204;184,139;182,972;-0,3703;-0,3703;0;7,2240355;6,564695371;264,7988216;0;0;0,3703
10/02/2007 8:00;629;1,8;998;1,6;12,85574925;121,1671192;204;204;291,335;369,641;-0,3703;-0,3703;0;7,251895167;6,397356158;243,6159868;0;0;0,3703
10/02/2007 9:00;870;4,5;998;2,4;22,08518832;132,8918684;654,341;654,341;293;393;52,3366;-3,07278;55,4094;7,728300143;6,6698436;253,7623993;133,082;7,75934;3,07278
10/02/2007 10:00;955;6,8;998;3;29,58247495;146,7599345;624,828;624,828;293;393;52,3724;-3,03695;55,4094;7,878322542;6,685150596;250,9185427;133,082;19,5397;3,03695
10/02/2007 11:00;987;8,8;998;2,9;34,53015057;162,8664093;534,801;534,801;293;393;51,4493;-2,92283;54,3721;7,902973348;6,687253947;269,0390315;130,632;0;2,92283
10/02/2007 12:00;990;10,2;998;1,9;36,25825037;180,5391007;494,528;494,528;293;393;47,1714;-2,826;49,9974;7,83001275;6,653610681;267,6523783;120,794;0;2,826
10/02/2007 13:00;976;11;998;1,8;34,42681998;198,16263;535,783;535,783;293;393;51,5547;-2,92524;54,48;7,840447647;6,661459017;264,0096299;130,872;0;2,92524
10/02/2007 14:00;949;11,3;998;2,3;29,31102785;214,167362;632,633;632,633;293;393;52,3631;-3,04629;55,4094;7,825043466;6,606414113;240,3145958;133,082;21,4461;3,04629
10/02/2007 15:00;882;11;998;3,7;21,68732558;227,8824646;710,56;710,56;293;393;52,2646;-3,14478;55,4094;7,816509382;6,606397583;241,4890821;133,082;40,4808;3,14478
