date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
26/07/2007 15:00;847;29,4;994;4,4;948,854;293;393;51,9059;3,50351;55,4094;20,76996017;17,70224425;;;;
26/07/2007 16:00;768;29;994;4,2;862,519;293;393;52,0463;3,36306;55,4094;20,7641573;17,697439;;;;
26/07/2007 17:00;577;28;994;3,3;625,794;293;393;52,3718;3,03753;55,4094;20,78920115;17,70007114;;;;
26/07/2007 18:00;182;26,7;994;4,2;204;293;393;-0,3703;0,3703;0;20,87867515;17,79986214;;;;
26/07/2007 19:00;91;25,3;994;4,6;204;324,157;319,759;-0,3703;0,3703;0;20,98474376;17,85021624;;;;
26/07/2007 20:00;0,00E+00;24,2;994;3;204;306,166;302,441;-0,3703;0,3703;0;17,22987027;15,03244205;;;;
26/07/2007 21:00;0;23,2;994;2,4;204;290,75;287,523;-0,3703;0,3703;0;13,54735796;12,86608586;;;;
26/07/2007 22:00;0;22,1;994;2,2;204;277,31;274,473;-0,3703;0,3703;0;12,74558571;11,90468256;;;;
26/07/2007 23:00;0;21,1;994;1,2;204;265,505;262,997;-0,3703;0,3703;0;11,99969738;11,50235465;;;;
27/07/2007 0:00;0;20,6;994;1,7;204;254,919;252,657;-0,3703;0,3703;0;11,87005123;11,35991568;;;;
27/07/2007 1:00;0;20,2;994;3;204;245,276;243,207;-0,3703;0,3703;0;11,7817971;11,26409106;;;;
27/07/2007 2:00;0;19,9;994;5,4;204;236,376;234,463;-0,3703;0,3703;0;11,72900143;11,2105075;;;;
27/07/2007 3:00;0;19,6;994;5,7;204;228,198;226,443;-0,3703;0,3703;0;11,64777193;11,11389195;;;;
27/07/2007 4:00;0;19,4;994;4,4;204;220,707;219,104;-0,3703;0,3703;0;11,52553929;11,01261892;;;;
27/07/2007 5:00;0;19,3;994;3,8;204;213,797;212,32;-0,3703;0,3703;0;11,420589;10,92070543;;;;
27/07/2007 6:00;522;21,3;994;4,6;204;293;393;-0,3703;0,3703;0;11,33953596;10,70956153;;;;
27/07/2007 7:00;722;23,3;994;4,4;804,061;293;393;52,1348;3,27456;55,4094;12,16939397;11,22874971;;;;
27/07/2007 8:00;815;25,4;994;4,9;917,547;293;393;51,9581;3,45124;55,4094;13,54303807;12,2084339;;;;
27/07/2007 9:00;866;27,4;994;5,4;962,606;293;393;51,8824;3,52696;55,4094;18,22482002;15,31589782;;;;
27/07/2007 10:00;901;29,1;994;6,3;976,761;293;393;51,858;3,5514;55,4094;22,8294155;19,18010395;;;;
27/07/2007 11:00;917;30,6;994;6,6;972,512;293;393;51,8653;3,54403;55,4094;21,92881803;18,57083289;;;;
27/07/2007 12:00;924;31,7;994;8,5;974,086;293;393;51,8626;3,54675;55,4094;21,11745394;17,982145;;;;
27/07/2007 13:00;918;32,5;994;8,8;980,773;293;393;51,851;3,55838;55,4094;21,000317;17,81954743;;;;
27/07/2007 14:00;904;32,9;994;9,5;990,672;293;393;51,8336;3,57572;55,4094;20,90072874;17,75071075;;;;
27/07/2007 15:00;879;33;994;10,5;986,455;293;393;51,8411;3,56831;55,4094;20,8503531;17,70785157;;;;
27/07/2007 16:00;830;32,6;994;7,5;937,954;293;393;51,9242;3,48514;55,4094;20,74877567;17,592495;;;;
27/07/2007 17:00;750;31,6;994;6,6;834,747;293;393;52,089;3,32035;55,4094;20,67624109;17,617329;;;;
27/07/2007 18:00;567;30,3;994;8,1;204;293;393;11,3124;1,65974;12,9721;20,9678155;17,74950879;;;;
27/07/2007 19:00;134;28,9;994;9,5;204;324,1;319,688;-0,3703;0,3703;0;20,46435808;17,47110729;;;;
27/07/2007 20:00;0;27,8;994;8,8;204;305,998;302,248;-0,3703;0,3703;0;16,63521193;14,80857667;;;;
27/07/2007 21:00;0;26,6;994;6,8;204;290,505;287,264;-0,3703;0,3703;0;13,39441804;12,77890146;;;;
27/07/2007 22:00;0;25,5;994;6,8;204;276,982;274,127;-0,3703;0,3703;0;12,58399683;11,72389229;;;;
27/07/2007 23:00;0;24,4;994;7,1;204;264,991;262,442;-0,3703;0,3703;0;11,77981333;11,279935;;;;
28/07/2007 0:00;0;23,6;994;5,2;204;254,344;252,071;-0,3703;0,3703;0;11,6801581;11,17739644;;;;
28/07/2007 1:00;0;22,7;994;4,2;204;244,775;242,725;-0,3703;0,3703;0;11,58416994;11,08890662;;;;
28/07/2007 2:00;0;22,2;994;4,4;204;236,057;234,185;-0,3703;0,3703;0;11,47173786;10,98455291;;;;
28/07/2007 3:00;0;21,7;994;3,6;204;228,096;226,387;-0,3703;0,3703;0;11,37205975;10,88758122;;;;
28/07/2007 4:00;0;21,3;994;3;204;220,771;219,2;-0,3703;0,3703;0;11,31090917;10,72878775;;;;
28/07/2007 5:00;0;21,2;994;2,6;204;214;212,551;-0,3703;0,3703;0;11,2675185;10,7384002;;;;
28/07/2007 6:00;545;23;994;2,4;204;293;393;-0,367607;0,367607;0;11,30359831;10,74881485;;;;
28/07/2007 7:00;724;24,9;994;2,2;807,64;293;393;52,1295;3,27982;55,4094;12,0594305;11,39353981;;;;
28/07/2007 8:00;817;26,8;994;2,8;920,631;293;393;51,953;3,45632;55,4094;13,55726807;12,22482348;;;;
28/07/2007 9:00;865;28,7;994;3,6;961,282;293;393;51,8847;3,52469;55,4094;16,57197778;14,37440086;;;;
28/07/2007 10:00;890;30,3;994;3,8;963,358;293;393;51,8811;3,52825;55,4094;21,48102774;18,38048596;;;;
28/07/2007 11:00;909;31,6;994;3,6;962,43;293;393;51,8827;3,52666;55,4094;22,72043392;18,964222;;;;
28/07/2007 12:00;908;32,7;994;4,2;955,122;293;393;51,8952;3,51416;55,4094;21,86698533;18,27048208;;;;
28/07/2007 13:00;906;33,4;994;5;966,24;293;393;51,8762;3,5332;55,4094;21,20824322;17,90572175;;;;
28/07/2007 14:00;893;33,8;994;4,7;977,617;293;393;51,8565;3,55288;55,4094;21,32640105;17,8910335;;;;
28/07/2007 15:00;869;33,8;994;5,2;974,915;293;393;51,8612;3,54819;55,4094;21,35740131;17,8802458;;;;
28/07/2007 16:00;812;33,4;994;4,7;916,852;293;393;51,9593;3,4501;55,4094;21,16956423;17,86340827;;;;
28/07/2007 17:00;697;32,4;994;5,4;771,614;293;393;52,1816;3,22773;55,4094;21,2606698;18,12179491;;;;
28/07/2007 18:00;283;31;994;4,7;204;293;393;-0,374608;0,374608;0;21,53658657;17,97184069;;;;
28/07/2007 19:00;110;29,6;994;4,4;204;324,398;320,057;-0,3703;0,3703;0;19,73879698;16,61362752;;;;
28/07/2007 20:00;0;28,6;994;3,8;204;306,575;302,883;-0,3703;0,3703;0;15,58441604;13,9983188;;;;
28/07/2007 21:00;0;27,5;994;2;204;291,363;288,18;-0,3703;0,3703;0;13,28894532;12,66701658;;;;
28/07/2007 22:00;0;26,4;994;3,1;204;278,006;275,183;-0,3703;0,3703;0;12,35803166;11,66935225;;;;
28/07/2007 23:00;0;25,4;994;2,4;204;266,218;263,713;-0,3703;0,3703;0;11,88372571;11,35905754;;;;
29/07/2007 0:00;0;24,8;994;1,3;204;255,774;253,543;-0,3703;0,3703;0;11,76315047;11,2402293;;;;
29/07/2007 1:00;0;24,1;994;1,6;204;246,323;244,294;-0,3703;0,3703;0;11,68811915;11,10181171;;;;
29/07/2007 2:00;0;23,7;994;0,9;204;237,785;235,95;-0,3703;0,3703;0;11,56461589;11,00213226;;;;
29/07/2007 3:00;0;23,4;994;0,9;204;229,966;228,283;-0,3703;0,3703;0;11,46603408;10,97271838;;;;
29/07/2007 4:00;0;23,1;994;0,8;204;222,753;221,202;-0,3703;0,3703;0;11,42748095;10,84763982;;;;
29/07/2007 5:00;0;23;994;0,9;204;216,053;214,615;-0,3703;0,3703;0;11,2853817;10,803966;;;;
29/07/2007 6:00;545;24,9;994;0,7;204;293;393;-0,366991;0,366991;0;11,23594818;10,70101711;;;;
29/07/2007 7:00;741;27;994;1,6;829,113;293;393;52,0975;3,31183;55,4094;11,98168675;11,01214349;;;;
29/07/2007 8:00;830;29,1;994;1,6;937,089;293;393;51,9257;3,48369;55,4094;13,69312292;12,36197749;;;;
29/07/2007 9:00;866;31;994;1,7;962,676;293;393;51,8823;3,52708;55,4094;17,00718131;14,85243764;;;;
29/07/2007 10:00;893;32,8;994;1,9;966,44;293;393;51,8758;3,53355;55,4094;21,40896515;18,444605;;;;
29/07/2007 11:00;913;34,2;994;2;966,064;293;393;51,8758;3,53355;55,4094;22,66176975;19,1212886;;;;
29/07/2007 12:00;919;35,4;994;3,3;966,305;293;393;51,8758;3,53355;55,4094;21,560983;18,22197111;;;;
29/07/2007 13:00;901;36,1;994;3,1;959,821;293;393;51,8872;3,52219;55,4094;21,13633363;17,86852729;;;;
29/07/2007 14:00;889;36,6;994;3;972,692;293;393;51,865;3,54434;55,4094;21,03098679;17,87928483;;;;
29/07/2007 15:00;860;36,6;994;2,6;964,712;293;393;51,8788;3,53057;55,4094;21,01621469;17,720671;;;;
29/07/2007 16:00;800;36,1;994;4,9;902,846;293;393;51,9821;3,42722;55,4094;20,8532371;17,711058;;;;
29/07/2007 17:00;710;35,2;994;4,2;788,522;293;393;52,1574;3,25193;55,4094;20,84831019;17,76152575;;;;
29/07/2007 18:00;495;33,9;994;2,8;204;293;393;7,4321;1,59236;9,02446;21,48423712;17,927349;;;;
29/07/2007 19:00;66;32,4;994;3;204;324,668;320,391;-0,3703;0,3703;0;21,25078988;18,1475755;;;;
29/07/2007 20:00;0;30,7;994;2,2;204;307,055;303,406;-0,3703;0,3703;0;17,06429128;15,09858058;;;;
29/07/2007 21:00;0;29;994;1,9;204;291,883;288,706;-0,3703;0,3703;0;13,73074704;12,92528242;;;;
29/07/2007 22:00;0;27,3;994;1,3;204;278,654;275,86;-0,3703;0,3703;0;12,73314685;12,00475829;;;;
29/07/2007 23:00;0,00E+00;25,6;994;2,8;204;266,795;264,269;-0,3703;0,3703;0;12,05206381;11,52582674;;;;
30/07/2007 0:00;0,00E+00;24,3;994;2,6;204;256,165;253,894;-0,3703;0,3703;0;11,95284759;11,42354755;;;;
30/07/2007 1:00;0,00E+00;22,9;994;2,2;204;246,57;244,513;-0,3703;0,3703;0;11,86480443;11,36059648;;;;
30/07/2007 2:00;0;22,1;994;2,2;204;237,831;235,953;-0,3703;0,3703;0;11,77225076;11,19435267;;;;
30/07/2007 3:00;0;21,4;994;1,9;204;229,832;228,113;-0,3703;0,3703;0;11,53094244;10,9769641;;;;
30/07/2007 4:00;0;20,8;994;1,3;204;222,486;220,909;-0,3703;0,3703;0;11,44160936;10,90459933;;;;
30/07/2007 5:00;0;20,7;994;1,7;204;215,648;214,181;-0,3703;0,3703;0;11,35872406;10,81674152;;;;
30/07/2007 6:00;516;22,3;994;1,3;204;303,966;370,718;-0,3703;0,3703;0;11,23682236;10,711698;;;;
30/07/2007 7:00;726;24;994;1,5;795,325;293;393;52,1476;3,26179;55,4094;12,02858268;11,24001915;;;;
30/07/2007 8:00;824;25,8;994;4,2;928,059;293;393;51,9407;3,46862;55,4094;13,65744813;12,31857569;;;;
30/07/2007 9:00;878;27,5;994;3,8;974,604;293;393;51,8617;3,54765;55,4094;17,37687511;15,23273708;;;;
30/07/2007 10:00;908;29;994;3,8;980,829;293;393;51,8509;3,55848;55,4094;21,32400424;18,43787082;;;;
30/07/2007 11:00;922;30,3;994;4;972,8;293;393;51,8648;3,54453;55,4094;22,586646;18,76742167;;;;
30/07/2007 12:00;927;31,2;994;3,8;972,127;293;393;51,866;3,54336;55,4094;21,78644933;18,286708;;;;
30/07/2007 13:00;920;31,9;994;6,8;977,909;293;393;51,856;3,55339;55,4094;21,08131639;17,91913837;;;;
30/07/2007 14:00;898;32,2;994;6,6;980,141;293;393;51,8521;3,55728;55,4094;20,96453489;17,79495218;;;;
30/07/2007 15:00;869;32,2;994;8,1;972,701;293;393;51,865;3,54436;55,4094;20,8769498;17,68450686;;;;
30/07/2007 16:00;820;31,7;994;8,5;925,467;293;393;51,945;3,46432;55,4094;20,76388243;17,6357535;;;;
30/07/2007 17:00;724;30,8;994;6,3;804,343;293;393;52,1344;3,27497;55,4094;21,03868511;17,78384029;;;;
30/07/2007 18:00;521;29,5;994;6,8;204;293;393;7,52877;1,59401;9,12279;21,20906445;17,82048455;;;;
30/07/2007 19:00;75;28,2;994;6;204;324,253;319,878;-0,3703;0,3703;0;16,88565704;14,76508822;;;;
30/07/2007 20:00;0,00E+00;27;994;4,2;204;306,327;302,615;-0,3703;0,3703;0;13,83132948;12,97302544;;;;
30/07/2007 21:00;0;25,8;994;2,2;204;291,039;287,841;-0,3703;0,3703;0;12,85654772;12,19464616;;;;
30/07/2007 22:00;0;24,7;994;1,7;204;277,74;274,932;-0,3703;0,3703;0;12,33146128;11,74584733;;;;
30/07/2007 23:00;0;23,5;994;1,7;204;265,96;263,454;-0,3703;0,3703;0;12,20945184;11,59223562;;;;
31/07/2007 0:00;0;23;994;0,5;204;255,562;253,342;-0,3703;0,3703;0;12,0837513;11,46351771;;;;
31/07/2007 1:00;0;22,5;994;1,2;204;246,109;244,079;-0,3703;0,3703;0;11,96255266;11,37526453;;;;
31/07/2007 2:00;0;22,2;994;1,1;204;237,512;235,664;-0,3703;0,3703;0;11,91973647;11,31133789;;;;
31/07/2007 3:00;0,00E+00;22;994;0,6;204;229,693;228,012;-0,3703;0,3703;0;11,7993065;11,2198358;;;;
31/07/2007 4:00;0;21,8;994;0,4;204;222,507;220,963;-0,3703;0,3703;0;11,72130797;11,10760119;;;;
31/07/2007 5:00;0;21,7;994;0,8;204;215,794;214,352;-0,3703;0,3703;0;11,67957469;11,0461147;;;;
31/07/2007 6:00;564;23,6;994;0,4;204;293;393;-0,3703;0,3703;0;11,58736934;10,97214011;;;;
31/07/2007 7:00;753;25,7;994;0,7;844,101;293;393;52,0748;3,3346;55,4094;11,96364507;11,07383997;;;;
31/07/2007 8:00;834;27,8;994;1,3;941,25;293;393;51,9187;3,49068;55,4094;14,00057856;12,52975584;;;;
31/07/2007 9:00;875;29,7;994;2;971,066;293;393;51,8678;3,54153;55,4094;17,43361088;14,8037451;;;;
31/07/2007 10:00;895;31,4;994;3,8;964,704;293;393;51,8788;3,53056;55,4094;22,33796226;18,46928406;;;;
31/07/2007 11:00;913;32,8;994;5;960,88;293;393;51,8854;3,524;55,4094;21,73971936;18,28667318;;;;
31/07/2007 12:00;916;33,9;994;6;957,725;293;393;51,8908;3,5186;55,4094;20,70271375;17,57220222;;;;
31/07/2007 13:00;907;34,7;994;6,3;961,945;293;393;51,8835;3,52582;55,4094;20,57029375;17,451504;;;;
31/07/2007 14:00;884;35,1;994;7,8;962,871;293;393;51,882;3,52741;55,4094;20,57914569;17,513302;;;;
31/07/2007 15:00;860;35,2;994;7,1;962,055;293;393;51,8834;3,52601;55,4094;20,7425965;17,659786;;;;
31/07/2007 16:00;819;34,8;994;6,3;925,31;293;393;51,9453;3,46406;55,4094;20,88082947;17,761791;;;;
31/07/2007 17:00;736;33,8;994;5,7;819,964;293;393;52,1113;3,29811;55,4094;21,21123503;17,89049958;;;;
31/07/2007 18:00;507;32,6;994;5,7;204;293;393;6,46703;1,57592;8,04295;21,74270146;18,0950742;;;;
31/07/2007 19:00;45;31,2;994;8,1;204;324,34;319,985;-0,3703;0,3703;0;22,12628811;18,21734268;;;;
31/07/2007 20:00;0;29,6;994;5,4;204;306,479;302,78;-0,3703;0,3703;0;17,83555321;15,37316572;;;;
31/07/2007 21:00;0;28;994;4,9;204;291,111;287,893;-0,3703;0,3703;0;13,91639961;13,09313721;;;;
31/07/2007 22:00;0;26,7;994;6,6;204;277,595;274,739;-0,3703;0,3703;0;13,1629871;12,31104412;;;;
31/07/2007 23:00;0;25,4;994;4,9;204;265,686;263,156;-0,3703;0,3703;0;12,41988125;11,79853316;;;;
01/08/2007 0:00;0;24;993;5,7;204;254,976;252,687;-0,3703;0,3703;0;12,27697954;11,65038057;;;;
01/08/2007 1:00;0;22,7;993;5,5;204;245,284;243,207;-0,3703;0,3703;0;12,22317818;11,53504992;;;;
01/08/2007 2:00;0;21,4;993;5,5;204;236,432;234,532;-0,3703;0,3703;0;12,09755584;11,48759797;;;;
01/08/2007 3:00;0;20,6;993;5,5;204;228,301;226,556;-0,3703;0,3703;0;12,01770356;11,34251429;;;;
01/08/2007 4:00;0;20;993;2,6;204;220,925;219,346;-0,3703;0,3703;0;11,87157373;11,32014429;;;;
01/08/2007 5:00;0;19,9;993;3,8;204;214,033;212,557;-0,3703;0,3703;0;11,84924;11,18682594;;;;
01/08/2007 6:00;467;21,6;993;2,8;204;291,863;349,868;-0,3703;0,3703;0;11,74937167;11,13173442;;;;
01/08/2007 7:00;722;23,6;993;3,4;746,606;293;393;52,2166;3,19276;55,4094;12,02279081;11,169013;;;;
01/08/2007 8:00;761;25,5;993;2,2;851,699;293;393;52,0631;3,34628;55,4094;14,19633055;12,8275511;;;;
01/08/2007 9:00;604;27,1;993;4,3;647,072;293;393;52,3461;3,06322;55,4094;17,67633682;15,16304989;;;;
01/08/2007 10:00;624;28,6;993;6;649,44;293;393;52,3432;3,06612;55,4094;22,36281633;18,58550474;;;;
01/08/2007 11:00;634;29,9;993;7,5;643,572;293;393;52,3504;3,05895;55,4094;21,6445451;18,19308193;;;;
01/08/2007 12:00;715;30,9;993;5,2;730,204;293;393;52,239;3,17035;55,4094;20,8413819;17,66592817;;;;
01/08/2007 13:00;785;31,7;993;5;821,222;293;393;52,1094;3,29999;55,4094;20,6558495;17,51845811;;;;
01/08/2007 14:00;722;32,1;993;6,3;772,26;293;393;52,1807;3,22865;55,4094;20,655249;17,51617373;;;;
01/08/2007 15:00;480;31,8;993;6,9;505,464;293;393;45,6755;2,81731;48,4928;20,74029429;17,5777568;;;;
01/08/2007 16:00;728;31,4;993;6,3;814,071;293;393;52,12;3,28933;55,4094;20,86043485;17,67531615;;;;
01/08/2007 17:00;639;30,5;993;6,3;702,269;293;393;52,2762;3,13315;55,4094;20,94790321;17,79185179;;;;
01/08/2007 18:00;458;29,3;993;4;204;293;393;-0,388161;0,388161;0;21,050478;17,8808865;;;;
01/08/2007 19:00;28;27,9;993;3,2;204;324,43;320,096;-0,3703;0,3703;0;21,21737924;17,94882;;;;
01/08/2007 20:00;0;26,1;993;3,8;204;306,476;302,753;-0,3703;0,3703;0;18,63343531;16,07146829;;;;
01/08/2007 21:00;0,00E+00;24,4;993;3,6;204;290,999;287,758;-0,3703;0,3703;0;14,77761506;13,55683157;;;;
01/08/2007 22:00;0;22,6;993;4,5;204;277,4;274,528;-0,3703;0,3703;0;13,20574662;12,31180874;;;;
01/08/2007 23:00;0;20,8;993;2,4;204;265,454;262,917;-0,3703;0,3703;0;12,72960147;12,06624572;;;;
02/08/2007 0:00;0,00E+00;19,7;993;2,1;204;254,791;252,514;-0,3703;0,3703;0;12,508062;11,89455342;;;;
02/08/2007 1:00;0;18,5;993;2,2;204;245,138;243,069;-0,3703;0,3703;0;12,4014561;11,77431995;;;;
02/08/2007 2:00;0;17,8;993;3,8;204;236,246;234,336;-0,3703;0,3703;0;12,27316807;11,70249087;;;;
02/08/2007 3:00;0;17,1;993;4,7;204;228,031;226,268;-0,3703;0,3703;0;12,18596411;11,59114497;;;;
02/08/2007 4:00;0;16,7;993;3,4;204;220,502;218,891;-0,3703;0,3703;0;12,09611287;11,48136683;;;;
02/08/2007 5:00;0;16,6;993;3,6;204;213,52;212,027;-0,3703;0,3703;0;12,0242588;11,41274997;;;;
02/08/2007 6:00;464;18,3;993;2,4;204;289,27;345,556;-0,3703;0,3703;0;11,92683609;11,32183819;;;;
02/08/2007 7:00;660;20,2;993;3,2;661,76;293;393;52,328;3,08137;55,4094;12,27133852;11,36475881;;;;
02/08/2007 8:00;770;22,2;993;4,5;860,893;293;393;52,0488;3,36053;55,4094;14,72863868;13,27600236;;;;
02/08/2007 9:00;822;24,1;993;4,7;904,069;293;393;51,9802;3,42921;55,4094;19,3877962;16,44266961;;;;
02/08/2007 10:00;852;25,8;993;6,9;909,817;293;393;51,9708;3,43857;55,4094;22,65783723;18,85557253;;;;
02/08/2007 11:00;869;27,2;993;7,8;905,26;293;393;51,9782;3,43114;55,4094;21,37469094;18,17869031;;;;
02/08/2007 12:00;859;28,3;993;10,5;887,527;293;393;52,0068;3,40255;55,4094;21,01153183;17,91755922;;;;
02/08/2007 13:00;839;29;993;12,5;878,741;293;393;52,0208;3,38857;55,4094;20,76357667;17,71059879;;;;
02/08/2007 14:00;822;29,4;993;13,2;885,783;293;393;52,0096;3,39977;55,4094;20,69570413;17,62191736;;;;
02/08/2007 15:00;788;29,4;993;16,9;871,696;293;393;52,0319;3,37744;55,4094;20,68348775;17,6101191;;;;
02/08/2007 16:00;709;28,8;993;15,1;789,039;293;393;52,1567;3,25267;55,4094;20,6846885;17,606915;;;;
02/08/2007 17:00;564;27,8;993;12,5;606,63;293;393;52,3944;3,015;55,4094;20,771918;17,72503855;;;;
02/08/2007 18:00;312;26,5;993;10,9;204;293;393;-0,371391;0,371391;0;20,89795589;17,82903382;;;;
02/08/2007 19:00;8;25;993;8,1;204;324,011;319,579;-0,3703;0,3703;0;21,22275167;17,78197887;;;;
02/08/2007 20:00;0,00E+00;23,4;993;5,5;204;305,832;302,067;-0,3703;0,3703;0;17,85317878;15,51511848;;;;
02/08/2007 21:00;0;21,7;993;6,3;204;290,134;286,846;-0,3703;0,3703;0;14,20275562;13,22403076;;;;
02/08/2007 22:00;0;20;993;5,9;204;276,416;273,521;-0,3703;0,3703;0;12,9991181;12,09017686;;;;
02/08/2007 23:00;0;18,4;993;5,9;204;264,252;261,668;-0,3703;0,3703;0;12,5209777;11,91851514;;;;
03/08/2007 0:00;0;17,2;993;7,8;204;253,274;250,93;-0,3703;0,3703;0;12,39291111;11,74277064;;;;
03/08/2007 1:00;0;16;993;7,5;204;243,346;241,222;-0,3703;0,3703;0;12,23931647;11,65359733;;;;
03/08/2007 2:00;0;15,3;993;10,5;204;234,199;232,238;-0,3703;0,3703;0;12,1848424;11,5337194;;;;
03/08/2007 3:00;0;14,7;993;7,2;204;225,912;224,141;-0,3703;0,3703;0;12,13058207;11,43587983;;;;
03/08/2007 4:00;0;14,2;993;4,7;204;218,367;216,756;-0,3703;0,3703;0;12,01086939;11,39150491;;;;
03/08/2007 5:00;0;14,1;993;4,7;204;211,377;209,886;-0,3703;0,3703;0;11,91119042;11,27901914;;;;
03/08/2007 6:00;380;15,7;993;3,6;204;273,105;318,148;-0,3703;0,3703;0;11,89798188;11,2660497;;;;
03/08/2007 7:00;595;17,5;993;2,2;526,685;293;393;39,5882;2,76059;42,3488;12,38802472;11,23892781;;;;
03/08/2007 8:00;720;19,5;993;1,8;800,193;293;393;52,1405;3,26889;55,4094;14,93616388;13,1045071;;;;
03/08/2007 9:00;801;21,4;993;2,8;877,975;293;393;52,022;3,38735;55,4094;18,87730856;15,98113953;;;;
03/08/2007 10:00;836;23;993;3,4;889,805;293;393;52,0032;3,4062;55,4094;22,85349667;19,16315929;;;;
03/08/2007 11:00;857;24,4;993;3,4;889,888;293;393;52,0032;3,4062;55,4094;21,396054;18,11404095;;;;
03/08/2007 12:00;875;25,5;993;3,4;903,794;293;393;51,9806;3,42876;55,4094;20,91169205;17,83717086;;;;
03/08/2007 13:00;864;26,3;993;2,8;906,247;293;393;51,9766;3,43275;55,4094;20,73237706;17,739896;;;;
03/08/2007 14:00;799;26,6;993;3,2;858,812;293;393;52,0521;3,35729;55,4094;20,68981553;17,645688;;;;
03/08/2007 15:00;784;26,6;993;3;867,847;293;393;52,038;3,3714;55,4094;20,70071086;17,6367167;;;;
03/08/2007 16:00;730;26,1;993;3;815,92;293;393;52,1173;3,29208;55,4094;20,65996943;17,63789133;;;;
03/08/2007 17:00;617;25,1;993;4,3;665,242;293;393;52,3237;3,08572;55,4094;20,796841;17,7559165;;;;
03/08/2007 18:00;354;23,8;993;4,7;204;293;393;-0,373774;0,373774;0;20,88844765;17,85899;;;;
03/08/2007 19:00;2;22,4;993;5,5;204;323,992;319,555;-0,3703;0,3703;0;21,59563814;18,29899866;;;;
03/08/2007 20:00;0,00E+00;20,9;993;4;204;305,765;301,989;-0,3703;0,3703;0;17,67215899;15,33780193;;;;
03/08/2007 21:00;0;19,4;993;5,2;204;290,01;286,709;-0,3703;0,3703;0;14,0258991;13,20944385;;;;
03/08/2007 22:00;0;17,9;993;4,3;204;276,285;273,389;-0,3703;0,3703;0;12,76300174;12,3164075;;;;
03/08/2007 23:00;0;16,4;993;3,6;204;264,166;261,592;-0,3703;0,3703;0;12,20109041;11,63956146;;;;
04/08/2007 0:00;0;15,4;993;3,8;204;253,312;250,996;-0,3703;0,3703;0;12,09646091;11,56380271;;;;
04/08/2007 1:00;0;14,3;993;2,8;204;243,557;241,47;-0,3703;0,3703;0;12,01052557;11,47913911;;;;
04/08/2007 2:00;0;13,7;993;3,4;204;234,644;232,733;-0,3703;0,3703;0;11,88235182;11,401433;;;;
04/08/2007 3:00;0,00E+00;13,1;993;4;204;226,429;224,668;-0,3703;0,3703;0;11,789427;11,27420132;;;;
04/08/2007 4:00;0;12,7;993;1,7;204;218,976;217,384;-0,3703;0,3703;0;11,74100467;11,16088108;;;;
04/08/2007 5:00;0;12,6;993;1,6;204;212,083;210,612;-0,3703;0,3703;0;11,6582614;11,13119983;;;;
04/08/2007 6:00;414;14,1;993;1,8;204;277,426;325,331;-0,3703;0,3703;0;11,53913178;11,01801465;;;;
04/08/2007 7:00;632;16;993;1,9;586,034;293;393;45,4683;2,90164;48,3699;12,1221029;11,11461984;;;;
04/08/2007 8:00;742;17,9;993;3;825,693;293;393;52,1027;3,30669;55,4094;13,51864166;12,34210475;;;;
04/08/2007 9:00;798;19,8;993;2,8;872,957;293;393;52,0299;3,37943;55,4094;16,04937076;14,20896484;;;;
04/08/2007 10:00;834;21,4;993;3,4;885,362;293;393;52,0103;3,39909;55,4094;20,95234056;17,67371365;;;;
04/08/2007 11:00;853;22,8;993;4;882,644;293;393;52,0146;3,39476;55,4094;22,9465294;19,012621;;;;
04/08/2007 12:00;867;23,8;993;4;891,994;293;393;51,9997;3,40971;55,4094;21,78353262;18,35412806;;;;
04/08/2007 13:00;831;24,5;993;3,8;866,319;293;393;52,0404;3,369;55,4094;21,13756946;17,90758958;;;;
04/08/2007 14:00;780;24,9;993;2,8;835,097;293;393;52,0885;3,32088;55,4094;20,89938;17,70171058;;;;
04/08/2007 15:00;711;24,9;993;2,6;779,589;293;393;52,1703;3,23909;55,4094;20,9522515;17,6963165;;;;
04/08/2007 16:00;610;24,3;993;2,1;670,097;293;393;52,3176;3,09181;55,4094;21,01656743;17,8953055;;;;
04/08/2007 17:00;412;23,3;993;2,1;416,936;293;393;36,8961;2,62011;39,5162;21,32967752;18,110684;;;;
04/08/2007 18:00;158;21,9;993;2,8;204;324,033;319,606;-0,3703;0,3703;0;21,69641855;18,23977358;;;;
04/08/2007 19:00;0;20,4;993;1,9;204;305,933;302,185;-0,3703;0,3703;0;21,01483068;17,34960567;;;;
04/08/2007 20:00;0,00E+00;19,5;993;1,6;204;290,422;287,175;-0,3703;0,3703;0;16,92400109;14,88169543;;;;
04/08/2007 21:00;0;18,6;993;1,8;204;276,881;274,022;-0,3703;0,3703;0;13,8233845;13,06549477;;;;
04/08/2007 22:00;0;17,6;993;1,4;204;264,937;262,399;-0,3703;0,3703;0;12,75599421;12,3443979;;;;
04/08/2007 23:00;0;16,7;993;0,9;204;254,309;252,04;-0,3703;0,3703;0;12,3013202;11,81226715;;;;
