;Wspd;Wdir;DryBulb;DNI;Pressure
11/07/1989 7:00;2,1;90;14,4;0;1009,15
11/07/1989 8:00;5,1;50;15,6;485;1009,15
11/07/1989 9:00;3,6;70;17,8;618;1009,15
11/07/1989 10:00;5,1;60;21,1;716;1009,15
11/07/1989 11:00;3,1;110;24,4;794;1009,15
11/07/1989 12:00;3,6;110;28,3;854;1009,15
11/07/1989 13:00;2,1;50;32,2;889;1009,15
11/07/1989 14:00;3,1;10;35,6;902;1009,15
11/07/1989 15:00;1,5;50;37,8;889;1009,15
11/07/1989 16:00;1;50;38,3;851;1009,15
11/07/1989 17:00;2,1;360;38,3;794;1009,15
11/07/1989 18:00;1;250;36,7;716;1009,15
11/07/1989 19:00;3,1;230;34,4;615;1009,15
11/07/1989 20:00;3,1;220;31,1;482;1009,15
11/07/1989 21:00;2,6;230;27,8;0;1009,15
11/07/1989 22:00;2,1;190;24,4;0;1009,15
11/07/1989 23:00;3,6;190;22,2;0;1009,15
12/07/1989 0:00;3,1;210;20,6;0;1009,15
12/07/1989 1:00;3,1;190;18,9;0;1009,15
12/07/1989 2:00;4,1;240;17,8;0;1009,15
12/07/1989 3:00;1;230;17,2;0;1009,15
12/07/1989 4:00;1;70;16,7;0;1009,15
12/07/1989 5:00;3,6;150;16,1;0;1009,15
12/07/1989 6:00;1;160;16,1;0;1009,15
12/07/1989 7:00;1;20;16,1;0;1009,15
12/07/1989 8:00;2,1;40;17,2;485;1009,15
12/07/1989 9:00;1;999;18,9;618;1009,15
12/07/1989 10:00;2,1;80;21,7;716;1009,15
12/07/1989 11:00;2,6;60;25;794;1009,15
12/07/1989 12:00;0;0;28,3;854;1009,15
12/07/1989 13:00;2,1;350;31,7;889;1009,15
12/07/1989 14:00;1,5;999;34,4;902;1009,15
12/07/1989 15:00;3,6;999;36,1;889;1009,15
12/07/1989 16:00;3,1;320;36,7;851;1009,15
12/07/1989 17:00;3,1;240;36,7;791;1009,15
12/07/1989 18:00;5,1;240;35;716;1009,15
12/07/1989 19:00;8,2;230;33,3;615;1009,15
12/07/1989 20:00;6,2;230;30;482;1009,15
12/07/1989 21:00;6,2;220;27,2;0;1009,15
12/07/1989 22:00;3,1;210;25;0;1009,15
12/07/1989 23:00;3,1;210;23,3;0;1009,15
13/07/1989 0:00;3,1;210;21,7;0;1009,15
13/07/1989 1:00;1;190;20,6;0;1009,15
13/07/1989 2:00;0;0;19,4;0;1009,15
13/07/1989 3:00;1;999;19,4;0;1009,15
13/07/1989 4:00;2,1;180;18,9;0;1009,15
13/07/1989 5:00;0;0;18,3;0;1009,15
13/07/1989 6:00;2,6;999;18,3;0;1009,15
13/07/1989 7:00;0;0;18,3;0;1009,15
13/07/1989 8:00;0;0;18,9;485;1009,15
13/07/1989 9:00;0;0;20,6;618;1009,15
13/07/1989 10:00;2,1;30;22,8;716;1009,15
13/07/1989 11:00;1;60;25;794;1009,15
13/07/1989 12:00;3,1;240;27,2;851;1009,15
13/07/1989 13:00;2,1;360;29,4;889;1009,15
13/07/1989 14:00;1,5;280;32,2;902;1009,15
13/07/1989 15:00;2,1;290;33,3;889;1009,15
13/07/1989 16:00;2,6;999;33,9;851;1009,15
13/07/1989 17:00;3,1;999;33,9;791;1009,15
13/07/1989 18:00;3,6;999;32,8;712;1009,15
13/07/1989 19:00;4,1;360;31,1;615;1009,15
13/07/1989 20:00;3,6;999;29,4;482;1009,15
13/07/1989 21:00;3,1;350;27,2;0;1009,15
13/07/1989 22:00;2,1;340;25;0;1009,15
13/07/1989 23:00;2,1;320;23,3;0;1009,15
14/07/1989 0:00;2,1;280;22,2;0;1009,15
14/07/1989 1:00;3,1;360;21,7;0;1009,15
14/07/1989 2:00;3,1;340;20,6;0;1009,15
14/07/1989 3:00;3,1;330;20,6;0;1009,15
14/07/1989 4:00;1;90;20,6;0;1009,15
14/07/1989 5:00;1;120;20;0;1009,15
14/07/1989 6:00;0;0;20;0;1009,15
14/07/1989 7:00;0;0;20;0;1009,15
14/07/1989 8:00;0,5;999;20,6;482;1009,15
14/07/1989 9:00;1;80;22,2;618;1009,15
14/07/1989 10:00;3,1;20;23,9;716;1009,15
14/07/1989 11:00;3,1;20;26,1;794;1009,15
14/07/1989 12:00;2,6;340;28,3;851;1009,15
14/07/1989 13:00;1;330;30,6;889;1009,15
14/07/1989 14:00;1;350;32,8;902;1009,15
14/07/1989 15:00;3,1;10;33,3;889;1009,15
14/07/1989 16:00;2,1;50;33,9;851;1009,15
14/07/1989 17:00;3,1;300;33,9;791;1009,15
14/07/1989 18:00;3,6;250;32,8;712;1009,15
14/07/1989 19:00;5,1;240;31,7;615;1009,15
14/07/1989 20:00;4,1;250;30;479;1009,15
14/07/1989 21:00;4,1;340;27,8;0;1009,15
14/07/1989 22:00;3,1;350;26,1;0;1009,15
14/07/1989 23:00;1,5;340;25;0;1009,15
15/07/1989 0:00;0;0;23,9;0;1009,15
15/07/1989 1:00;1;100;23,3;0;1009,15
15/07/1989 2:00;0;0;22,2;0;1009,15
15/07/1989 3:00;0;0;21,1;0;1009,15
15/07/1989 4:00;2,1;170;19,4;0;1009,15
15/07/1989 5:00;2,1;999;18,9;0;1009,15
15/07/1989 6:00;2,1;190;17,8;0;1009,15
15/07/1989 7:00;2,1;210;18,3;0;1009,15
15/07/1989 8:00;3,1;220;18,9;482;1009,15
15/07/1989 9:00;4,1;240;20,6;615;1009,15
15/07/1989 10:00;6,2;250;22,2;716;1009,15
15/07/1989 11:00;5,1;260;24,4;791;1009,15
15/07/1989 12:00;5,1;240;26,7;851;1009,15
15/07/1989 13:00;4,1;240;28,9;889;1009,15
15/07/1989 14:00;5,1;240;31,1;902;1009,15
15/07/1989 15:00;4,1;300;32,8;889;1009,15
15/07/1989 16:00;3,1;230;33,9;851;1009,15
15/07/1989 17:00;5,1;230;33,3;791;1009,15
15/07/1989 18:00;6,2;230;32,2;712;1009,15
15/07/1989 19:00;6,2;240;31,1;615;1009,15
15/07/1989 20:00;5,1;240;28,9;479;1009,15
15/07/1989 21:00;5,1;260;26,7;0;1009,15
15/07/1989 22:00;3,1;260;25;0;1009,15
15/07/1989 23:00;2,6;300;23,3;0;1009,15
16/07/1989 0:00;1,5;240;22,2;0;1009,15
16/07/1989 1:00;2,1;240;21,1;0;1009,15
16/07/1989 2:00;4,1;230;19,4;0;1009,15
16/07/1989 3:00;4,1;999;18,9;0;1009,15
16/07/1989 4:00;4,1;220;17,8;0;1009,15
16/07/1989 5:00;0;0;17,2;0;1009,15
16/07/1989 6:00;0;0;16,7;0;1009,15
16/07/1989 7:00;0;0;17,2;0;1009,15
16/07/1989 8:00;0;0;17,8;479;1009,15
16/07/1989 9:00;1,5;350;19,4;615;1009,15
16/07/1989 10:00;1;320;21,1;712;1009,15
16/07/1989 11:00;2,1;180;23,3;791;1009,15
16/07/1989 12:00;2,1;270;26,1;851;1009,15
16/07/1989 13:00;3,1;230;28,9;889;1009,15
16/07/1989 14:00;5,1;240;31,1;902;1009,15
16/07/1989 15:00;4,1;240;32,2;889;1009,15
16/07/1989 16:00;3,1;230;32,8;851;1009,15
16/07/1989 17:00;3,1;210;32,8;791;1009,15
16/07/1989 18:00;4,1;240;31,7;712;1009,15
16/07/1989 19:00;6,2;260;30,6;615;1009,15
16/07/1989 20:00;3,1;270;28,3;479;1009,15
16/07/1989 21:00;4,1;270;25,6;0;1009,15
16/07/1989 22:00;3,1;230;23,9;0;1009,15
16/07/1989 23:00;5,1;240;22,8;0;1009,15
17/07/1989 0:00;5,1;220;21,1;0;1009,15
17/07/1989 1:00;4,1;220;20,6;0;1009,15
17/07/1989 2:00;4,1;220;19,4;0;1009,15
17/07/1989 3:00;5,1;220;20;0;1009,15
17/07/1989 4:00;2,1;220;20;0;1009,15
17/07/1989 5:00;2,1;210;20;0;1009,15
17/07/1989 6:00;1,5;230;20;0;1009,15
17/07/1989 7:00;1;90;20;0;1009,15
17/07/1989 8:00;1;60;20,6;479;1009,15
17/07/1989 9:00;1;60;21,7;615;1009,15
17/07/1989 10:00;2,1;10;23,3;712;1009,15
17/07/1989 11:00;1;999;25,6;791;1009,15
17/07/1989 12:00;2,1;40;27,8;851;1009,15
17/07/1989 13:00;2,1;10;29,4;889;1009,15
17/07/1989 14:00;2,1;10;31,7;902;1009,15
17/07/1989 15:00;2,1;170;32,2;889;1009,15
17/07/1989 16:00;4,1;210;32,8;851;1009,15
17/07/1989 17:00;4,6;230;32,8;791;1009,15
17/07/1989 18:00;4,6;280;32,2;712;1009,15
17/07/1989 19:00;3,1;250;30,6;615;1009,15
17/07/1989 20:00;3,1;250;28,9;479;1009,15
17/07/1989 21:00;3,6;200;27,2;0;1009,15
17/07/1989 22:00;6,2;210;25,6;0;1009,15
17/07/1989 23:00;5,7;240;24,4;0;1009,15
18/07/1989 0:00;3,1;220;23,3;0;1009,15
18/07/1989 1:00;4,1;230;22,8;0;1009,15
18/07/1989 2:00;1,5;90;22,2;0;1009,15
18/07/1989 3:00;2,1;50;21,7;0;1009,15
18/07/1989 4:00;1;60;21,7;0;1009,15
18/07/1989 5:00;1,5;190;21,7;0;1009,15
18/07/1989 6:00;1,5;160;21,7;0;1009,15
18/07/1989 7:00;2,1;50;21,7;0;1009,15
18/07/1989 8:00;2,1;20;22,2;466;1009,15
18/07/1989 9:00;2,1;20;23,9;605;1009,15
18/07/1989 10:00;2,1;40;25,6;706;1009,15
18/07/1989 11:00;2,6;999;27,2;785;1009,15
18/07/1989 12:00;3,1;999;29,4;848;1009,15
18/07/1989 13:00;4,1;300;31,7;883;1009,15
18/07/1989 14:00;1,5;999;32,8;899;1009,15
18/07/1989 15:00;5,1;270;34,4;886;1009,15
18/07/1989 16:00;6,2;240;35;848;1009,15
18/07/1989 17:00;6,2;220;35;788;1009,15
18/07/1989 18:00;5,1;250;33,9;706;1009,15
18/07/1989 19:00;6,2;240;32,2;605;1009,15
18/07/1989 20:00;6,2;230;30,6;466;1009,15
18/07/1989 21:00;6,2;220;28,9;0;1009,15
18/07/1989 22:00;6,2;210;27,2;0;1009,15
18/07/1989 23:00;6,2;210;25,6;0;1009,15
19/07/1989 0:00;2,1;220;25;0;1009,15
19/07/1989 1:00;6,2;220;23,9;0;1009,15
19/07/1989 2:00;6,2;240;23,3;0;1009,15
19/07/1989 3:00;6,2;240;22,8;0;1009,15
19/07/1989 4:00;4,1;210;22,2;0;1009,15
19/07/1989 5:00;4,1;210;21,7;0;1009,15
19/07/1989 6:00;2,1;210;21,1;0;1009,15
19/07/1989 7:00;4,1;210;21,1;0;1009,15
19/07/1989 8:00;4,6;210;22,2;72;1009,15
19/07/1989 9:00;4,1;230;23,3;66;1009,15
19/07/1989 10:00;4,1;230;25,6;63;1009,15
19/07/1989 11:00;5,1;240;28,3;66;1009,15
19/07/1989 12:00;5,1;250;30,6;362;1009,15
19/07/1989 13:00;5,1;260;33,3;772;1009,15
19/07/1989 14:00;6,2;270;36,1;766;1009,15
19/07/1989 15:00;5,1;270;37,2;542;1009,15
19/07/1989 16:00;7,2;240;38,3;343;1009,15
19/07/1989 17:00;8,2;220;38,3;176;1009,15
19/07/1989 18:00;9,3;230;37,2;107;1009,15
19/07/1989 19:00;8,2;230;35;119;1009,15
19/07/1989 20:00;8,2;220;33,3;164;1009,15
19/07/1989 21:00;5,1;220;30,6;0;1009,15
19/07/1989 22:00;4,1;230;28,3;0;1009,15
19/07/1989 23:00;4,1;240;26,7;0;1009,15
20/07/1989 0:00;3,1;240;25;0;1009,15
20/07/1989 1:00;2,1;200;23,9;0;1009,15
20/07/1989 2:00;2,1;200;23,9;0;1009,15
20/07/1989 3:00;2,1;190;22,8;0;1009,15
20/07/1989 4:00;1;210;22,8;0;1009,15
20/07/1989 5:00;2,1;220;22,2;0;1009,15
20/07/1989 6:00;0;0;22,2;0;1009,15
20/07/1989 7:00;0;0;22,2;0;1009,15
20/07/1989 8:00;0;0;22,8;25;1009,15
20/07/1989 9:00;4,1;30;24,4;66;1009,15
20/07/1989 10:00;3,1;330;26,7;113;1009,15
20/07/1989 11:00;4,1;350;28,9;113;1009,15
20/07/1989 12:00;2,6;340;31,7;271;1009,15
20/07/1989 13:00;1,5;330;34,4;328;1009,15
20/07/1989 14:00;2,1;360;36,7;176;1009,15
20/07/1989 15:00;2,1;30;38,3;129;1009,15
20/07/1989 16:00;0;0;38,9;113;1009,15
20/07/1989 17:00;1,5;300;38,3;91;1009,15
20/07/1989 18:00;3,1;230;37,8;170;1009,15
20/07/1989 19:00;5,1;240;36,1;198;1009,15
20/07/1989 20:00;5,1;240;33,9;91;1009,15
20/07/1989 21:00;3,1;240;31,1;0;1009,15
20/07/1989 22:00;2,6;999;28,9;0;1009,15
20/07/1989 23:00;2,1;190;27,8;0;1009,15
21/07/1989 0:00;1,5;200;26,7;0;1009,15
21/07/1989 1:00;2,1;190;25,6;0;1009,15
21/07/1989 2:00;2,1;200;24,4;0;1009,15
21/07/1989 3:00;2,1;200;23,9;0;1009,15
21/07/1989 4:00;0;0;23,3;0;1009,15
21/07/1989 5:00;0;0;22,8;0;1009,15
21/07/1989 6:00;2,1;90;22,2;0;1009,15
21/07/1989 7:00;0;0;22,2;0;1009,15
21/07/1989 8:00;2,1;60;23,3;391;1009,15
21/07/1989 9:00;3,1;999;25;451;1009,15
21/07/1989 10:00;4,1;40;27,2;567;1009,15
21/07/1989 11:00;4,1;40;30;750;1009,15
21/07/1989 12:00;2,1;50;32,8;829;1009,15
21/07/1989 13:00;2,1;70;36,1;826;1009,15
21/07/1989 14:00;2,1;130;38,3;753;1009,15
21/07/1989 15:00;4,1;310;40,6;709;1009,15
21/07/1989 16:00;4,1;310;41,1;791;1009,15
21/07/1989 17:00;3,6;10;40,6;807;1009,15
21/07/1989 18:00;2,6;310;39,4;722;1009,15
21/07/1989 19:00;1;340;37,2;599;1009,15
21/07/1989 20:00;1;999;35;438;1009,15
21/07/1989 21:00;4,1;230;32,8;0;1009,15
21/07/1989 22:00;5,1;230;30,6;0;1009,15
21/07/1989 23:00;2,6;210;28,3;0;1009,15
22/07/1989 0:00;3,1;200;27,2;0;1009,15
22/07/1989 1:00;3,1;190;26,1;0;1009,15
22/07/1989 2:00;2,6;180;25;0;1009,15
22/07/1989 3:00;2,6;190;24,4;0;1009,15
22/07/1989 4:00;1;170;23,3;0;1009,15
22/07/1989 5:00;1,5;999;22,2;0;1009,15
22/07/1989 6:00;2,6;20;22,2;0;1009,15
22/07/1989 7:00;1;50;22,2;0;1009,15
22/07/1989 8:00;1;999;22,8;132;1009,15
22/07/1989 9:00;1;90;24,4;145;1009,15
22/07/1989 10:00;1,5;90;26,7;268;1009,15
22/07/1989 11:00;2,1;30;29,4;403;1009,15
22/07/1989 12:00;2,1;30;31,7;634;1009,15
22/07/1989 13:00;3,1;360;35;599;1009,15
22/07/1989 14:00;2,1;320;36,7;583;1009,15
22/07/1989 15:00;4,1;360;38,3;709;1009,15
22/07/1989 16:00;3,1;360;39,4;552;1009,15
22/07/1989 17:00;3,1;30;39,4;406;1009,15
22/07/1989 18:00;4,1;360;38,3;406;1009,15
22/07/1989 19:00;3,1;320;36,1;362;1009,15
22/07/1989 20:00;4,1;270;33,9;107;1009,15
22/07/1989 21:00;4,1;240;31,1;0;1009,15
22/07/1989 22:00;3,1;240;29,4;0;1009,15
22/07/1989 23:00;3,1;240;27,8;0;1009,15
23/07/1989 0:00;5,1;260;26,1;0;1009,15
23/07/1989 1:00;2,1;230;25,6;0;1009,15
23/07/1989 2:00;2,1;260;25;0;1009,15
23/07/1989 3:00;3,1;240;24,4;0;1009,15
23/07/1989 4:00;0;0;23,3;0;1009,15
23/07/1989 5:00;0;0;23,3;0;1009,15
23/07/1989 6:00;0;0;22,8;0;1009,15
23/07/1989 7:00;1,5;120;22,8;0;1009,15
23/07/1989 8:00;0;0;23,9;28;1009,15
23/07/1989 9:00;1,5;999;25;28;1009,15
23/07/1989 10:00;1;360;26,7;25;1009,15
23/07/1989 11:00;1;999;28,9;25;1009,15
23/07/1989 12:00;3,6;340;30,6;34;1009,15
23/07/1989 13:00;4,1;350;32,8;41;1009,15
23/07/1989 14:00;4,1;300;34,4;28;1009,15
23/07/1989 15:00;4,1;280;35,6;15;1009,15
23/07/1989 16:00;5,1;270;36,1;12;1009,15
23/07/1989 17:00;7,2;230;36,7;18;1009,15
23/07/1989 18:00;7,2;230;35,6;22;1009,15
23/07/1989 19:00;8,2;230;34,4;15;1009,15
23/07/1989 20:00;8,2;250;32,2;15;1009,15
23/07/1989 21:00;6,2;250;30,6;0;1009,15
23/07/1989 22:00;4,1;230;28,9;0;1009,15
23/07/1989 23:00;3,6;250;27,2;0;1009,15
24/07/1989 0:00;2,1;210;26,1;0;1009,15
24/07/1989 1:00;2,1;210;25,6;0;1009,15
24/07/1989 2:00;0;0;25;0;1009,15
24/07/1989 3:00;2,6;20;24,4;0;1009,15
24/07/1989 4:00;3,1;30;23,9;0;1009,15
24/07/1989 5:00;3,1;20;23,3;0;1009,15
24/07/1989 6:00;1;60;22,8;0;1009,15
24/07/1989 7:00;2,1;70;23,3;0;1009,15
24/07/1989 8:00;3,1;30;23,3;470;1009,15
24/07/1989 9:00;4,1;30;25;608;1009,15
24/07/1989 10:00;3,1;30;27,2;709;1009,15
24/07/1989 11:00;2,1;280;28,9;788;1009,15
24/07/1989 12:00;2,6;50;31,7;848;1009,15
24/07/1989 13:00;3,1;250;34,4;886;1009,15
24/07/1989 14:00;2,1;20;36,1;899;1009,15
24/07/1989 15:00;2,1;300;37,2;886;1009,15
24/07/1989 16:00;2,1;300;38,3;851;1009,15
24/07/1989 17:00;2,1;340;38,3;791;1009,15
24/07/1989 18:00;2,1;260;37,2;712;1009,15
24/07/1989 19:00;2,1;280;35,6;611;1009,15
24/07/1989 20:00;2,1;250;33,3;473;1009,15
24/07/1989 21:00;2,6;240;31,7;0;1009,15
24/07/1989 22:00;3,1;250;29,4;0;1009,15
24/07/1989 23:00;2,1;220;28,3;0;1009,15
25/07/1989 0:00;3,1;250;27,2;0;1009,15
25/07/1989 1:00;3,1;250;26,1;0;1009,15
25/07/1989 2:00;3,1;220;25;0;1009,15
25/07/1989 3:00;2,1;210;24,4;0;1009,15
25/07/1989 4:00;2,1;230;23,3;0;1009,15
25/07/1989 5:00;0;0;22,8;0;1009,15
25/07/1989 6:00;0;0;22,2;0;1009,15
25/07/1989 7:00;3,1;50;22,2;0;1009,15
25/07/1989 8:00;3,1;30;22,8;463;1009,15
25/07/1989 9:00;4,1;30;24,4;608;1009,15
25/07/1989 10:00;4,1;90;26,1;709;1009,15
25/07/1989 11:00;5,1;100;28,3;788;1009,15
25/07/1989 12:00;2,1;100;31,1;848;1009,15
25/07/1989 13:00;3,1;120;33,3;886;1009,15
25/07/1989 14:00;2,1;999;35,6;899;1009,15
25/07/1989 15:00;0;0;36,7;886;1009,15
25/07/1989 16:00;3,1;330;37,8;848;1009,15
25/07/1989 17:00;7,2;270;37,8;788;1009,15
25/07/1989 18:00;3,1;250;36,7;709;1009,15
25/07/1989 19:00;4,1;230;35;608;1009,15
25/07/1989 20:00;5,1;230;32,8;470;1009,15
25/07/1989 21:00;4,1;220;30,6;0;1009,15
25/07/1989 22:00;4,1;230;28,9;0;1009,15
25/07/1989 23:00;3,1;260;27,2;0;1009,15
26/07/1989 0:00;2,6;270;26,1;0;1009,15
26/07/1989 1:00;2,1;280;25;0;1009,15
26/07/1989 2:00;2,1;270;25;0;1009,15
26/07/1989 3:00;2,1;280;25;0;1009,15
26/07/1989 4:00;2,1;290;24,4;0;1009,15
26/07/1989 5:00;1,5;290;23,9;0;1009,15
26/07/1989 6:00;0;0;23,9;0;1009,15
26/07/1989 7:00;0;0;24,4;0;1009,15
26/07/1989 8:00;0;0;25;463;1009,15
26/07/1989 9:00;2,1;999;25,6;608;1009,15
26/07/1989 10:00;2,1;40;26,7;709;1009,15
26/07/1989 11:00;1;999;28,9;788;1009,15
26/07/1989 12:00;2,6;290;30,6;848;1009,15
26/07/1989 13:00;2,1;290;32,2;886;1009,15
26/07/1989 14:00;3,1;220;33,9;899;1009,15
26/07/1989 15:00;4,1;300;35;886;1009,15
26/07/1989 16:00;4,1;320;35,6;848;1009,15
26/07/1989 17:00;4,1;250;35,6;791;1009,15
26/07/1989 18:00;6,2;220;34,4;709;1009,15
26/07/1989 19:00;4,1;240;33,3;611;1009,15
26/07/1989 20:00;5,1;210;31,7;470;1009,15
26/07/1989 21:00;3,1;230;30;0;1009,15
26/07/1989 22:00;3,1;240;28,9;0;1009,15
26/07/1989 23:00;2,6;220;27,8;0;1009,15
27/07/1989 0:00;2,1;230;27,2;0;1009,15
27/07/1989 1:00;2,1;210;26,1;0;1009,15
27/07/1989 2:00;2,1;200;25,6;0;1009,15
27/07/1989 3:00;1,5;999;25;0;1009,15
27/07/1989 4:00;2,1;200;24,4;0;1009,15
27/07/1989 5:00;2,1;190;23,9;0;1009,15
27/07/1989 6:00;0;0;23,9;0;1009,15
27/07/1989 7:00;0;0;23,9;0;1009,15
27/07/1989 8:00;2,1;80;23,9;463;1009,15
27/07/1989 9:00;1,5;30;25;605;1009,15
27/07/1989 10:00;0;0;26,1;706;1009,15
27/07/1989 11:00;1,5;230;27,8;788;1009,15
27/07/1989 12:00;2,6;350;30;848;1009,15
27/07/1989 13:00;2,1;20;31,7;886;1009,15
27/07/1989 14:00;2,1;20;32,8;899;1009,15
27/07/1989 15:00;2,1;360;33,9;886;1009,15
27/07/1989 16:00;2,1;360;34,4;848;1009,15
27/07/1989 17:00;1,5;280;34,4;788;1009,15
27/07/1989 18:00;0;0;33,3;709;1009,15
27/07/1989 19:00;3,1;250;32,2;608;1009,15
27/07/1989 20:00;2,6;999;31,1;466;1009,15
27/07/1989 21:00;2,1;220;29,4;0;1009,15
27/07/1989 22:00;2,1;200;28,3;0;1009,15
27/07/1989 23:00;2,1;220;27,2;0;1009,15
28/07/1989 0:00;0;0;26,7;0;1009,15
28/07/1989 1:00;1;200;26,1;0;1009,15
28/07/1989 2:00;1,5;190;25,6;0;1009,15
28/07/1989 3:00;1,5;210;24,4;0;1009,15
28/07/1989 4:00;0;0;23,9;0;1009,15
28/07/1989 5:00;2,1;220;23,3;0;1009,15
28/07/1989 6:00;2,1;220;22,8;0;1009,15
28/07/1989 7:00;2,1;40;22,8;0;1009,15
28/07/1989 8:00;1;120;23,9;463;1009,15
28/07/1989 9:00;0;0;25;605;1009,15
28/07/1989 10:00;0;0;26,7;706;1009,15
28/07/1989 11:00;2,6;350;28,3;788;1009,15
28/07/1989 12:00;0;0;30;848;1009,15
28/07/1989 13:00;0,4;999;32,2;883;1009,15
28/07/1989 14:00;0,9;999;33,9;895;1009,15
28/07/1989 15:00;1,5;999;35,6;886;1009,15
28/07/1989 16:00;1,9;999;36,1;848;1009,15
28/07/1989 17:00;2;999;36,1;788;1009,15
28/07/1989 18:00;1,8;999;35;709;1009,15
28/07/1989 19:00;3,1;260;33,9;608;1009,15
28/07/1989 20:00;3,1;260;32,2;466;1009,15
28/07/1989 21:00;3,6;999;30,6;0;1009,15
28/07/1989 22:00;4,1;270;28,9;0;1009,15
28/07/1989 23:00;3,4;999;27,2;0;1009,15
29/07/1989 0:00;2,7;999;26,7;0;1009,15
29/07/1989 1:00;2,1;999;25,6;0;1009,15
29/07/1989 2:00;1,4;999;25;0;1009,15
29/07/1989 3:00;0,7;999;23,9;0;1009,15
29/07/1989 4:00;0;0;22,2;0;1009,15
29/07/1989 5:00;0;0;21,1;0;1009,15
29/07/1989 6:00;0;0;20,6;0;1009,15
29/07/1989 7:00;1;240;20,6;0;1009,15
29/07/1989 8:00;1,2;999;21,7;299;1009,15
29/07/1989 9:00;1,4;999;23,3;375;1009,15
29/07/1989 10:00;1,5;999;25,6;567;1009,15
29/07/1989 11:00;1,7;999;28,3;763;1009,15
29/07/1989 12:00;1,9;999;31,1;851;1009,15
29/07/1989 13:00;2,1;360;33,9;842;1009,15
29/07/1989 14:00;2,1;360;36,7;851;1009,15
29/07/1989 15:00;2,1;330;38,3;870;1009,15
29/07/1989 16:00;1,8;999;38,9;832;1009,15
29/07/1989 17:00;1,5;310;38,9;794;1009,15
29/07/1989 18:00;1,5;999;37,8;716;1009,15
29/07/1989 19:00;0;0;35,6;618;1009,15
29/07/1989 20:00;0,2;999;33,3;476;1009,15
29/07/1989 21:00;0,5;999;30,6;0;1009,15
29/07/1989 22:00;0,7;999;28,3;0;1009,15
29/07/1989 23:00;1;220;26,7;0;1009,15
30/07/1989 0:00;0;0;25,6;0;1009,15
30/07/1989 1:00;0;0;24,4;0;1009,15
30/07/1989 2:00;0;0;23,9;0;1009,15
30/07/1989 3:00;0;0;23,3;0;1009,15
30/07/1989 4:00;2,1;360;22,8;0;1009,15
30/07/1989 5:00;1,7;999;21,7;0;1009,15
30/07/1989 6:00;1,3;999;21,7;0;1009,15
30/07/1989 7:00;0,8;999;21,1;0;1009,15
30/07/1989 8:00;0,4;999;21,7;460;1009,15
30/07/1989 9:00;0;0;22,8;605;1009,15
30/07/1989 10:00;0;0;24,4;706;1009,15
30/07/1989 11:00;0;0;26,7;785;1009,15
30/07/1989 12:00;2,1;999;28,9;845;1009,15
30/07/1989 13:00;4,1;250;31,1;883;1009,15
30/07/1989 14:00;2,6;250;33,3;895;1009,15
30/07/1989 15:00;3,4;999;35;883;1009,15
30/07/1989 16:00;4,1;230;35,6;848;1009,15
30/07/1989 17:00;5,1;260;35;788;1009,15
30/07/1989 18:00;3,1;250;34,4;706;1009,15
30/07/1989 19:00;5,1;280;32,8;608;1009,15
30/07/1989 20:00;5,1;250;30,6;463;1009,15
30/07/1989 21:00;4,1;260;28,9;0;1009,15
30/07/1989 22:00;2,1;230;27,2;0;1009,15
30/07/1989 23:00;2,1;210;25,6;0;1009,15
31/07/1989 0:00;1;999;24,4;0;1009,15
31/07/1989 1:00;0;0;23,9;0;1009,15
31/07/1989 2:00;0;0;23,3;0;1009,15
31/07/1989 3:00;1,5;190;22,8;0;1009,15
31/07/1989 4:00;1,5;999;22,2;0;1009,15
31/07/1989 5:00;1,5;190;21,7;0;1009,15
31/07/1989 6:00;0;0;20,6;0;1009,15
31/07/1989 7:00;0;0;21,1;0;1009,15
31/07/1989 8:00;1;30;21,7;195;1009,15
31/07/1989 9:00;2,1;40;22,8;318;1009,15
31/07/1989 10:00;3,1;30;25;451;1009,15
31/07/1989 11:00;3,1;40;27,2;630;1009,15
31/07/1989 12:00;3,1;350;30;596;1009,15
31/07/1989 13:00;1;10;32,8;514;1009,15
31/07/1989 14:00;3,1;340;35;564;1009,15
31/07/1989 15:00;2,1;330;36,7;621;1009,15
31/07/1989 16:00;2,1;350;37,2;716;1009,15
31/07/1989 17:00;4,1;280;37,2;567;1009,15
31/07/1989 18:00;2,6;290;36,1;318;1009,15
31/07/1989 19:00;2,1;220;34,4;220;1009,15
31/07/1989 20:00;1,5;220;32,2;59;1009,15
31/07/1989 21:00;1;220;30;0;1009,15
31/07/1989 22:00;2,1;300;27,8;0;1009,15
31/07/1989 23:00;2,6;290;26,1;0;1009,15
01/08/1989 0:00;2,1;210;25;0;1009,15
01/08/1989 1:00;0;0;21,1;0;1009,15
01/08/1989 2:00;0;0;20,6;0;1009,15
01/08/1989 3:00;0;0;22,8;0;1009,15
01/08/1989 4:00;0;0;22,2;0;1009,15
01/08/1989 5:00;0;0;21,7;0;1009,15
01/08/1989 6:00;0;0;20,6;0;1009,15
01/08/1989 7:00;0;0;20,6;0;1009,15
01/08/1989 8:00;0;0;21,1;454;1009,15
01/08/1989 9:00;3,1;360;22,2;599;1009,15
01/08/1989 10:00;3,1;20;23,9;700;1009,15
01/08/1989 11:00;4,1;50;26,1;782;1009,15
01/08/1989 12:00;3,1;60;28,3;842;1009,15
