date;DNI;DryBulb;Pressure;Humidity;Wspd;Elev;Azimuth;SB.NO.a.mf;SB.NE.a.mf;SB.SO.a.mf;SB.SE.a.mf;SB.NO.a.tin;SB.NE.a.tin;SB.SO.a.tin;SB.SE.a.tin;SB.NO.a.tout;SB.NE.a.tout;SB.SO.a.tout;SB.SE.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NE.a.pin;SB.SO.a.pin;SB.SE.a.pin;SB.NO.a.pout;SB.NE.a.pout;SB.SO.a.pout;SB.SE.a.pout;NoGeneration [kW];5305-FT-5050;Exchanger Tin;Main Pump A tout;Main Pump B tout;3320-TT-3007;MKA01CE074-XE01;SF.a.pwr(2)
19/11/2016 12:00;745,581145;13,04765217;950;62,01691093;4,2875;30,68197432;188,493435;89,6292214;78,80676919;77,21017345;102,0709473;218,1519506;220,9883242;223,8327235;221,0693177;303,1351776;314,1617116;314,9602224;311,649083;15,92931105;-1,225177233;17,282759;13,58065525;13,59034457;13,89225279;13,51923864;12,13943938;12,30803142;12,36948094;12,28777165;187,6696971;0,07956555;293,7353252;279,2745953;223,6909011;223,962386;9,38064599;69,71903681
19/11/2016 13:00;686,1062709;13,30137298;950;64,23502098;4,6;27,40543465;204,1793546;107,8997208;87,84908049;85,92442679;114,9090305;231,8450053;233,6524952;233,7739786;233,5360866;320,1916575;329,3805196;328,6897506;327,3250213;18,38063547;-1,298128683;19,80889307;14,58310951;14,5798984;14,6655549;14,5358416;12,99027264;13,11541457;13,25193637;13,10756213;171,3082636;0,0554947;310,4863518;266,3533565;235,1026829;234,9202314;17,11944699;83,70718775
19/11/2016 14:00;699,3554057;13,48602895;950;58,47344847;4,4;21,38032468;218,1926;105,9025518;86,08997684;84,52573192;113,1554724;244,1665344;245,0355982;246,288726;245,2570879;342,4637761;351,5976491;355,8247381;349,4541214;26,46646345;-1,586510817;28,2227145;14,83945016;14,9403234;15,0446567;14,76374043;13,26066814;13,41567249;13,60079691;13,33653458;175,5450928;0,053102933;324,0942147;259,0072811;247,6778302;247,7235647;19,49941047;94,26425868
19/11/2016 15:00;476,5521245;13,31577478;950;58,28366027;4,5875;13,2842026;230,3035293;118,5288212;95,63408915;93,71563977;125,9541663;255,7182227;257,5847304;259,6103346;257,7735579;341,7402924;338,8518398;342,3773188;337,6723338;28,83385795;-1,778939083;30,76161487;16,21751097;16,29702461;16,32899765;16,19932816;14,22966812;14,43529993;14,56335921;14,41975677;177,2970942;0,04049975;345,0680378;257,3229484;261,4127789;261,4897373;27,89235869;83,14862847
19/11/2016 16:00;197,2255653;12,36541032;950;63,04287108;2,675;0;240,7994832;129,9537371;105,677237;103,7603929;139,2149453;268,7811797;268,8043902;268,5702775;269,1777916;290,1299856;281,1403262;282,2364408;284,9248402;17,23781618;-1,315212617;18,64273932;16,42757064;16,47592782;16,56506664;16,3735085;14,38989836;14,48628325;14,62967725;14,446629;214,5651057;0,025019233;341,382719;256,5375933;268,0307925;268,0960177;30,84605894;17,35103718
19/11/2016 17:00;0,238855133;10,13294628;950;72,60876442;2,5875;0;249,7453453;104,1802776;76,02460494;77,13383842;111,8312006;255,7753619;253,1730333;251,0444324;253,2101457;240,5987434;229,2253189;228,1808548;234,2120056;3,968739433;-0,920727933;4,928789483;14,10607597;14,18673446;14,21139124;14,053043;12,80687024;12,89990986;13,05268587;12,84964635;258,1251196;-0,03608935;299,5883577;254,6762299;247,9201956;248,2978507;18,33661604;-15,81547989
19/11/2016 18:00;0,183364833;9,135634617;950;69,49426455;3,325;0;251,8708661;77,92578621;41,59459826;44,37462083;84,81994486;229,8317514;224,9437996;219,9003568;224,2824249;216,1340027;207,8687363;206,6090279;210,2767164;-0,532560917;-0,5182164;0;12,06499977;12,12638234;12,277107;12,09692879;11,031095;11,69086521;11,80180121;11,15861207;250,4072757;-0,175991467;253,619353;245,5680634;217,8267255;229,2434387;7,376799097;-7,461583988
19/11/2016 19:00;0,2141255;7,832726733;950;70,1737704;3,425;0;251,886244;67,500187;49,63641643;50,529584;72,90128414;216,3970491;217,535896;219,8773193;217,9032974;206,0949021;204,091423;202,5080376;205,0366096;-0,549848717;-0,507608733;0;11,20053842;11,25058984;11,34963006;11,2434053;10,58478076;10,67295858;10,83285939;10,6246463;254,1819519;-0,219809767;236,4360505;229,4699329;218,9718462;222,7998127;0;-6,616353773
19/11/2016 20:00;0,20583965;6,306656767;950;74,68972867;3,375;0;251,8736147;65,30318575;51,9276702;52,46246558;70,89283083;213,4677582;210,8465636;208,8655872;211,0318279;199,4256668;194,6596795;193,5098349;196,6724091;-0,57605845;-0,54233535;0;11,00671096;11,03407432;11,13370045;11,0428137;10,38794647;10,44579316;10,58939883;10,45134475;261,4117828;-0,194446067;236,12706;224,1036603;207,4181745;217,6357637;0;-7,372987459
19/11/2016 21:00;0,2470979;5,293566933;950;78,77365732;2,675;0;251,8614221;65,43609037;52,1451445;53,23851043;71,37097369;203,7631683;202,4740732;201,3827972;202,6187592;192,0942007;188,1648722;186,944646;189,7375766;-0,73629145;-0,700186233;0;10,88807017;10,88084864;11,036805;10,90887213;10,26128197;10,31598474;10,44548612;10,30997945;274,3040446;-0,209018283;235,4887916;221,6659441;200,3390961;212,1116333;0;-6,5289551
19/11/2016 22:00;0,3948466;5,761108067;950;78,02181845;3,6375;0;251,849699;65,36127254;52,04584292;53,28461912;71,24036938;196,490448;195,1814695;194,0815521;195,3913247;185,1304708;181,1679555;180,0820551;182,8579628;-1,405292;-1,4349504;0;10,70978245;10,73519629;10,89371812;10,74578478;10,09581246;10,19148796;10,28771865;10,155032;275,8548833;-0,168677883;234,8567658;219,6584916;193,0556603;206,0262375;0;-6,277982081
19/11/2016 23:00;0,347517917;5,685962617;950;77,53018157;4,15;0;248,2470968;65,35913152;51,76055271;53,27859;70,93944703;189,4351664;188,2468882;187,1953815;188,4910293;178,580162;175,0259124;173,9335739;176,5373899;-1,342462867;-1,362594217;0;10,62295283;10,62000045;10,78781516;10,67077803;9,990382965;10,03329233;10,16836495;10,07908486;273,6411774;-0,218675667;234,2387848;218,0183452;186,2998218;199,4258575;0;-5,900152626
20/11/2016 0:00;0,2980937;4,681695717;950;82,92033637;3,1625;0;108,1748257;65,39726181;51,83565309;53,30719553;71,49435688;182,9463668;181,7275715;180,6531407;181,9951458;172,5353915;169,0769864;168,1411472;170,5647181;-0,588326617;-0,497224567;0;10,5667278;10,5231085;10,68654882;10,58881623;9,941456976;9,9885841;10,12156475;9,942655333;279,7598416;-0,1825153;233,6276704;216,2486725;179,6743894;192,8855596;0;-5,590748707
20/11/2016 1:00;0,379783717;5,13852725;950;84,26898793;2,325;0;108,1864478;65,48708773;52,0527;53,42002271;71,59231113;176,5701672;175,3170041;174,4668874;175,5372408;167,0390808;163,7031286;162,8356656;164,9931632;-0,601338567;-0,55372435;0;10,48815681;10,51038626;10,65028178;10,53622659;9,870938893;9,909849;10,06827452;9,951162214;281,6327927;-0,187310333;232,698514;214,6007232;173,5061777;186,438291;0;-5,131763711
20/11/2016 2:00;0,38266755;6,70609305;950;80,22227013;2,7625;0;108,1987895;65,4424111;52,67659292;52,99486057;71,67211473;170,6725791;169,5460919;168,6825793;169,8363435;161,7009857;158,5447042;157,6599805;159,7206329;-0,53590665;-0,54925835;0;10,40258563;10,4216279;10,57054192;10,45197352;9,806775905;9,804227467;9,952770882;9,843045194;279,8236038;-0,286717067;231,7074398;212,8629042;167,92535;180,1311208;0;-4,829770788
20/11/2016 3:00;0,3061685;6,939893883;950;80,25488753;2,284166667;0;108,2113244;65,63033589;53,31883471;53,39698027;71,69888263;165,2137487;164,1494487;163,2904675;164,3465424;156,6841805;153,7081455;152,8578487;154,7638629;-0,513228883;-0,543564083;0;10,34917294;10,36836839;10,47907843;10,38694255;9,701343667;9,774961182;9,920225061;9,800529281;251,0645556;-0,118118133;230,5308991;211,0301667;162,586643;174,260302;0;-4,548250656
20/11/2016 4:00;0,366729483;6,890330467;950;82,76948893;2;0;108,222904;65,36298728;53,37556075;53,4357915;71,70522044;160,0566453;159,0181464;158,244297;159,2182113;151,9271592;149,0724306;148,2681974;150,0835179;-0,513043;-0,490972;0;10,2826067;10,29416209;10,44073358;10,30878957;9,644078244;9,708462581;9,8390482;9,712167395;240,8165563;-0,089963817;229,2983703;209,2277222;157,5514716;168,7499724;0;-4,319700004
20/11/2016 5:00;0,353809817;7,276611083;950;81,48128317;3,275;0;108,2350591;65,13919748;53,62035055;53,32052218;71,59287529;155,1372257;154,2192104;153,4713135;154,4162486;147,1317989;144,5723295;143,7377703;145,4289188;-0,513043;-0,477907;0;10,21656385;10,21929659;10,351387;10,24172776;9,581837043;9,646856581;9,727307154;9,669846265;248,7596611;-0,107223167;227,8770143;207,3100194;152,7448918;163,6001321;0;-4,206413205
20/11/2016 6:00;0,292542283;6,998246067;950;81,50304748;2,55;0;110,5382606;65,19467892;53,80103592;53,66466107;72,18339807;150,6150692;149,6200297;148,905919;149,8092394;142,7492869;140,2893814;139,4602569;141,1614207;-0,513043;-0,477683667;0;10,15616549;10,16292927;10,31039193;10,21177877;9,523430055;9,58259395;9,671185263;9,573368737;244,4792945;-0,126074517;226,4410667;205,468338;148,1162766;158,9410407;0;-4,064055472
20/11/2016 7:00;0,336112467;7,00004165;950;85,53507347;2,7375;0;119,5950238;67,34343106;55,7180733;55,70286007;74,18005966;145,8644852;145,1293704;145,2292455;145,3164812;139,1047269;136,9554301;136,1220156;137,6483711;-0,5546818;-0,5639974;0;10,03385574;10,12333516;10,22303567;10,12738311;9,352682075;9,459562238;9,546384824;9,465899059;207,3541194;-0,143644983;225,037735;203,5113983;143,6452807;148,8692813;0;-3,750225357
20/11/2016 8:00;0,479169967;8,1827368;950;87,4836189;4,4375;13,41284757;130,1455785;73,92587651;60,50532484;60,312017;80,856544;142,3668074;140,9367462;140,2820262;141,135384;135,2348112;133,3419594;132,5442087;133,8869837;-0,573827433;-0,5167276;0;9,768164242;9,778877556;9,908184182;9,763924111;8,962019;9,036893769;9,167738;9,06212825;186,8613416;-0,06799265;223,6369782;201,5029603;139,644791;139,5196589;0;-3,837504704
20/11/2016 9:00;1,174750367;9,453234;950;80,82004305;6,8125;21,40194165;142,3173238;81,48409572;65,07432392;65,95175469;88,92681293;137,2492565;136,6357273;136,196877;136,8284968;132,0570737;130,3375046;129,6154745;130,768467;-0,601896233;-0,602483183;0;10,03277725;10,195924;10,2116066;10,17657271;9,156599071;9,318293545;9,3839243;9,259304591;182,2328604;0,011825267;222,1023253;199,5116883;135,5972614;135,5030692;0;-3,350126794
20/11/2016 10:00;1,448923333;9,89670285;950;78,24605225;7,7625;27,3017579;156,3788874;85,62182294;70,46728117;69,862053;94,26143178;133,4048992;132,9424878;132,6152573;133,1598927;129,7312536;128,6696201;128,051831;128,6789664;-0,568623117;-0,597049333;0;10,25046614;10,27964511;10,36349233;10,27417121;9,1794871;9,286146071;9,421615625;9,313993381;183,7317335;0,041319633;220,6878358;197,5032501;132,0108921;132,0712239;0;-2,513064947
20/11/2016 11:00;1,033517333;10,8958774;950;74,9146287;8,75;30,4366191;172,0598313;85,96268275;71,22513983;70,818036;94,8809177;130,447101;130,2921078;130,1948321;130,3500737;127,3529783;126,6423034;126,1101521;126,6268471;-0,557656;-0,5826817;0;10,23928557;10,2470676;10,389126;10,237607;9,167532577;9,256862824;9,388806294;9,301673737;179,0233164;0,0531735;219,332335;195,5310516;129,6970145;129,7500727;0;-2,172000218
20/11/2016 12:00;0,57361075;10,93556758;950;77,2504128;8,475;30,45314417;188,4014791;86,21534044;71,28355744;70,81178878;95,4508705;127,9823077;127,9460686;127,8774033;128,0662311;124,245334;123,2871793;122,8310352;123,61076;-0,568994883;-0,565672233;0;10,18679586;10,2321135;10,363493;10,211707;9,135232608;9,209012857;9,296446;9,215960176;178,9618805;0,052230217;217,9223709;193,6065369;127,4498091;127,4794604;0;-2,669126396
20/11/2016 13:00;0,324512017;10,99263082;950;79,48353625;7,8125;27,2105656;204,0315888;86,45782479;71,168449;70,71560925;95,56159378;125,645807;125,5256434;125,2017756;125,5513923;121,2338242;120,0081597;119,4353827;120,3028471;-0,626433267;-0,658350833;0;10,14880146;10,11115025;10,31172946;10,19251771;9,112908056;9,195737929;9,296579333;9,172177156;179,9695707;0,033668067;216,4889985;191,7198223;124,8934285;124,8918171;0;-3,104000261
20/11/2016 14:00;0,250957333;10,84024553;950;84,49561242;7,275;21,20630877;218,0183957;86,69983917;71,33016871;71,781067;96,340797;122,9163896;122,590234;122,1954122;122,854592;118,1030051;116,4856687;115,9211901;116,9194008;-0,579962;-0,603264767;0;10,08377185;10,10999322;10,3154255;10,122366;9,05278728;9,093843773;9,253721;9,143942667;177,1476356;0,036294983;215,0151629;189,7996169;121,6962024;121,6632622;0;-3,442196566
20/11/2016 15:00;0,286217;11,23180847;950;82,73475873;8,4875;13,15087512;230,1166982;87,03452396;71,2109604;71,7485367;96,49386827;119,6204918;119,0368432;118,6420227;119,242836;114,1688128;112,6029745;111,9489456;113,0278364;-0,579962;-0,561094317;0;10,05072894;10,0046065;10,21649363;10,0650612;8,982506622;9,057839244;9,144773333;9,021940167;175,6620354;-0,003121667;213,4780579;187,1066629;118,1566879;118,0573632;0;-3,647823309
20/11/2016 16:00;0,128077267;11,03471787;950;83,8099147;8,775;0;240,5901403;80,90520273;66,72539324;66,85731261;91,52959048;116,1186003;115,5349508;115,1708481;115,7435202;110,1971413;108,3277497;107,6506892;108,9503082;-0,574942983;-0,515053017;0;9,678163625;9,768426706;9,6431559;9,548215643;8,803165157;8,746499875;9,054800412;8,960326895;201,5632194;0,001799283;211,9200954;185,0455387;114,5384575;114,5564816;0;-3,751776956
20/11/2016 17:00;0,14985515;10,73430093;950;86,8049805;8,175;0;249,5065608;69,98674423;55,80262555;57,29071643;79,18533461;112,5426794;112,0611495;111,6396104;112,1512021;106,5785211;104,8810756;104,1935732;105,3969183;-0,56546315;-0,535114767;0;9,070717444;9,0477886;9,196043;9,155454417;8,37359425;8,37840075;8,4480955;8,315916;254,3159658;-0,0196615;210,5642286;183,3755208;111,3917323;111,4430345;0;-3,201880696
20/11/2016 18:00;0,194198833;10,8622417;950;88,35320528;9,3375;0;251,5820138;60,32942122;48,09258;49,44862425;67,74285506;109,4519782;108,9922012;108,1706793;109,1519504;103,5950464;101,3804249;100,4888337;102,1473694;-0,494640617;-0,468155583;0;9,042590444;8,987404556;9,040098167;9,006252375;8,479642786;8,4453717;8,604307167;8,511089955;254,8508372;-0,042230867;209,1333084;181,8359872;108,5655012;107,3638712;0;-2,837793906
20/11/2016 19:00;0,1897578;11,17580058;950;89,78703377;9,4125;0;251,5967865;61,60951117;49,957703;51,260303;70,49926188;105,7502547;104,9440007;104,3214272;105,115108;100,0708388;98,06325973;97,2447209;98,69068143;-0,511741817;-0,481331817;0;8,9864255;9,036894;9,1842935;9,0497112;8,418336407;8,4699382;8,570127333;8,480049889;266,1795945;-0,05473455;207,6484376;180,2641602;107,096675;103,7074852;0;-2,688198475
20/11/2016 20:00;0,213476933;11,35831777;950;90,45991308;8,9;0;251,5849521;61,69347829;50,90721267;51,27601767;70,45806171;102,341998;101,619979;100,978069;101,7216351;96,90854902;94,94903722;94,1470935;95,57760368;-0,492038183;-0,478167583;0;8,95310015;8,9631938;9,12261;9,02207375;8,367185615;8,4237955;8,546628667;8,3710306;273,607945;-0,076109;206,2126128;178,912323;105,1212878;100,3600885;0;-2,590374106
20/11/2016 21:00;0,24365615;11,86676403;950;88,95953332;9,275;0;251,5734312;62,21802514;51,03976943;52,169262;70,99787578;98,96963078;98,24865341;97,6890391;98,48254197;93,86156412;92,09287767;91,49292072;92,58554565;-0,511741817;-0,482113433;0;8,889137778;8,892698;9,07534575;8,988829;8,3028138;8,336744333;8,479338;8,403348857;271,2596879;-0,013744583;204,8446349;177,7633361;102,6235651;97,05045689;0;-2,425084886
20/11/2016 22:00;0,23587465;12,11016293;950;87,29208775;9,45;0;251,5611529;61,94028478;50,83895317;51,937798;70,635917;96,41855117;95,84501311;95,66991963;95,99218408;91,3427165;89,8066345;88,98294683;90,26039167;-0,492038183;-0,469755667;0;8,869199667;8,884458286;9,062528667;8,9663982;8,27914;8,2922038;8,435544667;8,2902815;262,5536514;0,0230787;203,3349304;176,6120631;99,96526717;95,96243683;0;-2,416851874
20/11/2016 23:00;0,200187033;11,76893292;950;89,49540753;8,25;0;250,3567451;61,96495867;50,76755017;51,36591688;70,68742292;93,52796684;92,60099452;91,9473084;92,72974014;88,51431052;86,7270277;86,0431488;87,26404493;-0,5537524;-0,527856417;0;8,834184174;8,7837505;8,972807;8,876676714;8,214271279;8,268251375;8,399229;8,273405067;375,8763544;205,1279198;201,9321137;175,5477634;97,45557963;91,41653121;0;-2,273602532
21/11/2016 0:00;0,184802233;10,80194038;950;90,69784472;6,6625;0;108,4627084;62,715902;51,101944;51,755791;71,94336418;90,31309016;89,76206914;89,2110003;89,87157875;86,07357137;84,46253053;83,80306577;84,81615347;-0,557656;-0,531504;0;8,743696167;8,782835;8,954649;8,81259;8,167008059;8,18293575;8,3229658;8,1928692;393,5834884;225,0544866;200,535117;174,6104889;94,68000515;88,70428163;0;-2,065961357
21/11/2016 1:00;0,2388785;10,06889085;950;93,78632172;4,5875;0;108,473811;62,77870618;51,264292;52,200561;72,33960813;87,94455877;87,62472393;87,55883214;87,75431419;83,99132108;82,75106558;82,06785432;83,03201625;-0,536650233;-0,514681117;0;8,794965625;8,8113077;8,943968;8,8670635;8,158397263;8,19543245;8,340483;8,1813335;392,3567734;209,9652298;199,1761683;173,8025359;92,20617363;87,65313445;0;-1,964202899
21/11/2016 2:00;0,222146167;10,07335542;950;94,52716948;3,675;0;108,4860396;62,84787314;51,778;52,22819662;72,91084992;86,06069782;84,88071339;84,39558411;85,08222755;81,55744768;80,02594263;79,44744375;80,48971433;-0,535349;-0,517844483;0;8,698034125;8,745298;8,8670635;8,74658;8,125435444;8,202162;8,259306333;8,155876778;314,0532761;51,94489347;197,7161103;173,0415083;89,722575;83,96642983;0;-1,970701405
21/11/2016 3:00;0,228078767;10,106089;950;95,42215105;3,975;0;108,4981012;62,62626983;51,7547202;52,2587165;72,77379943;83,05662155;82,50282757;82,18941585;82,74763291;79,14446105;77,91117025;77,39609097;78,21834823;-0,514344183;-0,4886638;0;8,690824455;8,699725333;8,8659955;8,719307222;8,047117314;8,08456224;8,231890889;8,11340144;278,218156;-0,322460117;196,384908;172,330829;87,47976554;82,40431018;0;-1,851209547
21/11/2016 4:00;0,272792667;10,94847758;950;98,07668397;5,5125;0;108,5091726;62,50375415;51,86651233;52,267523;72,8494311;81,22193951;81,07908418;81,2301472;81,20618329;77,14288995;75,55959853;74,89841743;76,03567492;-0,492038183;-0,470016183;0;8,675489429;8,6988355;8,860655;8,73087875;8,000822125;8,053348176;8,239012;8,11965;283,5710678;-0,198415717;194,879472;171,4965516;85,21126897;80,03538313;0;-2,162478147
21/11/2016 5:00;0,257585133;12,13706565;950;95,40495233;7,3125;0;108,5213562;62,3590043;51,89035525;51,8475904;72,63022962;78,51331867;77,849042;77,6082413;78,09561085;74,85807648;73,45732067;72,88969275;73,83669112;-0,533490533;-0,506715283;0;8,5637188;8,582677833;8,740492;8,620911455;7,943310797;7,96784425;8,093442857;7,997770286;294,156457;-0,013834767;193,5391929;170,766213;83,02229117;77,13185338;0;-1,730599662
21/11/2016 6:00;0,185888567;12,32337375;950;91,36728323;10,17500002;0;110,7190013;62,55089008;51,95117375;52,45779325;72,78858242;76,18158592;75,65595948;75,86803094;75,94204086;72,65308685;71,46919623;71,01572407;71,75863492;-0,555611217;-0,48546295;0;8,57034115;8,5797405;8,758116;8,633146;7,909035333;7,951126632;8,0945875;7,949419125;307,8243053;-0,023841567;192,1210057;169,8314361;80,56181338;75,79173363;0;-1,708632173
21/11/2016 7:00;0,227405733;12,06985612;950;87,08298673;9,0375;0;119,7079247;62,53513525;51,829269;51,89379767;72,16858971;74,81442548;74,80901083;74,07873453;74,93978822;70,85946835;69,57844083;68,96837368;69,86120608;-0,534047833;-0,496244267;0;8,472929;8,530607;8,655577;8,5514355;7,87051175;7,9103375;8,046751;7,933568857;294,6660698;-0,0363499;190,8648595;168,8529698;78,4320664;72,91367643;0;-1,955303135
21/11/2016 8:00;0,434143467;12,06875558;950;87,28473557;4,85;13,20172108;130,2468679;72,01341571;58,89354296;59,1241277;83,31147802;71,99182118;71,65272056;71,83766595;71,72961418;69,58979032;68,74120938;68,22851458;68,7623825;-0,5684367;-0,527410217;0;8,806180885;8,862047957;9,0077343;8,853809273;7,826953;8,017271033;8,10994072;8,033814963;249,4197825;0,030966017;189,5592922;167,7715048;72,91961126;70,3397871;0;-1,376894362
21/11/2016 9:00;0,444448383;12,46354838;950;87,71954395;6,1375;21,18924257;142,3881154;85,64258013;71,603964;71,57732133;96,65844909;70,238745;69,85300431;69,69987761;69,87845253;68,64393058;68,1435433;67,86974337;67,9890479;-0,6033833;-0,5584893;0;9,289377294;9,304035053;9,233070944;9,3469143;8,114340395;8,197622417;8,098478286;8,275194125;249,4192716;0,043393983;188,1286315;166,2780475;69,2172851;69,23979189;0;-0,98934789
21/11/2016 10:00;5,0523975;11,49180647;950;87,50961088;7,2625;27,07078863;156,3961439;91,07943885;75,8916281;75,19373443;102,9748621;68,69429011;68,53407071;68,4894409;68,68856625;68,67569287;68,8246573;68,5459937;68,12380135;-0,579962;-0,569952817;0;9,386374258;9,415206875;9,5604842;9,426908571;8,176880051;8,244779657;8,3248882;8,272479361;232,8110838;0,024911367;186,8103069;164,9390938;68,46540829;68,44824217;0;-0,066692808
21/11/2016 11:00;0,696786567;10,91998608;950;83,35334972;6,7625;30,21405575;172,0172519;91,12219804;76,33832767;75,217743;103,4998717;68,99084111;69,07302425;69,21385172;69,23687418;69,4582388;69,54706528;69,40868768;69,26565697;-0,611748517;-0,571702;0;9,426496443;9,444585308;9,600275636;9,441175389;8,182401635;8,253529367;8,445692;8,3115465;231,2649363;0,020104883;185,4130085;164,218109;69,28416791;69,27393268;0;0,173580384
21/11/2016 12:00;0,940859583;10,65312615;950;85,02680422;6,175;30,24737972;188,2978243;91,74746776;76,1508655;75,893717;103,56467;68,88597808;69,1121841;69,62049831;69,64050847;69,9108211;70,26283397;70,0548964;69,64507968;-0,646881;-0,588860367;0;9,398085474;9,413404625;9,573476091;9,440978789;8,158586231;8,247921415;8,34411435;8,257198595;232,1024134;0,024956867;184,002743;163,703125;69,78805895;69,68910871;0;0,378395094
21/11/2016 13:00;0,82219;10,83029393;950;82,67805072;6,5;27,02655112;203,88246;91,84553491;75,99415043;75,45378883;103,2828516;69,66703796;69,93081029;70,2625979;69,94384191;70,37456893;70,76395428;70,7498399;70,19140635;-0,646881;-0,575126383;0;8,940614442;8,921964733;9,062237455;8,867433192;7,661161444;7,713699375;7,974304957;7,77527586;235,6531576;0,022452083;182,5555055;163,7374573;70,36567913;70,33146815;0;0,332021928
21/11/2016 14:00;3,307765783;11,3701771;950;83,50994125;5,1;21,04556907;217,8514028;91,48773026;76,05380678;75,10466;102,8910006;70,35896531;70,41499114;70,52534492;70,55232014;71,22400633;71,16163573;71,4660485;70,86094297;-0,646881;-0,562248417;0;8,836260387;8,8314953;9,016188923;8,86901387;7,624217255;7,697019571;7,805315846;7,718127689;230,9926725;0,039123033;181,1816905;163,4284701;70,56871189;70,60410712;0;0,411463692
21/11/2016 15:00;30,70078713;11,5695738;950;81,61401253;4,6125;13,01482202;229,9252233;90,97531987;75,492575;75,0599472;102,44865;70,525345;70,6798401;70,93733218;70,782837;74,48587203;74,17400713;74,68698858;72,78698303;-0,606915367;-0,568278183;0;8,206269255;8,254190158;8,411645875;8,114347381;7,01815604;6,929760241;7,218915348;7,151302207;229,7255544;0,037834867;179,9894981;163,0379373;70,93733225;71,040329;0;1,920751441
21/11/2016 16:00;50,9100235;10,78067087;950;76,57162935;3,475;0;240,388326;84,05900041;68,89157669;69,55456976;93,83529226;71,11955723;70,95940293;70,975956;71,14332575;88,13350803;85,2870161;86,38047342;85,2281396;-0,543156233;-0,53202565;0;7,744855875;7,518634688;7,666912769;7,71109575;6,554906308;6,622079455;6,67849535;6,670951875;230,4971355;0,029312333;178,8436618;162,4390757;71,66419506;71,57045926;0;8,324427992
21/11/2016 17:00;0,1438215;9,194828867;950;81,86827355;2,625;0;249,2801499;72,59090827;58,00598609;59,18103155;81,95271233;75,84288482;79,02258162;80,61903225;79,12557845;72,80414887;77,89819908;79,71609368;75,2721241;-0,519548967;-0,502025983;0;6,841423923;6,798887429;7,093280333;7,01855675;6,061018;6,139097333;6,311826429;6,111326333;295,3667288;-0,007901083;177,9681883;161,5298919;82,97541104;82,81016666;0;-1,115944176
21/11/2016 18:00;0,164860333;8,44075295;950;83,98492695;2,7125;0;251,3000591;60,01840272;50,02647443;50,39316711;69,17115979;84,87993426;84,20144456;83,28585766;84,35230439;78,78330528;77,44539455;76,05264807;78,09646808;-0,492038183;-0,4663318;0;6,916881816;6,85970105;7,04747585;6,841917053;6,30192072;6,385713185;6,494932143;6,3059901;302,8570867;-0,089922833;177,3502045;160,7677194;81,14485812;86,57153686;0;-2,611836705
21/11/2016 19:00;0,28766375;7,38961325;950;85,64715205;1,260833333;0;251,3149286;61,67245053;50,77645867;50,60871633;70,51005269;77,94191407;76,93403507;77,01414338;77,1580735;75,35246218;73,83240157;73,62897747;74,29073695;-1,011649583;-0,980020117;0;7,02661556;7,036136056;7,2116986;7,073342;6,400813632;6,468610821;6,607999875;6,443345769;310,0765045;-0,14822745;176,4404016;159,9437448;77,26939783;84,1724228;0;-1,186737951
21/11/2016 20:00;0,321972033;6,710254017;950;88,65808572;2,05;0;251,3033464;60,95007111;50,36716555;50,70231946;69,976319;77,031311;76,5788104;76,39997859;76,77381765;73,61372217;72,69657417;72,16299443;72,93117827;-1,427599;-1,398139367;0;6,884400452;6,907536565;6,954781333;6,894588625;6,302518778;6,144534909;6,399717385;6,318362389;309,60304;-0,152475567;175,4447667;159,1216771;76,02087559;82,02821491;0;-1,532672862
21/11/2016 21:00;0,20530115;6,201308017;950;90,13855843;0,7775;0;251,2921269;61,14902739;50,56835783;50,92474788;70,47969919;75,091536;74,46973928;74,18173025;74,68135716;72,17043113;71,26348885;71,16769168;71,36047745;-1,20422655;-1,174745883;0;6,22027408;6,215360667;6,42294875;6,255979571;5,674027235;5,689268071;5,795698167;5,68007475;314,3895365;-0,162143283;174,672287;158,6477051;73,88990606;80,06971741;0;-1,245150239
21/11/2016 22:00;0,341774367;6,164938333;950;92,11956493;0,813333333;0;251,2802412;82,88258123;68,4980946;68,69713481;93,11262296;86,07701165;102,9570164;107,7574022;103,2827806;86,120536;113,6412289;121,6029093;99,60676512;-0,71807465;-0,741984367;0;6,4109325;6,496114833;6,6893904;6,492999444;5,422515269;5,491215696;5,638952333;5,529389217;338,8705094;-0,18603925;174,0322353;157,7665024;72,23598783;78,31876953;0;2,415424691
21/11/2016 23:00;0,342841533;6,29460975;950;91,43151813;1,498333333;0;250,081122;76,62530137;64,061423;63,67203267;85,42411425;128,479122;133,2612392;127,807139;133,9612689;126,8858322;123,6886456;119,0776859;126,6928437;-0,56490545;-0,5279313;0;6,432489182;6,420087786;6,550030273;6,508159211;5,63810844;5,737485741;5,853966684;5,75051684;322,1008423;-0,204124767;173,3161673;156,7336758;88,29590605;76,56782353;0;-3,544411822
