Time stamp;Field HTF mass flow rate total | (kg/s);Field HTF temperature cold header inlet | (C);Field HTF temperature hot header outlet | (C);Field collector DNI-cosine product | (W/m2);Field collector fraction of time period tracking;Field collector incidence angle modifier;Field collector optical end loss;Field collector row shadowing loss;Field collector solar incidence angle | (deg);Field collector thermal and optical efficiency;Field collector tracking angle | (deg);Field thermal power absorbed | (MWt);Field thermal power incident after cosine | (MWt);Field thermal power pipe losses | (MWt);Field thermal power receiver heat loss | (kJ/hr-m2);Field thermal power receiver total loss | (MWt);Field thermal power total incident | (MWt);Field thermal power total produced | (MWt);Resource Pressure | (mbar);Resource Solar Azimuth | (deg);Resource Solar Zenith | (deg);Resource Wet bulb temperature | (C);Resource Wind Speed | (m/s);Resource Dry bulb temperature | (C);Resource Beam normal irradiance | (W/m2);System power generated | (kW);Cycle electrical power output (gross) | (MWe);"Cycle electrical power output (gross; solar share) | (MWe)";Cycle electrical power output (net) | (MWe);Cycle thermal energy dumped - TES is full | (MWt);Cycle thermal energy dumped - min, load requirement | (MWt);Cycle thermal energy dumped - solar field | (MWt);Cycle thermal power input | (MWt);Field collector cosine efficiency
26/01/2007 3:00;0;209,674;208,167;0;0;1,00358;0,997614;0;9,57648;0;0;0;0;0,870589;8,16976;3,20581;0;0;999;76,2783;134,856;4,2875;1,9;4,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,986064
26/01/2007 4:00;0;203,16;201,781;0;0;1,00178;0,999419;0;2,35238;0;0;0;0;0,790591;7,40914;2,90735;0;0;999;87,1637;123,355;4,2875;0,9;4,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,999157
26/01/2007 5:00;0;197,082;195,8;0;0;1,00338;0,99852;0;5,97474;0;0;0;0;0,722816;6,84066;2,68428;0;0;999;96,4618;111,74;4,44375;0,7;4,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,994568
26/01/2007 6:00;0;191,334;190,129;0;0;1,00119;0,996206;0;15,0168;0;0;0;0;0,66452;6,40467;2,51319;0;0;999;105,302;100,326;4,44375;0,9;4,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,96585
26/01/2007 7:00;0;185,884;184,751;0;0;0,988506;0,993578;0;24,4233;0;0;0;0;0,613353;5,99648;2,35302;0;0;999;114,423;89,4011;4,30937;1;4,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,910516
26/01/2007 8:00;0;180,734;179,673;9,991;0,668756;0,962705;0,992598;0,68241;33,6349;0;-76,0268;1,29396;3,92047;0,561401;5,59565;2,19573;4,7088;0;999;124,433;79,7341;4,94063;1;5,8;12;-355,488;0;0;-0,3703;0;0;0;0;0,832584
26/01/2007 9:00;0;251,551;300,878;234,793;1;0,917435;0,991676;1;42,8002;0,432981;-63,8416;63,4399;92,1326;2,15689;17,6211;6,91453;125,568;0;999;135,893;70,875;5,15312;1,6;8,2;320;-355,488;0;0;-0,3703;0;0;0;0;0,733727
26/01/2007 10:00;115,217;293;393;351,984;1;0,853372;0,99064;1;50,6389;0,322349;-46,4927;88,3711;138,119;4,71309;34,2921;13,4562;217,782;28,1432;999;149,25;63,8;6,09375;2,2;10;555;-383,761;0;0;-0,399751;0;9,15406;0;0;0,634206
26/01/2007 11:00;313,063;293;393;410,604;1;0,783615;0,989659;1;56,2465;0,263702;-24,4042;94,5681;161,121;4,63679;34,3066;13,4619;289,984;76,4693;999;164,565;59,2203;6,8125;2,3;11,5;739;27041,8;30,5935;30,5935;28,1685;0;0;0;76,4693;0,555621
26/01/2007 12:00;187,986;293;393;289,379;1;0,752501;0,98925;1;58,1902;0,213147;1,86186;63,9753;113,552;4,55139;34,4193;13,5061;215,428;45,9178;999;181,154;57,7595;7,30156;4,2;13,2;549;14729,2;17,0698;17,0698;15,3429;0;0;0;45,9178;0,527102
26/01/2007 13:00;337,789;293;393;432,316;1;0,791009;0,989759;1;55,7426;0,273787;27,8455;100,518;169,641;4,4918;34,4476;13,5173;301,363;82,5092;999;197,647;59,6542;7,91562;3,3;14,4;768;29544,9;33,2527;33,2527;30,7759;0;0;0;82,5092;0,562911
26/01/2007 14:00;349,56;293;393;407,741;1;0,862322;0,990774;1;49,7456;0,344842;49,3805;103,457;159,998;4,47699;34,6484;13,596;247,604;85,3844;999;212,728;64,6013;8,21562;4,5;14,7;631;30732,9;34,5152;34,5152;32,0134;0;0;0;85,3844;0,646183
26/01/2007 15:00;129,746;293;393;182,332;1;0,924571;0,991806;1;41,6462;0,331002;66,2517;49,655;71,5471;4,5017;34,305;13,4613;95,7456;31,692;999;225,827;71,9498;7,87187;4,2;14,2;244;8878,62;10,8694;10,8694;9,24856;0;0;0;31,692;0,747262
26/01/2007 16:00;32,7904;293;393;290,032;0,502694;0,967576;0,992717;0,627323;32,2664;0,0595086;77,1749;26,0906;113,809;4,54641;34,4923;13,5348;134,593;8,00946;999;237,077;80,9904;7,83125;4;13,3;343;-357,539;0;0;-0,372437;0;8,00946;0;0;0,845575
26/01/2007 17:00;0;323,386;318,803;1,84051;0;0,991138;0,993987;0;23,0367;0;0;0;0,722216;3,60362;27,4494;10,7711;0,7848;0;999;246,951;90,7839;7,9375;5,2;12;2;-355,488;0;0;-0,3703;0;0;0;0;0,920254
26/01/2007 18:00;0;304,559;300,656;0;0;1,00212;0,996572;0;13,6249;0;0;0;0;2,9019;23,0842;9,05824;0;0;999;256,02;101,795;7,67188;5,7;11,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,971859
26/01/2007 19:00;0;288,495;285,133;0;0;1,00295;0,998851;0;4,64528;0;0;0;0;2,39429;19,6184;7,69827;0;0;999;264,903;113,244;7,4625;4,5;10,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,996715
26/01/2007 20:00;0;274,56;271,62;0;0;1,00246;0,999124;0;3,54497;0;0;0;0;2,01141;16,9737;6,66049;0;0;999;274,377;124,852;7,40938;4;10,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,998087
26/01/2007 21:00;0;262,313;259,712;0;0;1,0034;0,997368;0;10,543;0;0;0;0;1,71787;14,8596;5,83089;0;0;999;285,664;136,286;6,83125;3,3;9,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,983118
26/01/2007 22:00;0;251,449;249,132;0;0;1,00041;0,99595;0;15,9822;0;0;0;0;1,49058;13,0996;5,14028;0;0;999;301,15;146,958;6,3875;2,3;9,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,961347
26/01/2007 23:00;0;241,616;239,511;0;0;0,996847;0,995044;0;19,3133;0;0;0;0;1,30774;11,8215;4,63878;0;0;999;325,627;155,476;6,1;2,8;8,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,943724
27/01/2007 0:00;0;232,65;230,729;0;0;0,995409;0,994747;0;20,377;0;0;0;0;1,16249;10,701;4,19906;0;0;999;2,69721;158,739;5,84688;2,8;7,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,937422
27/01/2007 1:00;0;224,34;222,559;0;0;0,997068;0,995092;0;19,1391;0;0;0;0;1,04164;9,86814;3,87226;0;0;999;38,3789;154,532;5,35938;4;7;0;-355,488;0;0;-0,3703;0;0;0;0;0,944725
27/01/2007 2:00;0;216,608;214,956;0;0;1,00081;0,996078;0;15,5014;0;0;0;0;0,941932;9,09641;3,56943;0;0;999;61,2544;145,577;4,87187;4,5;6,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,963624
27/01/2007 3:00;0;209,345;207,798;0;0;1,00355;0,997552;0;9,82281;0;0;0;0;0,850742;8,4897;3,33136;0;0;999;75,947;134,74;4,94063;6,2;5,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,98534
27/01/2007 4:00;0;202,558;201,122;0;0;1,00193;0,99936;0;2,59202;0;0;0;0;0,774005;7,83291;3,07363;0;0;999;86,878;123,247;5,00938;6;5,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,998977
27/01/2007 5:00;0;196,173;194,829;0;0;1,00332;0,998578;0;5,74238;0;0;0;0;0,707651;7,29161;2,86123;0;0;999;96,2062;111,63;5,02187;6,4;5,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,994982
27/01/2007 6:00;0;190,125;188,861;0;0;1,00136;0,996266;0;14,7903;0;0;0;0;0,650752;6,82407;2,67776;0;0;999;105,066;100,207;4,56563;7;4,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,966867
27/01/2007 7:00;0;184,393;183,205;0;0;0,98895;0,993645;0;24,1997;0;0;0;0;0,599293;6,38293;2,50466;0;0;999;114,2;89,2933;4,56563;7,3;4,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,912122
27/01/2007 8:00;0;178,975;177,862;12,5204;0,679515;0,963511;0,992617;0,686046;33,4161;0;-75,9508;1,65784;4,913;0,546808;5,95628;2,33724;5,886;0;999;124,221;79,5786;5,66563;7,5;5,9;15;-355,488;0;0;-0,3703;0;0;0;0;0,834693
27/01/2007 9:00;0;222,615;252,098;142,133;1;0,918891;0,991702;1;42,5711;0,428095;-63,709;38,4655;55,7728;1,27777;12,1477;4,76676;75,7332;0;999;135,696;70,6918;6,0625;9,1;7;193;-355,488;0;0;-0,3703;0;0;0;0;0,736438
27/01/2007 10:00;0;306,016;358,284;295,754;1;0,855799;0,990676;1;50,4016;0,317441;-46,388;74,4676;116,054;4,2736;31,5912;12,3964;182,074;0;999;149,081;63,5869;6,38125;9,4;8,1;464;-355,488;0;0;-0,3703;0;0;0;0;0,637402
27/01/2007 11:00;356,34;293;393;487,023;1;0,787224;0,989708;1;56,0027;0,275314;-24,377;112,691;191,108;4,68755;35,4382;13,906;341,78;87,0403;999;164,445;58,9797;7,45313;9,4;10,5;871;23484,4;26,8724;26,8724;24,4629;0;0;0;68,0511;0,559153
27/01/2007 12:00;212,549;293;393;316,783;1;0,756545;0,989302;1;57,9523;0,221622;1,76194;70,414;124,306;4,62163;35,3586;13,8747;234,263;51,9177;999;181,103;57,5013;8,05;11,5;11,8;597;17228,8;19,7204;19,7204;17,9467;0;0;0;51,9177;0,530626
27/01/2007 13:00;211,553;293;393;300,559;1;0,794104;0,9898;1;55,5265;0,248;27,6388;70,1598;117,94;4,57639;35,4461;13,9091;208,364;51,6744;999;197,667;59,3927;8,09062;12,8;12,7;531;17127,3;19,6126;19,6126;17,8409;0;0;0;51,6744;0,566025
27/01/2007 14:00;501,879;293;393;555,306;1;0,864171;0,990802;1;49,5547;0,364966;49,1333;141,206;217,902;4,55139;35,8417;14,0643;335,894;122,59;999;212,807;64,349;8,27812;12,8;13,2;856;46028,8;50,7901;50,7901;47,9467;0;0;0;122,59;0,648722
27/01/2007 15:00;0;323,107;318,458;0;1;0,925596;0,991825;1;41,4737;0;66,0049;0;0;3,58218;28,0162;10,9936;0;0;999;225,946;71,7133;7,66875;11,5;12,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,74926
27/01/2007 16:00;0;304,029;300,074;0;0,521288;0,968108;0,992731;0,633514;32,1098;0;77,0461;0;0;2,89993;23,4695;9,20944;0;0;999;237,222;80,772;6,85938;10,8;11;0;-355,488;0;0;-0,3703;0;0;0;0;0,847031
27/01/2007 17:00;0;287,549;284,096;2,76405;0;0,991425;0,994034;0;22,8756;0;0;0;1,08461;2,3946;20,2839;7,9594;1,1772;0;999;247,115;90,5778;6,22812;13,9;9,9;3;-355,488;0;0;-0,3703;0;0;0;0;0,921351
27/01/2007 18:00;0;273,169;270,136;0;0;1,00222;0,996616;0;13,4589;0;0;0;0;1,9995;17,6617;6,93045;0;0;999;256,201;101,599;6,01875;15,1;9,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,972537
27/01/2007 19:00;0;260,621;257,961;0;0;1,00288;0,998895;0;4,4688;0;0;0;0;1,70307;15,2894;5,99954;0;0;999;265,104;113,055;5,73125;10,8;8,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,99696
27/01/2007 20:00;0;249,465;247,088;0;0;1,00256;0,999076;0;3,73634;0;0;0;0;1,4692;13,5436;5,31452;0;0;999;274,603;124,663;5,3875;9,9;8,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,997874
27/01/2007 21:00;0;239,447;237,307;0;0;1,00335;0,997315;0;10,7518;0;0;0;0;1,28542;12,0797;4,74006;0;0;999;285,92;136,088;4,86562;8,6;7,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,982444
27/01/2007 22:00;0;230,267;228,304;0;0;1,00021;0,995889;0;16,2094;0;0;0;0;1,13538;11,0283;4,32752;0;0;999;301,425;146,739;4,42188;10,2;7;0;-355,488;0;0;-0,3703;0;0;0;0;0,960248
27/01/2007 23:00;0;221,878;220,088;0;0;0,996536;0,994978;0;19,5529;0;0;0;0;1,01317;9,96881;3,91176;0;0;999;325,82;155,223;3,97813;8,8;6,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,942333
28/01/2007 0:00;0;214,051;212,382;0;0;0,995058;0,994679;0;20,6211;0;0;0;0;0,910643;9,25287;3,63083;0;0;999;2,53968;158,48;3,7125;10,8;5,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,93593
28/01/2007 1:00;0;206,821;205,289;0;0;0,99675;0,995023;0;19,3884;0;0;0;0;0,825502;8,41935;3,30375;0;0;999;37,9732;154,33;3,425;8,8;5,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,94329
28/01/2007 2:00;0;200,025;198,59;0;0;1,00061;0,996011;0;15,7544;0;0;0;0;0,75209;7,84731;3,07928;0;0;999;60,8626;145,427;2,925;9,9;4,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,962434
28/01/2007 3:00;0;193,642;192,304;0;0;1,0035;0,997488;0;10,0724;0;0;0;0;0,689857;7,26716;2,85163;0;0;999;75,6135;134,617;3,28438;9,4;4,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,984587
28/01/2007 4:00;0;187,581;186,318;0;0;1,00207;0,9993;0;2,83447;0;0;0;0;0,632619;6,82979;2,68001;0;0;999;86,5898;123,133;3,65312;10,8;4,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,998777
28/01/2007 5:00;0;181,748;180,543;0;0;1,00325;0,998636;0;5,50757;0;0;0;0;0,584491;6,50659;2,55318;0;0;999;95,9481;111,515;3,35313;13,9;3,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,995384
28/01/2007 6:00;0;176,233;175,106;0;0;1,00152;0,996327;0;14,5615;0;0;0;0;0,54265;6,03212;2,36701;0;0;999;104,827;100,082;3,23125;12,2;3,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,967879
28/01/2007 7:00;0;171,005;169,948;0;0;0,989391;0,993712;0;23,974;0;0;0;0;0,505361;5,61999;2,20528;0;0;999;113,974;89,1786;3,23125;11,1;3,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,91373
28/01/2007 8:00;0;176,899;180,934;55,2295;0,690756;0,964315;0,992636;0,689842;33,1952;0,172469;-75,8715;7,48147;21,672;0,563325;6,24741;2,45148;25,8984;0;999;124,006;79,4171;3,41875;11,5;4,2;66;-355,488;0;0;-0,3703;0;0;0;0;0,83681
28/01/2007 9:00;0;188,756;195,061;38,4368;1;0,920344;0,991728;1;42,3393;0,33886;-63,5698;10,4189;15,0826;0,671823;7,219;2,83274;20,4048;0;999;135,498;70,5026;3,75;10,4;5;52;-355,488;0;0;-0,3703;0;0;0;0;0,73917
28/01/2007 10:00;0;204,907;213,465;53,8132;1;0,858223;0,990712;1;50,161;0,282995;-46,2763;13,5884;21,1163;0,855277;8,6778;3,40517;32,9616;0;999;148,912;63,3676;4,67188;7,8;6;84;-355,488;0;0;-0,3703;0;0;0;0;0,640633
28/01/2007 11:00;0;288,447;346,658;338,769;1;0,790837;0,989756;1;55,7546;0,27226;-24,3422;78,7503;132,933;3,64737;27,493;10,7883;236,225;0;999;164,326;58,7332;4,74375;6,6;7,4;602;-355,488;0;0;-0,3703;0;0;0;0;0,562739
28/01/2007 12:00;138,208;293;393;307,179;1;0,760614;0,989355;1;57,7087;0,222367;1,66888;68,6501;120,537;4,749;34,9858;13,7284;225,63;33,7589;999;181,054;57,2376;5,70625;7,3;9,3;575;-392,89;0;0;-0,40926;0;14,7698;0;0;0,534224
28/01/2007 13:00;0;323,164;318,529;12,523;1;0,797246;0,989843;1;55,3037;0;27,4365;2,93495;4,91402;3,69944;27,6124;10,8351;8,6328;0;999;197,693;59,1267;6,0625;6,3;9,5;22;-355,488;0;0;-0,3703;0;0;0;0;0,569227
28/01/2007 14:00;97,7821;293;393;222,11;1;0,866064;0,990831;1;49,3567;0,285488;48,8876;56,6043;87,1558;4,72333;34,8632;13,6803;133,808;23,8845;999;212,893;64,0933;6,3625;7;9,8;341;-377,366;0;0;-0,393089;0;4,89529;0;0;0,651348
28/01/2007 15:00;207,561;293;393;253,198;1;0,926652;0,991844;1;41,2943;0,383393;65,7578;69,112;99,3549;4,72333;34,886;13,6893;132,239;50,6994;999;226,071;71,4742;6,28438;6,6;9,8;337;16720,5;19,1812;19,1812;17,4172;0;0;0;50,6994;0,75133
28/01/2007 16:00;0;323,145;318,505;5,93978;0,539965;0,968656;0,992745;0,639728;31,9468;0;76,9168;0,585964;2,33077;3,72436;27,5834;10,8237;2,7468;0;999;237,373;80,5517;5,69687;6;8,9;7;-355,488;0;0;-0,3703;0;0;0;0;0,84854
28/01/2007 17:00;0;304,163;300,229;0;0;0,99172;0,994082;0;22,7081;0;0;0;0;3,01425;23,0164;9,03165;0;0;999;247,285;90,3705;5,65625;5;8;0;-355,488;0;0;-0,3703;0;0;0;0;0,922484
28/01/2007 18:00;0;287,911;284,509;0;0;1,00232;0,996661;0;13,2866;0;0;0;0;2,47259;19,7095;7,73401;0;0;999;256,388;101,403;5,45625;5,5;7,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,973233
28/01/2007 19:00;0;273,724;270,73;0;0;1,00281;0,99894;0;4,2861;0;0;0;0;2,06424;17,2205;6,75731;0;0;999;265,311;112,865;5,07813;7;7,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,997203
28/01/2007 20:00;0;261,245;258,597;0;0;1,00265;0,999028;0;3,93391;0;0;0;0;1,75405;15,0913;5,92181;0;0;999;274,835;124,473;4,62187;6,4;7,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,997644
28/01/2007 21:00;0;250,215;247,866;0;0;1,00329;0,99726;0;10,9668;0;0;0;0;1,51294;13,2496;5,19914;0;0;999;286,183;135,89;4,24375;4,5;6,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,981738
28/01/2007 22:00;0;240,25;238,119;0;0;1;0,995826;0;16,4427;0;0;0;0;1,31954;11,949;4,6888;0;0;999;301,708;146,518;4,49062;5,2;6,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,959103
28/01/2007 23:00;0;231,218;229,287;0;0;0,99621;0,994909;0;19,7984;0;0;0;0;1,16357;10,7463;4,21684;0;0;999;326,021;154,967;4,50313;4,5;6,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,94089
29/01/2007 0:00;0;222,939;221,169;0;0;0,994691;0,994608;0;20,8706;0;0;0;0;1,03248;9,79619;3,84403;0;0;999;2,39385;158,216;4,71562;4,7;6,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,934387
29/01/2007 1:00;0;215,233;213,588;0;0;0,996418;0,994953;0;19,6422;0;0;0;0;0,924219;9,07193;3,55982;0;0;999;37,5735;154,121;4,30312;6;6,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,94181
29/01/2007 2:00;0;208,094;206,578;0;0;1,00039;0,995942;0;16,0111;0;0;0;0;0,832676;8,30952;3,26066;0;0;999;60,4709;145,271;3,8125;5,5;6;0;-355,488;0;0;-0,3703;0;0;0;0;0,961208
29/01/2007 3:00;0;201,399;199,982;0;0;1,00345;0,997424;0;10,3252;0;0;0;0;0,754123;7,73343;3,0346;0;0;999;75,2781;134,487;3,73438;6,4;6;0;-355,488;0;0;-0,3703;0;0;0;0;0,983806
29/01/2007 4:00;0;195,127;193,809;0;0;1,00221;0,999239;0;3,07962;0;0;0;0;0,688782;7,15054;2,80587;0;0;999;86,2992;123,013;3,7125;6;5,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,998556
29/01/2007 5:00;0;189,256;188,032;0;0;1,00318;0,998695;0;5,27042;0;0;0;0;0,632549;6,59469;2,58776;0;0;999;95,6876;111,393;3,7125;5;5,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,995772
29/01/2007 6:00;0;183,711;182,563;0;0;1,00168;0,996387;0;14,3305;0;0;0;0;0,585227;6,14405;2,41093;0;0;999;104,586;99,9512;4,47188;4,7;5,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,968884
29/01/2007 7:00;0;178,406;177,316;0;0;0,989827;0,993779;0;23,7461;0;0;0;0;0,542573;5,81169;2,28051;0;0;999;113,746;89,0569;4,88438;5,7;5,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,915339
29/01/2007 8:00;0;182,188;184,937;43,6245;0,702476;0,965114;0,992656;0,693795;32,9724;0,147772;-75,7888;6,04928;17,1182;0,581598;6,24982;2,45243;20,4048;0;999;123,791;79,2497;5,58437;6;6,6;52;-355,488;0;0;-0,3703;0;0;0;0;0,838933
29/01/2007 9:00;0;184,967;185,866;14,8384;1;0,921794;0,991755;1;42,1048;0,121494;-63,4242;4,02864;5,82259;0,591404;6,32964;2,48375;7,848;0;999;135,299;70,3073;5,89375;5,5;7,3;20;-355,488;0;0;-0,3703;0;0;0;0;0,74192
29/01/2007 10:00;0;180,688;179,594;9,65846;1;0,860644;0,990749;1;49,9169;0;-46,1576;2,44584;3,78998;0,541678;5,86609;2,30185;5,886;0;999;148,743;63,1424;6,85469;5;8,3;15;-355,488;0;0;-0,3703;0;0;0;0;0,643897
29/01/2007 11:00;0;175,653;174,625;1,69913;1;0,794451;0,989805;1;55,502;0;-24,3001;0,396805;0,666739;0,5051;5,46969;2,14631;1,1772;0;999;164,209;58,4809;6,91562;4,5;8,4;3;-355,488;0;0;-0,3703;0;0;0;0;0,566377
29/01/2007 12:00;0;170,929;169,976;7,53054;1;0,764704;0,989409;1;57,4595;0;1,58264;1,69211;2,95498;0,470894;5,02154;1,97045;5,4936;0;999;181,01;56,9686;7,51563;2,8;9;14;-355,488;0;0;-0,3703;0;0;0;0;0,537895
29/01/2007 13:00;0;166,395;165,488;4,0076;1;0,800432;0,989887;1;55,0743;0;27,2386;0,943034;1,57258;0,440627;4,76304;1,86902;2,7468;0;999;197,724;58,8562;8,17656;3,5;9,7;7;-355,488;0;0;-0,3703;0;0;0;0;0,572514
29/01/2007 14:00;0;162,037;161,175;1,30811;1;0,867999;0,990861;1;49,1519;0;48,6436;0,334126;0,513303;0,416887;4,49457;1,76367;0,7848;0;999;212,984;63,8341;8,3375;3,5;9,9;2;-355,488;0;0;-0,3703;0;0;0;0;0,654056
29/01/2007 15:00;0;157,86;157,044;1,50694;1;0,927736;0,991865;1;41,1081;0;65,5106;0,411818;0,591324;0,397589;4,2151;1,65401;0,7848;0;999;226,203;71,2327;8,2375;2,8;9,8;2;-355,488;0;0;-0,3703;0;0;0;0;0,75347
29/01/2007 16:00;0;170,778;179,022;113,913;0,558716;0,969219;0,992759;0,645961;31,7776;0,174104;76,7871;11,7482;44,6996;0,496819;5,34325;2,09669;52,5816;0;999;237,53;80,3297;8,12813;2,7;9,3;134;-355,488;0;0;-0,3703;0;0;0;0;0,850099
29/01/2007 17:00;0;170,61;169,639;1,8473;0;0,992021;0,994133;0;22,5341;0;0;0;0,724882;0,47257;5,131;2,01341;0,7848;0;999;247,461;90,1619;7,30625;4,5;8,4;2;-355,488;0;0;-0,3703;0;0;0;0;0,923651
29/01/2007 18:00;0;166,022;165,105;0;0;1,00241;0,996707;0;13,1081;0;0;0;0;0,445742;4,80887;1,887;0;0;999;256,581;101,206;7,30625;4;8,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,973944
29/01/2007 19:00;0;161,621;160,752;0;0;1,00272;0,998987;0;4,09723;0;0;0;0;0,423863;4,52315;1,77488;0;0;999;265,524;112,674;6,69375;3,5;8,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,997444
29/01/2007 20:00;0;157,372;156,542;0;0;1,00274;0,998977;0;4,1376;0;0;0;0;0,405489;4,28444;1,68121;0;0;999;275,074;124,282;6,50625;3,3;7,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,997394
29/01/2007 21:00;0;153,237;152,437;0;0;1,00322;0,997203;0;11,1878;0;0;0;0;0,389945;4,0943;1,6066;0;0;999;286,453;135,689;5,80625;3,5;6,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,980996
29/01/2007 22:00;0;149,165;148,386;0;0;0,999778;0,995762;0;16,6819;0;0;0;0;0,374614;3,97424;1,55949;0;0;999;301,998;146,294;5,17188;5;6,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,957913
29/01/2007 23:00;0;145,154;144,396;0;0;0,995868;0,994839;0;20,0497;0;0;0;0;0,36115;3,84997;1,51073;0;0;999;326,23;154,707;4,67188;6,4;6;0;-355,488;0;0;-0,3703;0;0;0;0;0,939396
30/01/2007 0:00;0;141,218;140,483;0;0;0,994307;0,994536;0;21,1255;0;0;0;0;0,349719;3,70562;1,45408;0;0;999;2,25949;157,946;4,28438;7;5,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,932793
30/01/2007 1:00;0;137,366;136,656;0;0;0,996072;0,994881;0;19,9005;0;0;0;0;0,340064;3,54934;1,39276;0;0;999;37,1802;153,905;3,54063;6,8;4,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,940285
30/01/2007 2:00;0;133,6;132,915;0;0;1,00016;0,995872;0;16,2715;0;0;0;0;0,331057;3,39489;1,33216;0;0;999;60,0795;145,106;3,20937;6,4;3,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,959945
30/01/2007 3:00;0;129,911;129,248;0;0;1,00339;0,997358;0;10,5811;0;0;0;0;0,321822;3,26003;1,27924;0;0;999;74,941;134,35;2,80938;6,6;3,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,982996
30/01/2007 4:00;0;126,34;125,709;0;0;1,00235;0,999178;0;3,32737;0;0;0;0;0,313893;3,06501;1,20271;0;0;999;86,0064;122,886;2,075;4,7;2,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,998314
30/01/2007 5:00;0;122,9;122,302;0;0;1,0031;0,998755;0;5,03102;0;0;0;0;0,30641;2,86523;1,12432;0;0;999;95,4249;111,265;2,24375;2,8;2,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,996147
30/01/2007 6:00;0;119,514;118,929;0;0;1,00183;0,996449;0;14,0975;0;0;0;0;0,299605;2,77792;1,09006;0;0;999;104,343;99,8143;1,94375;3,3;2,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,969883
30/01/2007 7:00;0;116,204;115,641;0;0;0,99026;0,993846;0;23,5162;0;0;0;0;0,293087;2,64797;1,03906;0;0;999;113,517;88,9284;1,84375;2,8;2;0;-355,488;0;0;-0,3703;0;0;0;0;0,916947
30/01/2007 8:00;0;193,162;240,975;405,391;0,714669;0,965909;0,992676;0,697904;32,7478;0,279268;-75,7029;57,5773;159,075;0,991953;9,59633;3,7656;189,137;0;999;123,573;79,0765;3,84375;3,7;4;482;-355,488;0;0;-0,3703;0;0;0;0;0,84106
30/01/2007 9:00;233,699;293;393;560,006;1;0,923239;0,991781;1;41,8676;0,452895;-63,2722;152,284;219,746;4,88937;35,048;13,7528;295,085;57,0839;999;135,098;70,1062;5,27187;3,7;6,6;752;11454,8;13,6402;13,6402;11,9321;0;0;0;38,0947;0,744689
